indNames,01_GIFT,02_GIFTff,03_BEST,04_ExCEL,05_Molobicus,06_NileXMoss,07_Abbassa_10,08_Chitralada,09_FaST,10_Mossambicus,GENOGain,RIA1,Similarity,pop,country
Q3-1481,9.26E-248,1.13E-226,4.63E-237,1.32E-235,8.56E-07,1.43E-127,3.45E-307,1.88E-216,0,0.999999144,0,0,10_Mossambicus,HH_086,Unspecified
Q3-1485,3.05E-238,4.19E-224,7.04E-229,1.46E-228,3.53E-22,2.44E-120,1.32E-291,1.61E-204,0,1,0,0,10_Mossambicus,HH_063,Unspecified
Q3-1489,3.17E-176,2.82E-164,1.93E-225,7.00E-183,1.35E-245,1.47E-171,6.60E-220,4.25E-164,7.06E-301,9.62E-301,1.03E-18,1,RIA1,HH_091,Unspecified
Q3-1493,2.66E-53,8.07E-33,1,5.76E-37,6.44E-54,2.31E-28,7.58E-130,3.01E-50,2.44E-158,1.50E-69,7.97E-95,1.61E-84,03_BEST,HH_089,Unspecified
Q3-1498,1.24E-254,5.71E-234,2.47E-243,1.98E-243,6.36E-15,2.48E-128,1.12045125977759e-314,1.23E-223,0,1,0,0,10_Mossambicus,HH_063,Unspecified
Q4-1503,1.93E-214,7.96E-194,3.36E-209,9.21E-206,8.10E-06,3.23E-103,2.64E-272,4.94E-184,0,0.999991898,0,0,10_Mossambicus,HH_094,Unspecified
Q4-1504,6.50E-158,1.91E-158,5.58E-222,4.60E-182,2.28E-234,8.73E-161,9.31E-222,3.43E-168,1.04E-297,1.58E-285,2.90E-18,1,RIA1,HH_061,Unspecified
Q4-1506,3.15E-249,4.11E-229,8.14E-243,2.23E-240,1.36E-15,2.18E-129,1.37E-306,1.11E-215,0,1,0,0,10_Mossambicus,HH_050,Unspecified
Q4-1509,3.61E-247,6.44E-225,5.70E-240,3.45E-234,1.63E-09,1.69E-125,1.43E-303,5.74E-212,0,0.999999998,0,0,10_Mossambicus,HH_098,Unspecified
Q4-1511,1.33E-238,9.45E-217,1.66E-222,3.00E-227,0.997333816,1.61E-119,1.87E-290,9.44E-207,0,0.002666184,0,0,05_Molobicus,HH_057,Unspecified
Q4-1514,8.66E-244,8.59E-223,4.45E-230,2.05E-234,7.11E-13,4.17E-117,5.78172145102414e-311,6.92E-214,0,1,0,0,10_Mossambicus,HH_094,Unspecified
Q4-1518,6.06E-239,8.23E-217,5.30E-224,1.21E-226,0.999918485,5.74E-119,8.44E-291,8.61E-209,0,8.15E-05,0,0,05_Molobicus,HH_057,Unspecified
Q4-1521,1.19E-248,1.85E-228,1.50E-242,1.02E-239,2.45E-12,1.12E-125,2.36E-308,5.67E-218,0,1,0,0,10_Mossambicus,HH_096,Unspecified
Q4-1523,1.29E-242,2.33E-221,1.24E-238,8.59E-233,1.44E-07,6.67E-121,3.29E-299,1.77E-213,0,0.999999856,0,0,10_Mossambicus,HH_097,Unspecified
Q4-1537,6.43E-252,2.31E-231,2.96E-242,5.80E-241,2.81E-12,1.46E-126,4.35667927338312e-312,1.84E-219,0,1,0,0,10_Mossambicus,HH_101,Unspecified
Q4-1538,6.60E-243,1.62E-219,8.48E-233,9.95E-234,0.508282893,3.46E-123,4.20E-299,1.94E-214,0,0.491717107,0,0,05_Molobicus,HH_060,Unspecified
Q4-1540,2.60E-209,1.42E-204,2.64E-274,3.39E-236,8.21E-306,2.39E-228,0.00E+00,1.72E-228,0,0,9.99E-24,1,RIA1,HH_062,Unspecified
Q4-1541,2.12E-249,7.15E-226,5.82E-236,2.85E-231,0.021241972,1.10E-121,5.16E-303,1.02E-214,0,0.978758028,0,0,10_Mossambicus,HH_076,Unspecified
Q4-1547,1.34E-256,6.10E-235,6.09E-246,3.18E-245,1.86E-13,4.75E-131,4.12299234007519e-316,3.48E-224,0,1,0,0,10_Mossambicus,HH_096,Unspecified
Q4-1548,1.77E-248,5.14E-227,4.49E-235,6.37E-236,4.34E-05,1.69E-123,0.00E+00,6.67E-215,0,0.999956599,0,0,10_Mossambicus,HH_101,Unspecified
Q4-1550,1.19E-249,2.80E-227,3.55E-239,6.20E-236,3.02E-13,1.00E-127,1.95E-306,4.74E-218,0,1,0,0,10_Mossambicus,HH_096,Unspecified
Q4-1555,3.38E-165,3.24E-155,6.81E-217,1.03E-170,2.21E-233,1.55E-163,1.62E-224,4.64E-161,1.07E-277,3.44E-290,8.50E-13,1,RIA1,HH_054,Unspecified
Q4-1558,3.52E-246,8.85E-224,1.24E-237,4.11E-233,0.000178614,8.59E-122,1.45E-296,1.00E-212,0,0.999821386,0,0,10_Mossambicus,HH_051,Unspecified
Q4-1564,1.13E-203,9.67E-195,1.14E-259,5.24E-219,3.63E-298,3.05E-217,1.60E-296,1.14E-214,0,0,4.39E-21,1,RIA1,HH_062,Unspecified
Q4-1565,6.87E-234,4.82E-215,8.77E-229,6.63E-229,0.991414705,1.09E-119,7.70E-301,3.72E-204,0,0.008585295,0,0,05_Molobicus,HH_065,Unspecified
Q4-1569,3.68E-240,1.18E-220,1.87E-226,1.66E-228,8.82E-11,5.93E-119,1.56E-301,2.34E-211,0,1,0,0,10_Mossambicus,HH_058,Unspecified
Q4-1576,1.00E-230,2.35E-212,7.77E-226,2.05E-225,7.25E-07,3.40E-114,2.97E-289,5.34E-205,0,0.999999275,0,0,10_Mossambicus,HH_073,Unspecified
Q4-1582,9.58E-232,1.04E-212,5.87E-226,2.77E-221,0.998934515,2.89E-113,5.76E-283,3.86E-203,0,0.001065485,0,0,05_Molobicus,HH_068,Unspecified
Q4-1588,1.30E-249,3.70E-228,6.49E-241,5.06E-238,6.63E-09,3.06E-124,1.46E-306,2.81E-216,0,0.999999993,0,0,10_Mossambicus,HH_069,Unspecified
Q4-1589,2.13E-249,5.46E-227,1.86E-237,2.64E-234,1.94E-13,3.28E-125,3.89E-296,7.26E-219,0,1,0,0,10_Mossambicus,HH_068,Unspecified
Q4-2000,9.34E-237,1.99E-216,1.31E-227,1.98E-227,6.00E-06,2.11E-118,2.27E-289,1.63E-207,0,0.999994001,0,0,10_Mossambicus,HH_087,Unspecified
Q5-1001,5.66E-234,5.61E-215,1.29E-225,2.26E-221,1.66E-11,1.73E-108,5.97E-284,7.94E-202,0,1,0,0,10_Mossambicus,HH_121,Unspecified
Q5-1002,2.34E-249,5.02E-230,4.68E-240,5.77E-238,7.35E-15,6.90E-123,1.56375786218862e-312,4.48E-218,0,1,0,0,10_Mossambicus,HH_112,Unspecified
Q5-1003,4.42E-228,3.83E-210,1.12E-215,1.30E-221,0.92127037,3.33E-108,2.91E-290,1.28E-203,0,0.07872963,0,0,05_Molobicus,HH_129,Unspecified
Q5-1005,5.57E-133,2.13E-125,7.33E-190,1.15E-141,2.61E-210,1.38E-139,1.44E-185,6.03E-132,5.12E-254,8.69E-258,3.21E-13,1,RIA1,HH_106,Unspecified
Q5-1009,6.66E-237,3.97E-216,3.34E-228,9.04E-226,1.06E-08,1.34E-113,4.17E-292,3.20E-206,0,0.999999989,0,0,10_Mossambicus,HH_120,Unspecified
Q5-1010,1.09E-51,5.10E-32,1,4.71E-35,7.42E-52,4.51E-26,3.87E-128,2.97E-47,5.61E-151,6.65E-67,2.32E-96,3.98E-88,03_BEST,HH_113,Unspecified
Q5-1011,3.53E-220,1.39E-202,2.05E-217,1.16E-213,2.55E-10,1.79E-103,8.89E-284,8.30E-187,0,1,0,0,10_Mossambicus,HH_146,Unspecified
Q5-1016,1.00E-53,3.99E-39,8.51E-61,2.17E-50,2.80E-48,1.70E-22,1.41E-112,7.83E-42,1.44E-172,1.77E-83,3.09E-12,1,RIA1,HH_126,Unspecified
Q5-1019,6.56E-91,3.21E-75,7.77E-121,3.11E-97,1,1.88E-26,1.82E-146,2.43E-71,2.91E-223,1.41E-22,1.92E-181,2.20E-180,05_Molobicus,HH_170,Unspecified
Q5-1024,2.17E-134,3.55E-123,4.41E-183,8.85E-140,5.00E-199,3.71E-129,2.89E-152,3.51E-126,3.57E-245,8.18E-244,4.33E-18,1,RIA1,HH_128,Unspecified
Q5-1026,1.78E-236,9.65E-218,7.42E-226,6.66E-223,1.78E-17,9.45E-111,1.11E-282,2.02E-202,0,1,0,0,10_Mossambicus,HH_122,Unspecified
Q5-1027,8.03E-244,7.85E-220,6.34E-230,4.92E-228,2.38E-16,1.61E-113,6.36E-287,5.10E-211,0,1,0,0,10_Mossambicus,HH_115,Unspecified
Q5-1028,4.83E-236,5.43E-214,1.03E-225,1.86E-224,0.999999955,1.38E-115,1.73E-291,7.72E-204,0,4.46E-08,0,0,05_Molobicus,HH_115,Unspecified
Q5-1029,9.04E-150,1.09E-138,1.85E-205,9.98E-156,4.69E-214,8.47E-141,4.97E-197,1.00E-147,3.79E-257,7.33E-255,2.65E-14,1,RIA1,HH_108,Unspecified
Q5-1030,1.88E-242,3.51E-223,8.78E-233,2.34E-232,1.98E-18,1.54E-115,6.64E-294,2.74E-217,0,1,0,0,10_Mossambicus,HH_176,Unspecified
Q5-1032,1.57E-237,6.10E-216,3.53E-227,2.21E-224,0.138817503,7.45E-118,3.83E-298,3.13E-204,0,0.861182497,0,0,10_Mossambicus,HH_141,Unspecified
Q5-1033,2.84E-245,7.70E-225,2.51E-237,1.50E-236,4.75E-18,4.73E-118,8.20E-300,1.23E-215,0,1,0,0,10_Mossambicus,HH_167,Unspecified
Q5-1034,3.83E-228,8.28E-214,1.31E-229,3.47E-220,2.68E-09,6.04E-109,7.02E-287,3.60E-197,0,0.999999997,0,0,10_Mossambicus,HH_151,Unspecified
Q5-1036,4.28E-242,4.79E-222,8.84E-234,6.55E-231,1.99E-11,1.18E-117,6.65E-301,8.20E-211,0,1,0,0,10_Mossambicus,HH_128,Unspecified
Q5-1037,3.31E-143,4.68E-135,1.23E-198,2.50E-154,1.77E-224,1.35E-154,6.29E-206,3.98E-146,1.26E-260,4.05E-283,9.83E-15,1,RIA1,HH_109,Unspecified
Q5-1038,1.55E-237,2.28E-218,4.82E-228,7.96E-232,5.23E-18,4.99E-115,3.34E-288,4.58E-209,0,1,0,0,10_Mossambicus,HH_163,Unspecified
Q5-1041,2.11E-237,1.06E-216,1.94E-226,3.43E-222,1.22E-09,8.20E-114,1.95E-294,1.10E-206,0,0.999999999,0,0,10_Mossambicus,HH_139,Unspecified
Q5-1043,1.56E-221,8.09E-204,1.58E-218,2.52E-214,0.917240965,1.48E-103,3.70E-269,1.06E-195,0,0.082759035,0,0,05_Molobicus,HH_125,Unspecified
Q5-1045,1.04E-250,7.03E-230,2.99E-240,2.95E-241,1.11E-11,1.35E-122,7.60328918702021e-314,2.58E-221,0,1,0,0,10_Mossambicus,HH_112,Unspecified
Q5-1047,1.74E-125,1.31E-116,7.64E-171,6.75E-132,1.55E-200,2.86E-128,1.04E-163,1.13E-130,3.20E-229,1.48E-243,3.86E-09,0.999999996,RIA1,HH_159,Unspecified
Q5-1050,2.01E-141,3.62E-133,2.78E-186,1.39E-152,1.52E-209,1.91E-136,3.68E-169,2.94E-133,2.41E-251,1.22E-257,9.23E-18,1,RIA1,HH_159,Unspecified
Q5-1051,9.35E-233,5.96E-215,2.07E-227,6.75E-222,3.86E-08,2.06E-110,8.69E-299,1.02E-204,0,0.999999961,0,0,10_Mossambicus,HH_160,Unspecified
Q5-1061,2.86E-250,1.34E-229,4.76E-245,1.74E-239,4.87E-10,7.66E-121,1.18E-306,1.36E-219,0,1,0,0,10_Mossambicus,HH_138,Unspecified
Q5-1063,1.75E-156,2.00E-149,2.74E-214,1.04E-166,1.02E-238,1.90E-161,4.52E-229,3.29E-160,7.34E-274,2.03E-280,4.70E-17,1,RIA1,HH_127,Unspecified
Q5-1064,1.70E-231,1.67E-213,1.68E-228,3.05E-224,3.25E-09,3.11E-110,2.11E-281,7.15E-204,0,0.999999997,0,0,10_Mossambicus,HH_120,Unspecified
Q5-1067,5.16E-234,1.73E-214,5.16E-224,9.31E-218,6.91E-12,6.29E-113,1.96E-286,2.25E-205,0,1,0,0,10_Mossambicus,HH_147,Unspecified
Q5-1068,3.30E-221,2.58E-201,1.51E-212,1.07E-211,9.15E-07,2.93E-109,2.49E-283,2.02E-185,0,0.999999085,0,0,10_Mossambicus,HH_141,Unspecified
Q5-1070,2.04E-234,6.68E-213,1.99E-224,8.35E-219,5.57E-12,3.64E-115,2.03E-288,7.95E-204,0,1,0,0,10_Mossambicus,HH_147,Unspecified
Q5-1071,1.65E-224,1.52E-205,3.40E-220,8.39E-217,0.58989509,1.42E-109,1.23E-277,1.26E-196,0,0.41010491,0,0,05_Molobicus,HH_171,Unspecified
Q5-1072,2.80E-239,1.42E-218,4.81E-225,2.09E-228,1.74E-14,3.37E-119,9.00E-304,1.04E-211,0,1,0,0,10_Mossambicus,HH_108,Unspecified
Q5-1073,3.98E-242,3.35E-223,7.18E-235,3.13E-231,8.37E-18,2.32E-118,6.94E-294,8.05E-217,0,1,0,0,10_Mossambicus,HH_173,Unspecified
Q5-1077,2.35E-242,5.27E-221,7.24E-232,1.91E-230,4.85E-18,1.96E-117,2.09E-305,2.38E-207,0,1,0,0,10_Mossambicus,HH_136,Unspecified
Q5-1078,1.59E-234,5.22E-211,5.15E-228,3.78E-219,4.81E-14,6.24E-112,3.23E-289,2.99E-195,0,1,0,0,10_Mossambicus,HH_142,Unspecified
Q5-1081,3.26E-238,4.63E-218,4.32E-227,1.34E-227,3.77E-12,4.85E-117,3.22E-294,7.89E-210,0,1,0,0,10_Mossambicus,HH_151,Unspecified
Q5-1083,3.76E-219,1.87E-199,2.88E-209,2.42E-211,0.119469787,1.26E-109,1.38E-275,1.97E-190,0,0.880530213,0,0,10_Mossambicus,HH_134,Unspecified
Q5-1084,5.52E-253,3.52E-232,2.13E-241,3.02E-240,2.43E-15,3.52E-124,5.33335955059256e-312,4.44E-222,0,1,0,0,10_Mossambicus,HH_112,Unspecified
Q5-1085,9.69E-239,4.80E-215,1.61E-226,3.87E-222,0.978479596,4.12E-113,3.54E-293,2.65E-206,0,0.021520404,0,0,05_Molobicus,HH_120,Unspecified
Q5-1086,5.54E-242,2.58E-220,8.29E-230,4.33E-231,0.001318452,2.88E-119,3.20E-299,8.38E-212,0,0.998681548,0,0,10_Mossambicus,HH_123,Unspecified
Q5-1087,1.54E-235,1.96E-216,9.22E-233,8.23E-225,4.89E-10,5.47E-111,5.30E-296,3.64E-206,0,1,0,0,10_Mossambicus,HH_125,Unspecified
Q5-1088,1.10E-226,1.47E-202,6.02E-214,3.33E-211,3.06E-06,4.28E-107,6.18E-282,5.19E-195,0,0.999996944,0,0,10_Mossambicus,HH_132,Unspecified
Q5-1092,2.58E-225,4.56E-203,4.43E-212,9.77E-209,0.698114546,2.84E-103,1.91E-272,3.62E-194,0,0.301885454,0,0,05_Molobicus,HH_142,Unspecified
Q5-1095,1.66E-236,9.87E-212,2.92E-222,1.12E-217,4.91E-08,1.10E-111,2.20E-288,5.28E-203,0,0.999999951,0,0,10_Mossambicus,HH_122,Unspecified
Q5-1097,3.74E-246,8.57E-227,1.66E-238,1.02E-237,1.40E-14,9.31E-127,5.62E-304,1.24E-214,0,1,0,0,10_Mossambicus,HH_117,Unspecified
Q5-1099,3.79E-245,6.25E-226,3.99E-239,1.45E-235,5.64E-17,3.81E-119,2.98E-298,5.51E-213,0,1,0,0,10_Mossambicus,HH_163,Unspecified
Q5-1101,4.45E-156,7.19E-149,1.01E-211,1.97E-172,5.02E-221,2.31E-159,2.13E-227,2.06E-157,2.52E-291,1.47E-278,1.27E-20,1,RIA1,HH_157,Unspecified
Q5-1104,5.35E-246,1.21E-224,8.38E-239,2.81E-234,1.52E-18,3.42E-118,9.56E-302,7.34E-215,0,1,0,0,10_Mossambicus,HH_116,Unspecified
Q5-1106,3.25E-221,1.22E-203,4.54E-219,6.22E-213,3.27E-10,4.24E-103,1.04E-284,2.12E-194,0,1,0,0,10_Mossambicus,HH_123,Unspecified
Q5-1107,5.66E-235,7.21E-219,1.51E-228,1.08E-226,3.58E-20,5.80E-109,3.06E-287,1.06E-210,0,1,0,0,10_Mossambicus,HH_205,Unspecified
Q5-1108,7.08E-231,1.36E-212,5.19E-226,3.08E-219,7.68E-12,4.46E-113,2.89E-290,1.42E-206,0,1,0,0,10_Mossambicus,HH_129,Unspecified
Q5-1110,1.40E-224,7.09E-206,8.16E-212,3.34E-212,2.58E-10,1.22E-107,1.42E-293,6.72E-198,0,1,0,0,10_Mossambicus,HH_145,Unspecified
Q5-1111,3.36E-243,8.25E-223,3.08E-235,1.64E-230,5.23E-15,6.34E-118,5.08E-304,1.08E-214,0,1,0,0,10_Mossambicus,HH_138,Unspecified
Q5-1112,4.08E-138,6.58E-123,3.06E-141,5.76E-139,3.11E-09,3.51E-54,1.93E-194,2.00E-124,4.33E-258,0.999999997,0,0,10_Mossambicus,HH_143,Unspecified
Q5-1113,9.94E-240,3.14E-218,3.48E-231,6.82E-231,5.96E-12,5.43E-114,2.45E-295,1.05E-208,0,1,0,0,10_Mossambicus,HH_167,Unspecified
Q5-1117,3.03E-243,3.98E-223,7.87E-231,3.80E-228,2.68E-21,4.23E-117,5.00E-303,4.68E-208,0,1,0,0,10_Mossambicus,HH_139,Unspecified
Q5-1118,3.30E-239,6.88E-220,2.63E-234,2.42E-230,3.34E-10,1.63E-116,1.78E-294,2.00E-208,0,1,0,0,10_Mossambicus,HH_160,Unspecified
Q5-1124,2.33E-244,7.27E-225,1.85E-237,4.84E-236,1.33E-11,2.19E-118,1.23E-292,1.74E-217,0,1,0,0,10_Mossambicus,HH_161,Unspecified
Q5-1125,2.23E-248,1.68E-227,2.56E-240,1.20E-239,1.48E-13,1.72E-123,4.65E-307,1.06E-216,0,1,0,0,10_Mossambicus,HH_119,Unspecified
Q5-1128,2.85E-241,8.24E-223,1.11E-230,8.95E-234,8.22E-17,5.29E-116,1.81E-298,1.42E-211,0,1,0,0,10_Mossambicus,HH_164,Unspecified
Q5-1130,1.31E-251,3.19E-232,2.54E-238,1.16E-241,1.49E-11,1.84E-125,5.43258596594035e-311,6.88E-221,0,1,0,0,10_Mossambicus,HH_112,Unspecified
Q5-1133,1.29E-236,5.42E-216,1.62E-224,2.53E-226,1.07E-15,1.71E-111,6.77E-296,2.10E-203,0,1,0,0,10_Mossambicus,HH_123,Unspecified
Q5-1136,1.96E-219,5.40E-196,2.01E-204,7.05E-201,6.81E-13,8.78E-100,9.49E-275,1.73E-186,0,1,0,0,10_Mossambicus,HH_144,Unspecified
Q5-1138,2.82E-150,6.48E-143,6.17E-208,1.50E-168,2.56E-225,2.26E-155,4.00E-205,1.50E-151,8.19E-282,1.61E-275,3.11E-15,1,RIA1,HH_124,Unspecified
Q5-1139,7.38E-253,1.00E-232,1.21E-242,1.08E-240,3.40E-20,2.15E-125,0.00E+00,2.00E-218,0,1,0,0,10_Mossambicus,HH_112,Unspecified
Q5-1140,2.33E-141,2.74E-134,7.35E-194,1.59E-144,1.02E-225,1.99E-148,1.29E-213,1.76E-140,5.41E-236,1.10E-275,1.76E-07,0.999999824,RIA1,HH_126,Unspecified
Q5-1141,5.84E-238,1.53E-219,5.94E-233,9.41E-233,5.26E-09,1.35E-115,5.96E-301,7.34E-207,0,0.999999995,0,0,10_Mossambicus,HH_114,Unspecified
Q5-1142,6.59E-242,4.35E-225,1.71E-238,4.54E-231,1.58E-11,5.54E-120,3.62E-305,1.38E-212,0,1,0,0,10_Mossambicus,HH_128,Unspecified
Q5-1150,7.30E-235,8.84E-215,6.71E-229,1.91E-226,0.98668677,2.34E-117,6.02E-289,4.32E-208,0,0.01331323,0,0,05_Molobicus,HH_154,Unspecified
Q5-1151,1.13E-95,1.07E-78,4.13E-130,5.98E-99,3.01E-122,1.46E-75,1.06E-145,9.53E-75,3.17E-211,4.39E-159,1.66E-08,0.999999983,RIA1,HH_108,Unspecified
Q5-1152,2.17E-244,6.86E-223,1.18E-231,8.12E-234,9.30E-14,1.58E-114,2.71E-299,8.71E-213,0,1,0,0,10_Mossambicus,HH_176,Unspecified
Q5-1154,5.85E-238,1.57E-216,1.41E-225,1.12E-224,2.62E-11,6.87E-110,3.56E-289,2.03E-210,0,1,0,0,10_Mossambicus,HH_170,Unspecified
Q5-1157,1.03E-245,3.76E-226,1.15E-237,1.95E-237,2.59E-13,3.83E-120,5.34E-303,2.21E-216,0,1,0,0,10_Mossambicus,HH_118,Unspecified
Q5-1158,8.98E-236,3.27E-217,1.48E-226,3.69E-228,0.971674912,2.11E-115,7.04E-291,1.05E-203,0,0.028325088,0,0,05_Molobicus,HH_171,Unspecified
Q5-1159,7.50E-53,1.48E-33,1,1.05E-35,6.61E-55,5.83E-30,4.16E-128,1.07E-48,2.20E-154,9.67E-71,1.39E-102,2.58E-93,03_BEST,HH_124,Unspecified
Q5-1160,4.26E-228,1.06E-211,8.80E-224,1.52E-221,3.27E-09,6.87E-113,5.00E-286,5.38E-198,0,0.999999997,0,0,10_Mossambicus,HH_134,Unspecified
Q5-1162,7.50E-251,1.77E-230,1.71E-240,2.37E-238,7.14E-19,1.19E-127,4.05575543847144e-313,2.44E-218,0,1,0,0,10_Mossambicus,HH_128,Unspecified
Q5-1164,1.88E-213,7.85E-196,1.32E-200,5.34E-202,0.937977346,1.70E-99,2.08E-265,2.34E-185,0,0.062022654,0,0,05_Molobicus,HH_125,Unspecified
Q5-1165,1.30E-228,7.33E-210,1.74E-217,1.39E-219,0.81965917,5.61E-108,9.50E-274,1.50E-200,0,0.18034083,0,0,05_Molobicus,HH_133,Unspecified
Q5-1166,2.98E-238,3.25E-220,6.59E-228,7.61E-226,2.55E-10,8.20E-113,3.12E-291,9.54E-207,0,1,0,0,10_Mossambicus,HH_121,Unspecified
Q5-1167,1.22E-242,6.45E-221,5.30E-233,1.15E-231,0.05351066,2.32E-122,4.65E-303,1.40E-210,0,0.94648934,0,0,10_Mossambicus,HH_114,Unspecified
Q5-1169,2.28E-144,2.49E-131,4.72E-192,1.76E-150,7.11E-214,3.96E-142,1.61E-190,3.67E-142,9.36E-263,1.02E-263,2.93E-13,1,RIA1,HH_124,Unspecified
Q5-1171,5.84E-242,4.60E-222,4.87E-235,1.01E-231,9.22E-11,3.85E-117,1.57E-302,2.50E-212,0,1,0,0,10_Mossambicus,HH_153,Unspecified
Q5-1172,6.03E-248,1.07E-228,3.49E-236,5.78E-236,7.09E-19,1.72E-119,4.77E-305,1.14E-216,0,1,0,0,10_Mossambicus,HH_118,Unspecified
Q5-1174,2.90E-224,5.25E-207,1.47E-217,5.50E-216,0.736287339,2.34E-109,1.59E-282,5.46E-192,0,0.263712661,0,0,05_Molobicus,HH_146,Unspecified
Q5-1176,9.22E-49,2.75E-28,1,1.76E-31,1.54E-52,1.42E-24,5.83E-120,7.99E-45,4.51E-147,6.76E-67,7.41E-95,7.98E-86,03_BEST,HH_109,Unspecified
Q5-1178,1.53E-169,8.63E-169,1.38E-241,2.07E-197,8.81E-273,5.76E-200,3.50E-291,2.80E-193,1.04451630616913e-310,0,2.36E-08,0.999999976,RIA1,HH_158,Unspecified
Q5-1179,5.11E-242,2.37E-223,3.81E-236,2.59E-235,1.32E-15,7.53E-117,8.59E-307,5.62E-213,0,1,0,0,10_Mossambicus,HH_114,Unspecified
Q5-1181,2.68E-219,4.50E-199,2.81E-213,3.52E-209,0.99987896,2.04E-102,1.53E-277,6.42E-191,0,0.00012104,0,0,05_Molobicus,HH_143,Unspecified
Q5-1182,2.17E-238,4.46E-218,1.47E-227,3.40E-227,3.81E-14,8.74E-114,2.28E-295,5.54E-208,0,1,0,0,10_Mossambicus,HH_115,Unspecified
Q5-1184,6.94E-242,9.65E-222,1.69E-232,7.19E-230,1.45E-17,1.09E-119,6.38E-305,9.44E-210,0,1,0,0,10_Mossambicus,HH_111,Unspecified
Q5-1187,1.47E-240,1.90E-220,1.32E-232,6.04E-229,9.57E-14,6.33E-117,6.22E-297,8.46E-210,0,1,0,0,10_Mossambicus,HH_117,Unspecified
Q5-1190,4.61E-218,5.81E-202,8.17E-226,4.46E-216,1.09E-07,2.58E-104,3.55E-280,2.76E-194,0,0.999999891,0,0,10_Mossambicus,HH_145,Unspecified
Q5-1191,1.47E-232,3.75E-213,2.82E-227,1.22E-220,1.56E-07,1.22E-110,7.22E-283,3.61E-200,0,0.999999844,0,0,10_Mossambicus,HH_153,Unspecified
Q5-1193,6.51E-253,9.03E-233,4.84E-241,1.56E-242,2.20E-13,4.03E-130,0.00E+00,9.54E-222,0,1,0,0,10_Mossambicus,HH_118,Unspecified
Q5-1197,2.14E-238,6.00E-218,1.66E-230,1.94E-227,4.94E-13,6.11E-115,4.08E-282,2.46E-210,0,1,0,0,10_Mossambicus,HH_172,Unspecified
Q5-1198,7.81E-246,9.51E-226,3.48E-237,1.05E-233,8.01E-17,8.83E-121,1.92E-304,7.40E-213,0,1,0,0,10_Mossambicus,HH_111,Unspecified
Q5-1199,1.14E-249,1.32E-230,1.19E-244,7.98E-243,5.71E-09,4.46E-124,6.27052768909643e-312,9.42E-221,0,0.999999994,0,0,10_Mossambicus,HH_118,Unspecified
Q5-1201,9.80E-226,3.41E-204,1.06E-208,1.83E-213,2.98E-08,8.06E-101,5.90E-276,9.55E-193,0,0.99999997,0,0,10_Mossambicus,HH_133,Unspecified
Q5-1202,1.74E-237,7.80E-217,2.26E-228,2.22E-223,6.20E-13,1.01E-114,2.61E-291,1.46E-208,0,1,0,0,10_Mossambicus,HH_125,Unspecified
Q5-1204,5.38E-238,1.33E-217,1.79E-229,3.13E-227,2.07E-11,3.21E-116,1.12E-296,1.70E-204,0,1,0,0,10_Mossambicus,HH_161,Unspecified
Q5-1208,1.32E-236,2.83E-216,1.24E-226,4.00E-224,6.36E-05,3.42E-114,1.15E-295,1.19E-204,0,0.999936424,0,0,10_Mossambicus,HH_117,Unspecified
Q5-1209,1.50E-239,1.30E-219,1.76E-230,1.28E-233,0.950640355,1.68E-118,6.98E-296,6.75E-206,0,0.049359645,0,0,05_Molobicus,HH_117,Unspecified
Q5-1213,1.83E-127,3.72E-120,3.55E-175,2.32E-137,1.07E-202,1.27E-134,2.11E-188,1.62E-118,1.98E-253,6.17E-258,3.58E-24,1,RIA1,HH_106,Unspecified
Q5-1218,9.08E-226,3.39E-208,2.89E-221,1.10E-224,3.22E-06,5.83E-112,8.82E-289,4.66E-197,0,0.999996778,0,0,10_Mossambicus,HH_140,Unspecified
Q5-1219,1.34E-218,6.55E-204,4.91E-216,1.32E-213,0.997931862,4.64E-105,3.84E-271,6.03E-201,0,0.002068138,0,0,05_Molobicus,HH_145,Unspecified
Q5-1220,1.64E-221,1.20E-204,6.92E-222,2.59E-215,2.34E-18,4.83E-104,4.75E-285,4.64E-199,0,1,0,0,10_Mossambicus,HH_111,Unspecified
Q5-1221,1.22E-239,1.51E-221,2.64E-244,1.02E-231,1.87E-14,2.79E-113,1.19E-292,3.82E-212,0,1,0,0,10_Mossambicus,HH_142,Unspecified
Q5-1222,6.07E-244,2.78E-219,5.08E-234,9.06E-232,1.01E-12,7.24E-118,9.10E-299,6.84E-209,0,1,0,0,10_Mossambicus,HH_163,Unspecified
Q5-1224,5.42E-244,2.48E-220,4.80E-230,1.88E-230,2.13E-13,1.86E-117,1.04E-303,1.67E-207,0,1,0,0,10_Mossambicus,HH_136,Unspecified
Q5-1227,1.32E-51,2.40E-31,1,4.61E-32,1.09E-52,3.95E-25,1.41E-126,2.13E-46,1.32E-153,1.84E-67,4.98E-92,5.08E-83,03_BEST,HH_113,Unspecified
Q5-1228,2.41E-233,5.25E-214,2.67E-228,3.86E-223,3.58E-09,2.68E-111,1.96E-290,9.99E-205,0,0.999999996,0,0,10_Mossambicus,HH_123,Unspecified
Q5-1229,6.14E-235,4.15E-213,5.89E-227,1.38E-220,8.13E-07,6.42E-108,9.13E-285,3.03E-203,0,0.999999187,0,0,10_Mossambicus,HH_189,Unspecified
