"","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","KYDIEUTRA","water_source","other_source","laser","pipe","STT","stage","n_day","reason","sink_feet","count","n_drydown"
"10761",86,857,29593,21,13,29593021013,2,5,"dẫn nước từ kênh rạch vô",1,NA,3,15,15,99,99,4,4
"10762",86,857,29593,21,13,29593021013,2,5,"dẫn nước từ kênh rạch vô",1,NA,4,17,15,1,0,4,4
"10763",86,858,29638,9,3,29638009003,2,5,"Tự chủ nguồn nước",2,NA,0,0,6,1,9,2,2
"10764",86,858,29638,9,3,29638009003,2,5,"Tự chủ nguồn nước",2,NA,1,18,15,1,0,2,2
"10765",86,858,29638,9,4,29638009004,2,5,"tự chủ nguồn nước (dở nấp quạt)",2,NA,0,0,5,1,15,2,2
"10766",86,858,29638,9,4,29638009004,2,5,"tự chủ nguồn nước (dở nấp quạt)",2,NA,1,18,15,1,0,2,2
"10767",86,858,29638,9,5,29638009005,2,5,"Dở nắp quạt nước tự vô",2,NA,0,0,4,1,10,2,2
"10768",86,858,29638,9,5,29638009005,2,5,"Dở nắp quạt nước tự vô",2,NA,1,18,15,1,0,2,2
"10769",86,858,29638,9,6,29638009006,2,5,"Nước dở nắp quạt tự vô",2,NA,0,0,5,1,10,2,2
"10770",86,858,29638,9,6,29638009006,2,5,"Nước dở nắp quạt tự vô",2,NA,1,18,15,1,0,2,2
"10771",86,858,29638,9,8,29638009008,2,4,NA,2,2,0,1,5,1,15,2,2
"10772",86,858,29638,9,8,29638009008,2,4,NA,2,2,1,17,15,1,0,2,2
"10773",86,858,29638,9,9,29638009009,2,4,NA,2,2,0,1,5,1,15,2,2
"10774",86,858,29638,9,9,29638009009,2,4,NA,2,2,1,17,15,1,0,2,2
"10775",86,858,29638,9,11,29638009011,2,5,"nguồn nước tự chủ (dở nấp quạt)",2,NA,1,0,3,1,15,2,2
"10776",86,858,29638,9,11,29638009011,2,5,"nguồn nước tự chủ (dở nấp quạt)",2,NA,2,18,15,1,0,2,2
"10777",86,858,29638,9,12,29638009012,2,5,"Nước dở nắp quạt tự vô",2,NA,0,0,15,1,10,2,2
"10778",86,858,29638,9,12,29638009012,2,5,"Nước dở nắp quạt tự vô",2,NA,1,18,18,1,0,2,2
"10779",86,858,29638,9,14,29638009014,2,5,"Tự chủ nguồn nước",2,NA,0,0,6,1,8,2,2
"10780",86,858,29638,9,14,29638009014,2,5,"Tự chủ nguồn nước",2,NA,1,18,15,1,0,2,2
"10781",86,859,29704,3,3,29704003003,2,3,NA,2,2,1,1,7,1,4,4,4
"10782",86,859,29704,3,3,29704003003,2,3,NA,2,2,2,4,4,7,6,4,4
"10783",86,859,29704,3,3,29704003003,2,3,NA,2,2,3,12,4,1,6,4,4
"10784",86,859,29704,3,3,29704003003,2,3,NA,2,2,4,17,8,1,2,4,4
"10785",86,859,29704,3,7,29704003007,2,4,NA,2,2,1,0,3,1,3,3,3
"10786",86,859,29704,3,7,29704003007,2,4,NA,2,2,2,16,10,1,4,3,3
"10787",86,859,29704,3,7,29704003007,2,4,NA,2,2,3,17,20,1,3,3,3
"10788",86,859,29704,3,11,29704003011,2,3,NA,2,2,0,1,7,1,4,4,4
"10789",86,859,29704,3,11,29704003011,2,3,NA,2,2,1,4,4,7,6,4,4
"10790",86,859,29704,3,11,29704003011,2,3,NA,2,2,2,12,4,1,6,4,4
"10791",86,859,29704,3,11,29704003011,2,3,NA,2,2,3,17,8,1,2,4,4
"10792",86,860,29734,12,1,29734012001,2,5,"tự khai",2,NA,1,1,3,1,5,3,3
"10793",86,860,29734,12,1,29734012001,2,5,"tự khai",2,NA,2,9,3,1,10,3,3
"10794",86,860,29734,12,1,29734012001,2,5,"tự khai",2,NA,3,17,20,1,99,3,3
"10795",86,860,29734,12,2,29734012002,2,5,"tự khai",2,NA,1,1,2,1,99,2,2
"10796",86,860,29734,12,2,29734012002,2,5,"tự khai",2,NA,2,17,20,1,99,2,2
"10797",86,860,29734,12,5,29734012005,2,5,"tự khai",2,NA,1,1,3,1,99,3,3
"10798",86,860,29734,12,5,29734012005,2,5,"tự khai",2,NA,2,13,3,1,10,3,3
"10799",86,860,29734,12,5,29734012005,2,5,"tự khai",2,NA,3,17,20,1,40,3,3
"10800",86,860,29734,12,7,29734012007,2,5,"tự khai",2,NA,1,1,3,1,5,3,3
"10801",86,860,29734,12,7,29734012007,2,5,"tự khai",2,NA,2,11,2,1,10,3,3
"10802",86,860,29734,12,7,29734012007,2,5,"tự khai",2,NA,3,18,15,1,0,3,3
"10803",86,860,29734,12,10,29734012010,2,5,"nước sông",2,NA,0,7,3,1,99,3,3
"10804",86,860,29734,12,10,29734012010,2,5,"nước sông",2,NA,1,7,10,1,99,3,3
"10805",86,860,29734,12,10,29734012010,2,5,"nước sông",2,NA,2,17,25,1,99,3,3
"10806",86,860,29734,12,11,29734012011,2,5,"tự tháo nước",99,NA,1,1,4,1,99,4,4
"10807",86,860,29734,12,11,29734012011,2,5,"tự tháo nước",99,NA,2,11,3,1,99,4,4
"10808",86,860,29734,12,11,29734012011,2,5,"tự tháo nước",99,NA,3,15,15,1,5,4,4
"10809",86,860,29734,12,11,29734012011,2,5,"tự tháo nước",99,NA,4,17,15,1,99,4,4
"10810",86,860,29734,12,13,29734012013,2,5,"tự tháo nước",99,NA,0,1,3,1,99,4,4
"10811",86,860,29734,12,13,29734012013,2,5,"tự tháo nước",99,NA,1,9,10,1,15,4,4
"10812",86,860,29734,12,13,29734012013,2,5,"tự tháo nước",99,NA,2,15,15,1,99,4,4
"10813",86,860,29734,12,13,29734012013,2,5,"tự tháo nước",99,NA,3,17,15,1,99,4,4
"10814",86,860,29734,12,14,29734012014,2,5,"tự tháo nước",99,NA,0,3,3,1,14,4,4
"10815",86,860,29734,12,14,29734012014,2,5,"tự tháo nước",99,NA,1,5,10,1,99,4,4
"10816",86,860,29734,12,14,29734012014,2,5,"tự tháo nước",99,NA,2,15,15,1,18,4,4
"10817",86,860,29734,12,14,29734012014,2,5,"tự tháo nước",99,NA,3,18,15,1,16,4,4
"10818",86,860,29734,12,15,29734012015,2,5,"tự tháo nước",99,NA,1,1,3,1,20,3,3
"10819",86,860,29734,12,15,29734012015,2,5,"tự tháo nước",99,NA,2,5,10,1,99,3,3
"10820",86,860,29734,12,15,29734012015,2,5,"tự tháo nước",99,NA,3,17,15,1,99,3,3
"10821",86,860,29755,10,1,29755010001,2,5,"Tự rút nước",1,NA,0,15,25,1,1,1,1
"10822",86,860,29755,10,2,29755010002,2,5,"Tự tháo nước",1,NA,0,15,20,1,99,2,2
"10823",86,860,29755,10,2,29755010002,2,5,"Tự tháo nước",1,NA,1,17,10,1,99,2,2
"10824",86,860,29755,10,5,29755010005,2,5,"Tự rút nước",1,NA,0,17,25,1,1,1,1
"10825",86,863,29779,7,5,29779007005,2,5,"Nước sông",2,NA,1,5,7,1,15,4,4
"10826",86,863,29779,7,5,29779007005,2,5,"Nước sông",2,NA,2,7,15,1,10,4,4
"10827",86,863,29779,7,5,29779007005,2,5,"Nước sông",2,NA,3,11,10,1,10,4,4
"10828",86,863,29779,7,5,29779007005,2,5,"Nước sông",2,NA,4,17,5,1,2,4,4
"10829",86,863,29779,7,15,29779007015,2,4,NA,99,2,0,0,5,1,99,2,2
"10830",86,863,29779,7,15,29779007015,2,4,NA,99,2,1,17,10,1,99,2,2
"10831",87,866,29863,17,1,29863017001,2,1,NA,2,NA,1,6,12,2,5,3,3
"10832",87,866,29863,17,1,29863017001,2,1,NA,2,NA,2,7,5,2,5,3,3
"10833",87,866,29863,17,1,29863017001,2,1,NA,2,NA,3,16,15,2,3,3,3
"10834",87,866,29863,17,2,29863017002,2,3,NA,2,2,1,4,15,1,4,2,2
"10835",87,866,29863,17,2,29863017002,2,3,NA,2,2,2,15,15,1,3,2,2
"10836",87,866,29863,17,4,29863017004,2,3,NA,2,2,0,13,7,1,3,2,2
"10837",87,866,29863,17,4,29863017004,2,3,NA,2,2,1,17,15,1,1,2,2
"10838",87,866,29863,17,5,29863017005,2,1,NA,2,NA,0,9,7,3,2,2,2
"10839",87,866,29863,17,5,29863017005,2,1,NA,2,NA,1,16,15,3,1,2,2
"10840",87,866,29863,17,7,29863017007,2,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"10841",87,866,29863,17,10,29863017010,2,1,NA,2,NA,1,1,7,3,2,2,2
"10842",87,866,29863,17,10,29863017010,2,1,NA,2,NA,2,3,4,2,2,2,2
"10843",87,869,29932,24,4,29932024004,2,1,NA,2,NA,0,0,5,1,0,4,4
"10844",87,869,29932,24,4,29932024004,2,1,NA,2,NA,1,4,2,1,3,4,4
"10845",87,869,29932,24,4,29932024004,2,1,NA,2,NA,2,4,2,1,3,4,4
"10846",87,869,29932,24,4,29932024004,2,1,NA,2,NA,3,18,5,1,2,4,4
"10847",87,869,29932,24,5,29932024005,2,1,NA,2,NA,0,18,10,1,1,1,1
"10848",87,869,29932,24,11,29932024011,2,1,NA,2,NA,0,18,10,1,2,1,1
"10849",87,869,29941,14,1,29941014001,2,1,NA,2,NA,0,6,3,2,4,4,4
"10850",87,869,29941,14,1,29941014001,2,1,NA,2,NA,1,8,3,2,3,4,4
"10851",87,869,29941,14,1,29941014001,2,1,NA,2,NA,2,11,2,2,2,4,4
"10852",87,869,29941,14,1,29941014001,2,1,NA,2,NA,3,18,5,1,1,4,4
"10853",87,869,29941,14,2,29941014002,2,2,NA,2,NA,0,18,10,1,2,1,1
"10854",87,869,29941,14,3,29941014003,2,1,NA,2,NA,0,4,3,2,3,3,3
"10855",87,869,29941,14,3,29941014003,2,1,NA,2,NA,1,9,4,2,2,3,3
"10856",87,869,29941,14,3,29941014003,2,1,NA,2,NA,2,17,5,1,0,3,3
"10857",87,869,29941,14,6,29941014006,2,5,"đường nước tư nhân",2,NA,0,0,5,1,1,4,4
"10858",87,869,29941,14,6,29941014006,2,5,"đường nước tư nhân",2,NA,1,3,2,1,3,4,4
"10859",87,869,29941,14,6,29941014006,2,5,"đường nước tư nhân",2,NA,2,6,2,1,2,4,4
"10860",87,869,29941,14,6,29941014006,2,5,"đường nước tư nhân",2,NA,3,18,4,1,1,4,4
"10861",87,869,29941,14,18,29941014018,2,2,NA,2,NA,0,17,10,1,2,1,1
"10862",87,869,29941,14,20,29941014020,2,5,"đường nước tư nhân",2,NA,0,0,4,1,1,3,3
"10863",87,869,29941,14,20,29941014020,2,5,"đường nước tư nhân",2,NA,1,4,2,1,2,3,3
"10864",87,869,29941,14,20,29941014020,2,5,"đường nước tư nhân",2,NA,2,17,3,1,6,3,3
"10865",87,868,29955,17,9,29955017009,2,1,NA,1,NA,0,0,6,1,6,3,3
"10866",87,868,29955,17,9,29955017009,2,1,NA,1,NA,1,7,5,1,5,3,3
"10867",87,868,29955,17,9,29955017009,2,1,NA,1,NA,2,18,12,1,2,3,3
"10868",87,868,29955,17,16,29955017016,2,3,NA,1,2,0,0,6,1,7,3,3
"10869",87,868,29955,17,16,29955017016,2,3,NA,1,2,1,5,5,1,5,3,3
"10870",87,868,29955,17,16,29955017016,2,3,NA,1,2,2,17,12,1,2,3,3
"10871",87,870,29992,33,10,29992033010,2,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"10872",87,871,30019,1,6,30019001006,2,1,NA,2,NA,0,4,5,2,2,3,3
"10873",87,871,30019,1,6,30019001006,2,1,NA,2,NA,1,10,4,2,4,3,3
"10874",87,871,30019,1,6,30019001006,2,1,NA,2,NA,2,15,10,2,4,3,3
"10875",87,871,30019,1,8,30019001008,2,1,NA,2,NA,0,1,5,2,2,4,4
"10876",87,871,30019,1,8,30019001008,2,1,NA,2,NA,1,4,4,3,3,4,4
"10877",87,871,30019,1,8,30019001008,2,1,NA,2,NA,2,8,4,3,3,4,4
"10878",87,871,30019,1,8,30019001008,2,1,NA,2,NA,3,12,10,3,2,4,4
"10879",87,871,30019,1,9,30019001009,2,1,NA,2,NA,0,4,5,2,2,3,3
"10880",87,871,30019,1,9,30019001009,2,1,NA,2,NA,1,7,4,2,3,3,3
"10881",87,871,30019,1,9,30019001009,2,1,NA,2,NA,2,16,10,2,3,3,3
"10882",87,871,30019,1,12,30019001012,2,1,NA,2,NA,0,3,5,2,2,3,3
"10883",87,871,30019,1,12,30019001012,2,1,NA,2,NA,1,9,4,2,3,3,3
"10884",87,871,30019,1,12,30019001012,2,1,NA,2,NA,2,15,10,2,4,3,3
"10885",87,871,30019,1,14,30019001014,2,1,NA,2,NA,1,5,4,2,2,3,3
"10886",87,871,30019,1,14,30019001014,2,1,NA,2,NA,2,7,5,2,3,3,3
"10887",87,871,30019,1,14,30019001014,2,1,NA,2,NA,3,13,10,2,2,3,3
"10888",87,873,30085,21,7,30085021007,2,1,NA,2,NA,0,2,3,1,2,2,2
"10889",87,873,30085,21,7,30085021007,2,1,NA,2,NA,1,10,7,1,2,2,2
"10890",87,874,30148,1,6,30148001006,2,1,NA,2,NA,1,5,3,2,20,3,3
"10891",87,874,30148,1,6,30148001006,2,1,NA,2,NA,2,12,3,2,12,3,3
"10892",87,874,30148,1,6,30148001006,2,1,NA,2,NA,3,18,3,2,10,3,3
"10893",87,874,30148,1,10,30148001010,2,1,NA,1,NA,0,17,5,3,2,5,5
"10894",87,874,30148,1,10,30148001010,2,1,NA,1,NA,1,4,5,3,2,5,5
"10895",87,874,30148,1,10,30148001010,2,1,NA,1,NA,2,8,5,3,2,5,5
"10896",87,874,30148,1,10,30148001010,2,1,NA,1,NA,3,10,5,3,2,5,5
"10897",87,874,30148,1,10,30148001010,2,1,NA,1,NA,4,17,1,3,1,5,5
"10898",87,874,30148,1,11,30148001011,2,1,NA,2,NA,0,2,5,3,3,4,4
"10899",87,874,30148,1,11,30148001011,2,1,NA,2,NA,1,6,5,3,3,4,4
"10900",87,874,30148,1,11,30148001011,2,1,NA,2,NA,2,10,7,3,3,4,4
"10901",87,874,30148,1,11,30148001011,2,1,NA,2,NA,3,17,7,3,1,4,4
"10902",87,875,30202,9,8,30202009008,2,3,NA,2,2,0,12,3,1,22,2,2
"10903",87,875,30202,9,8,30202009008,2,3,NA,2,2,1,18,4,1,0,2,2
"10904",87,875,30202,9,10,30202009010,2,4,NA,2,2,0,12,3,1,15,2,2
"10905",87,875,30202,9,10,30202009010,2,4,NA,2,2,1,18,5,1,0,2,2
"10906",87,875,30202,9,12,30202009012,2,4,NA,2,2,0,12,3,1,20,2,2
"10907",87,875,30202,9,12,30202009012,2,4,NA,2,2,1,18,5,1,0,2,2
"10908",87,876,30223,4,4,30223004004,2,1,NA,99,NA,0,1,7,2,5,3,3
"10909",87,876,30223,4,4,30223004004,2,1,NA,99,NA,1,7,7,2,5,3,3
"10910",87,876,30223,4,4,30223004004,2,1,NA,99,NA,2,15,20,2,0,3,3
"10911",87,876,30223,4,5,30223004005,2,3,NA,2,2,0,6,7,1,5,3,3
"10912",87,876,30223,4,5,30223004005,2,3,NA,2,2,1,10,7,1,5,3,3
"10913",87,876,30223,4,5,30223004005,2,3,NA,2,2,2,14,25,1,2,3,3
"10914",87,876,30223,4,10,30223004010,2,1,NA,99,NA,0,3,7,2,5,3,3
"10915",87,876,30223,4,10,30223004010,2,1,NA,99,NA,1,9,7,2,5,3,3
"10916",87,876,30223,4,10,30223004010,2,1,NA,99,NA,2,16,20,2,0,3,3
"10917",87,876,30223,4,15,30223004015,2,3,NA,2,2,0,8,7,1,2,3,3
"10918",87,876,30223,4,15,30223004015,2,3,NA,2,2,1,10,7,1,3,3,3
"10919",87,876,30223,4,15,30223004015,2,3,NA,2,2,2,14,25,1,1,3,3
"10920",87,877,30277,8,5,30277008005,2,3,NA,99,2,0,2,10,1,6,1,1
"10921",87,877,30277,8,14,30277008014,2,3,NA,2,2,0,2,8,1,1,3,3
"10922",87,877,30277,8,14,30277008014,2,3,NA,2,2,1,9,7,1,2,3,3
"10923",87,877,30277,8,14,30277008014,2,3,NA,2,2,2,17,12,1,1,3,3
"10924",89,883,30307,63,5,30307063005,2,3,NA,99,2,1,0,10,1,5,3,3
"10925",89,883,30307,63,5,30307063005,2,3,NA,99,2,2,3,7,1,5,3,3
"10926",89,883,30307,63,5,30307063005,2,3,NA,99,2,3,17,7,1,5,3,3
"10927",89,883,30307,63,10,30307063010,2,3,NA,2,2,1,0,10,1,7,2,2
"10928",89,883,30307,63,10,30307063010,2,3,NA,2,2,2,13,10,1,10,2,2
"10929",89,883,30307,63,15,30307063015,2,3,NA,2,2,0,0,10,1,99,3,3
"10930",89,883,30307,63,15,30307063015,2,3,NA,2,2,1,11,7,1,99,3,3
"10931",89,883,30307,63,15,30307063015,2,3,NA,2,2,2,15,7,1,99,3,3
"10932",89,886,30355,2,5,30355002005,2,1,NA,1,NA,0,1,3,1,5,2,2
"10933",89,886,30355,2,5,30355002005,2,1,NA,1,NA,1,16,7,1,1,2,2
"10934",89,886,30355,2,6,30355002006,2,1,NA,2,NA,0,4,7,1,5,2,2
"10935",89,886,30355,2,6,30355002006,2,1,NA,2,NA,1,16,10,1,2,2,2
"10936",89,886,30355,2,7,30355002007,2,1,NA,1,NA,0,16,10,1,1,1,1
"10937",89,886,30355,2,15,30355002015,2,1,NA,2,NA,0,1,10,1,3,2,2
"10938",89,886,30355,2,15,30355002015,2,1,NA,2,NA,1,16,7,1,1,2,2
"10939",89,886,30358,13,1,30358013001,2,1,NA,99,NA,0,6,5,1,5,2,2
"10940",89,886,30358,13,1,30358013001,2,1,NA,99,NA,1,16,7,1,1,2,2
"10941",89,888,30415,18,2,30415018002,2,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"10942",89,888,30415,18,10,30415018010,2,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"10943",89,889,30487,9,8,30487009008,2,1,NA,2,NA,0,3,14,1,99,4,4
"10944",89,889,30487,9,8,30487009008,2,1,NA,2,NA,1,7,6,1,99,4,4
"10945",89,889,30487,9,8,30487009008,2,1,NA,2,NA,2,11,3,1,99,4,4
"10946",89,889,30487,9,8,30487009008,2,1,NA,2,NA,3,18,8,1,99,4,4
"10947",89,889,30490,19,5,30490019005,2,1,NA,2,NA,0,3,3,1,99,5,5
"10948",89,889,30490,19,5,30490019005,2,1,NA,2,NA,1,7,3,1,99,5,5
"10949",89,889,30490,19,5,30490019005,2,1,NA,2,NA,2,11,3,1,99,5,5
"10950",89,889,30490,19,5,30490019005,2,1,NA,2,NA,3,15,2,1,99,5,5
"10951",89,889,30490,19,5,30490019005,2,1,NA,2,NA,4,18,7,1,99,5,5
"10952",89,889,30490,19,12,30490019012,2,1,NA,2,NA,0,4,4,2,99,7,7
"10953",89,889,30490,19,12,30490019012,2,1,NA,2,NA,1,6,3,2,99,7,7
"10954",89,889,30490,19,12,30490019012,2,1,NA,2,NA,2,6,3,2,99,7,7
"10955",89,889,30490,19,12,30490019012,2,1,NA,2,NA,3,7,3,2,99,7,7
"10956",89,889,30490,19,12,30490019012,2,1,NA,2,NA,4,8,3,2,99,7,7
"10957",89,889,30490,19,12,30490019012,2,1,NA,2,NA,5,9,3,2,99,7,7
"10958",89,889,30490,19,12,30490019012,2,1,NA,2,NA,6,12,3,2,99,7,7
"10959",89,891,30562,15,9,30562015009,2,4,NA,2,2,NA,NA,NA,NA,NA,1,0
"10960",89,891,30562,15,10,30562015010,2,4,NA,2,2,NA,NA,NA,NA,NA,1,0
"10961",89,891,30562,15,16,30562015016,2,5,"không bơm",2,NA,NA,NA,NA,NA,NA,1,0
"10962",89,891,30583,12,4,30583012004,2,3,NA,2,2,0,0,5,1,10,3,3
"10963",89,891,30583,12,4,30583012004,2,3,NA,2,2,1,5,7,1,7,3,3
"10964",89,891,30583,12,4,30583012004,2,3,NA,2,2,2,17,7,1,8,3,3
"10965",89,891,30583,12,9,30583012009,2,4,NA,2,2,NA,NA,NA,NA,NA,1,0
"10966",89,891,30583,12,10,30583012010,2,4,NA,2,2,NA,NA,NA,NA,NA,1,0
"10967",89,891,30583,12,12,30583012012,2,4,NA,2,2,NA,NA,NA,NA,NA,1,0
"10968",89,893,30658,11,5,30658011005,2,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"10969",89,894,30694,15,1,30694015001,2,1,NA,2,NA,0,0,10,1,99,2,2
"10970",89,894,30694,15,1,30694015001,2,1,NA,2,NA,1,18,15,1,99,2,2
"10971",89,894,30694,15,9,30694015009,2,1,NA,2,NA,0,1,12,1,99,2,2
"10972",89,894,30694,15,9,30694015009,2,1,NA,2,NA,1,16,15,1,99,2,2
"10973",89,894,30694,15,15,30694015015,2,1,NA,2,NA,0,1,15,1,99,2,2
"10974",89,894,30694,15,15,30694015015,2,1,NA,2,NA,1,16,16,1,99,2,2
"10975",91,904,30853,15,5,30853015005,2,3,NA,2,2,0,15,7,1,99,1,1
"10976",91,904,30853,15,21,30853015021,2,3,NA,2,2,0,9,15,1,99,1,1
"10977",91,904,30868,14,4,30868014004,2,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"10978",91,904,30868,14,11,30868014011,2,4,NA,2,2,0,7,15,1,99,1,1
"10979",91,905,30883,18,2,30883018002,2,3,NA,2,2,0,1,7,1,5,3,3
"10980",91,905,30883,18,2,30883018002,2,3,NA,2,2,1,11,7,1,7,3,3
"10981",91,905,30883,18,2,30883018002,2,3,NA,2,2,2,13,7,1,5,3,3
"10982",91,905,30883,18,15,30883018015,2,3,NA,2,2,0,0,2,1,99,1,1
"10983",91,905,30883,18,16,30883018016,2,3,NA,2,2,0,6,7,1,6,3,3
"10984",91,905,30883,18,16,30883018016,2,3,NA,2,2,1,8,7,1,5,3,3
"10985",91,905,30883,18,16,30883018016,2,3,NA,2,2,2,16,7,1,5,3,3
"10986",91,905,30883,18,20,30883018020,2,3,NA,99,2,0,0,7,1,99,2,2
"10987",91,905,30883,18,20,30883018020,2,3,NA,99,2,1,10,7,1,99,2,2
"10988",91,906,30947,4,1,30947004001,2,3,NA,99,2,0,6,20,1,99,1,1
"10989",91,906,30947,4,4,30947004004,2,1,NA,2,NA,0,3,7,1,5,3,3
"10990",91,906,30947,4,4,30947004004,2,1,NA,2,NA,1,7,7,1,5,3,3
"10991",91,906,30947,4,4,30947004004,2,1,NA,2,NA,2,13,5,1,5,3,3
"10992",91,906,30947,4,5,30947004005,2,1,NA,2,NA,0,0,2,1,99,1,1
"10993",91,906,30947,4,7,30947004007,2,3,NA,2,2,0,0,7,1,3,2,2
"10994",91,906,30947,4,7,30947004007,2,3,NA,2,2,1,12,7,1,0,2,2
"10995",91,906,30947,4,10,30947004010,2,1,NA,2,NA,0,0,2,1,99,1,1
"10996",91,906,30947,4,13,30947004013,2,1,NA,2,NA,0,4,10,2,5,3,3
"10997",91,906,30947,4,13,30947004013,2,1,NA,2,NA,1,8,10,2,5,3,3
"10998",91,906,30947,4,13,30947004013,2,1,NA,2,NA,2,10,7,2,5,3,3
"10999",91,906,30947,4,16,30947004016,2,3,NA,2,2,0,0,10,1,99,2,2
"11000",91,906,30947,4,16,30947004016,2,3,NA,2,2,1,10,10,1,99,2,2
"11001",91,906,30947,4,17,30947004017,2,1,NA,1,NA,0,0,2,1,99,1,1
"11002",91,906,30947,4,20,30947004020,2,3,NA,2,2,0,9,7,1,1,2,2
"11003",91,906,30947,4,20,30947004020,2,3,NA,2,2,1,15,7,1,1,2,2
"11004",91,907,30952,1,1,30952001001,2,3,NA,2,2,NA,NA,NA,NA,NA,1,0
"11005",91,907,30952,1,6,30952001006,2,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"11006",91,907,30952,1,7,30952001007,2,3,NA,2,2,NA,NA,NA,NA,NA,1,0
"11007",91,907,30952,1,8,30952001008,2,4,NA,2,2,0,7,30,1,99,1,1
"11008",91,907,30952,1,10,30952001010,2,3,NA,2,2,NA,NA,NA,NA,NA,1,0
"11009",91,907,30952,1,16,30952001016,2,4,NA,2,2,0,7,7,1,99,2,2
"11010",91,907,30952,1,16,30952001016,2,4,NA,2,2,1,15,10,1,99,2,2
"11011",91,907,30952,1,17,30952001017,2,4,NA,2,2,NA,NA,NA,NA,NA,1,0
"11012",91,907,30952,1,18,30952001018,2,3,NA,2,2,NA,NA,NA,NA,NA,1,0
"11013",91,907,30952,1,20,30952001020,2,4,NA,2,2,NA,NA,NA,NA,NA,1,0
"11014",91,908,30997,19,3,30997019003,2,1,NA,99,NA,0,2,3,1,1,3,3
"11015",91,908,30997,19,3,30997019003,2,1,NA,99,NA,1,8,3,1,1,3,3
"11016",91,908,30997,19,3,30997019003,2,1,NA,99,NA,2,10,3,1,1,3,3
"11017",91,908,30997,19,5,30997019005,2,3,NA,2,2,NA,NA,NA,NA,NA,1,0
"11018",91,908,30997,19,6,30997019006,2,1,NA,2,NA,0,2,4,1,99,3,3
"11019",91,908,30997,19,6,30997019006,2,1,NA,2,NA,1,8,3,1,99,3,3
"11020",91,908,30997,19,6,30997019006,2,1,NA,2,NA,2,10,3,1,99,3,3
"11021",91,908,30997,19,8,30997019008,2,3,NA,2,2,0,4,7,1,5,3,3
"11022",91,908,30997,19,8,30997019008,2,3,NA,2,2,1,8,7,1,5,3,3
"11023",91,908,30997,19,8,30997019008,2,3,NA,2,2,2,13,5,1,5,3,3
"11024",91,908,30997,19,9,30997019009,2,3,NA,99,2,0,0,7,1,99,2,2
"11025",91,908,30997,19,9,30997019009,2,3,NA,99,2,1,10,7,1,99,2,2
"11026",91,908,30997,19,11,30997019011,2,3,NA,99,2,0,2,8,1,99,2,2
"11027",91,908,30997,19,11,30997019011,2,3,NA,99,2,1,12,8,1,99,2,2
"11028",91,908,30997,19,12,30997019012,2,3,NA,2,2,0,3,7,1,2,2,2
"11029",91,908,30997,19,12,30997019012,2,3,NA,2,2,1,11,7,1,3,2,2
"11030",91,908,30997,19,13,30997019013,2,3,NA,2,2,0,12,7,1,7,2,2
"11031",91,908,30997,19,13,30997019013,2,3,NA,2,2,1,16,5,1,7,2,2
"11032",91,908,30997,19,20,30997019020,2,3,NA,99,2,0,2,7,1,99,7,7
"11033",91,908,30997,19,20,30997019020,2,3,NA,99,2,1,4,5,1,99,7,7
"11034",91,908,30997,19,20,30997019020,2,3,NA,99,2,2,10,5,1,99,7,7
"11035",91,908,30997,19,20,30997019020,2,3,NA,99,2,3,13,5,1,99,7,7
"11036",91,908,30997,19,20,30997019020,2,3,NA,99,2,4,16,5,1,99,7,7
"11037",91,908,30997,19,20,30997019020,2,3,NA,99,2,5,17,5,1,99,7,7
"11038",91,908,30997,19,20,30997019020,2,3,NA,99,2,6,18,3,1,99,7,7
"11039",91,908,31000,14,8,31000014008,2,3,NA,2,2,0,4,5,1,7,2,2
"11040",91,908,31000,14,8,31000014008,2,3,NA,2,2,1,12,5,1,6,2,2
"11041",91,908,31000,14,9,31000014009,2,3,NA,2,2,0,0,3,1,99,2,2
"11042",91,908,31000,14,9,31000014009,2,3,NA,2,2,1,10,5,1,99,2,2
"11043",91,908,31000,14,12,31000014012,2,3,NA,2,2,0,1,5,1,2,2,2
"11044",91,908,31000,14,12,31000014012,2,3,NA,2,2,1,9,5,1,2,2,2
"11045",91,908,31000,14,15,31000014015,2,3,NA,2,2,NA,NA,NA,NA,NA,1,0
"11046",91,910,31063,12,3,31063012003,2,3,NA,2,2,1,6,10,1,99,1,1
"11047",91,910,31063,12,11,31063012011,2,3,NA,2,2,1,0,3,1,99,3,3
"11048",91,910,31063,12,11,31063012011,2,3,NA,2,2,2,1,3,1,99,3,3
"11049",91,910,31063,12,11,31063012011,2,3,NA,2,2,3,10,2,1,99,3,3
"11050",91,910,31063,12,19,31063012019,2,3,NA,2,2,0,0,2,1,2,3,3
"11051",91,910,31063,12,19,31063012019,2,3,NA,2,2,1,1,2,1,2,3,3
"11052",91,910,31063,12,19,31063012019,2,3,NA,2,2,2,9,2,1,2,3,3
