"","MATINH","Province_name","Region","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","KYDIEUTRA","app_id","n_app","fert_type","type_other","formula_n","formula_p","formula_k","fert_kg","area_unit","stage","count"
"19907",11,"Tinh Dien Bien","2_NMMA",98,3217,4,7,3217004007,3,1,2,1,"",46,0,0,15,4,2,2
"19908",11,"Tinh Dien Bien","2_NMMA",98,3217,4,7,3217004007,3,2,2,2,"",NA,NA,NA,20,4,2,2
"19909",11,"Tinh Dien Bien","2_NMMA",98,3217,4,1,3217004001,3,1,1,1,"",46,0,0,16,4,2,1
"19910",11,"Tinh Dien Bien","2_NMMA",98,3217,4,12,3217004012,3,1,1,1,"",15,15,15,20,4,1,1
"19911",11,"Tinh Dien Bien","2_NMMA",99,3298,12,10,3298012010,3,0,1,1,"",20,20,15,20,4,10,1
"19912",11,"Tinh Dien Bien","2_NMMA",99,3298,12,12,3298012012,3,0,1,1,"",20,20,15,20,4,8,1
"19913",11,"Tinh Dien Bien","2_NMMA",99,3298,12,6,3298012006,3,0,2,1,"",8,10,3,20,4,5,2
"19914",11,"Tinh Dien Bien","2_NMMA",99,3298,12,6,3298012006,3,1,2,1,"",8,10,3,20,4,9,2
"19915",11,"Tinh Dien Bien","2_NMMA",99,3298,12,2,3298012002,3,0,2,1,"",8,10,3,20,4,9,2
"19916",11,"Tinh Dien Bien","2_NMMA",99,3298,12,2,3298012002,3,1,2,1,"",8,10,3,20,4,9,2
"19917",11,"Tinh Dien Bien","2_NMMA",99,3298,12,11,3298012011,3,0,1,1,"",20,20,15,20,4,12,1
"19918",11,"Tinh Dien Bien","2_NMMA",99,3298,12,5,3298012005,3,0,2,1,"",8,10,3,20,5,5,2
"19919",11,"Tinh Dien Bien","2_NMMA",99,3298,12,5,3298012005,3,1,2,1,"",8,10,3,20,4,9,2
"19920",11,"Tinh Dien Bien","2_NMMA",99,3298,12,9,3298012009,3,0,1,1,"",20,20,15,20,4,4,1
"19921",11,"Tinh Dien Bien","2_NMMA",99,3298,12,7,3298012007,3,1,2,1,"",8,10,3,20,4,9,2
"19922",11,"Tinh Dien Bien","2_NMMA",99,3298,12,7,3298012007,3,0,2,1,"",8,10,3,20,4,3,2
"19923",11,"Tinh Dien Bien","2_NMMA",99,3298,12,8,3298012008,3,1,2,1,"",8,10,3,10,4,9,2
"19924",11,"Tinh Dien Bien","2_NMMA",99,3298,12,8,3298012008,3,0,2,1,"",8,10,3,20,4,5,2
"19925",11,"Tinh Dien Bien","2_NMMA",99,3298,12,1,3298012001,3,1,2,1,"",8,10,3,10,4,9,2
"19926",11,"Tinh Dien Bien","2_NMMA",99,3298,12,1,3298012001,3,0,2,1,"",8,10,3,20,4,3,2
"19927",11,"Tinh Dien Bien","2_NMMA",99,3298,12,3,3298012003,3,1,2,1,"",8,10,3,20,4,9,2
"19928",11,"Tinh Dien Bien","2_NMMA",99,3298,12,3,3298012003,3,0,2,1,"",8,10,3,20,4,5,2
"19929",11,"Tinh Dien Bien","2_NMMA",99,3298,12,14,3298012014,3,0,1,1,"",20,20,15,20,4,10,1
"19930",11,"Tinh Dien Bien","2_NMMA",99,3298,12,4,3298012004,3,1,2,1,"",8,10,3,20,4,9,2
"19931",11,"Tinh Dien Bien","2_NMMA",99,3298,12,4,3298012004,3,0,2,1,"",8,10,3,20,4,3,2
"19932",11,"Tinh Dien Bien","2_NMMA",99,3298,12,13,3298012013,3,0,1,1,"",20,20,15,20,4,18,1
"19933",11,"Tinh Dien Bien","2_NMMA",99,3298,12,15,3298012015,3,0,1,1,"",20,20,15,20,4,10,1
"19934",11,"Tinh Dien Bien","2_NMMA",100,3322,1,14,3322001014,3,1,3,1,"",18,32,12,0.01,2,2,3
"19935",11,"Tinh Dien Bien","2_NMMA",100,3322,1,14,3322001014,3,2,3,2,"",NA,NA,NA,0.01,2,2,3
"19936",11,"Tinh Dien Bien","2_NMMA",100,3322,1,14,3322001014,3,3,3,3,"",NA,NA,NA,0.01,2,3,3
"19937",11,"Tinh Dien Bien","2_NMMA",100,3322,1,8,3322001008,3,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"19938",11,"Tinh Dien Bien","2_NMMA",100,3322,1,11,3322001011,3,1,2,1,"",18,35,12,0.02,2,2,2
"19939",11,"Tinh Dien Bien","2_NMMA",100,3322,1,11,3322001011,3,2,2,2,"",NA,NA,NA,0.02,2,3,2
"19940",11,"Tinh Dien Bien","2_NMMA",100,3322,1,5,3322001005,3,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"19941",11,"Tinh Dien Bien","2_NMMA",100,3322,1,6,3322001006,3,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"19942",11,"Tinh Dien Bien","2_NMMA",100,3322,1,7,3322001007,3,1,2,1,"",18,35,12,0.02,2,1,2
"19943",11,"Tinh Dien Bien","2_NMMA",100,3322,1,7,3322001007,3,2,2,2,"",NA,NA,NA,0.03,2,7,2
"19944",11,"Tinh Dien Bien","2_NMMA",100,3322,1,2,3322001002,3,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"19945",11,"Tinh Dien Bien","2_NMMA",100,3322,1,9,3322001009,3,1,2,2,"",NA,NA,NA,20,4,4,2
"19946",11,"Tinh Dien Bien","2_NMMA",100,3322,1,9,3322001009,3,0,2,1,"",46,0,0,15,4,2,2
"19947",11,"Tinh Dien Bien","2_NMMA",100,3322,1,3,3322001003,3,1,2,3,"",NA,NA,NA,0.02,3,2,2
"19948",11,"Tinh Dien Bien","2_NMMA",100,3322,1,3,3322001003,3,2,2,2,"",NA,NA,NA,0.02,2,3,2
"19949",11,"Tinh Dien Bien","2_NMMA",100,3322,1,12,3322001012,3,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"19950",11,"Tinh Dien Bien","2_NMMA",100,3322,1,4,3322001004,3,0,1,1,"",46,0,0,9,4,5,1
"19951",11,"Tinh Dien Bien","2_NMMA",100,3322,1,15,3322001015,3,2,2,2,"",NA,NA,NA,0.01,2,3,2
"19952",11,"Tinh Dien Bien","2_NMMA",100,3322,1,15,3322001015,3,1,2,1,"",18,35,12,0.02,2,3,2
"19953",11,"Tinh Dien Bien","2_NMMA",100,3343,14,12,3343014012,3,3,3,3,"",NA,NA,NA,10,4,11,3
"19954",11,"Tinh Dien Bien","2_NMMA",100,3343,14,12,3343014012,3,1,3,2,"",NA,NA,NA,32,4,0,3
"19955",11,"Tinh Dien Bien","2_NMMA",100,3343,14,12,3343014012,3,2,3,1,"",16,16,16,16,4,3,3
"19956",11,"Tinh Dien Bien","2_NMMA",102,3286,10,7,3286010007,3,2,3,4,"",20,20,15,12,2,11,3
"19957",11,"Tinh Dien Bien","2_NMMA",102,3286,10,7,3286010007,3,1,3,1,"",46,0,0,6,2,5,3
"19958",11,"Tinh Dien Bien","2_NMMA",102,3286,10,7,3286010007,3,0,3,4,"",20,20,15,15,2,1,3
"19959",11,"Tinh Dien Bien","2_NMMA",102,3286,10,13,3286010013,3,1,3,1,"",46,0,0,6,2,5,3
"19960",11,"Tinh Dien Bien","2_NMMA",102,3286,10,13,3286010013,3,0,3,4,"",20,20,15,15,2,1,3
"19961",11,"Tinh Dien Bien","2_NMMA",102,3286,10,13,3286010013,3,2,3,1,"",46,0,0,7,2,15,3
"19962",11,"Tinh Dien Bien","2_NMMA",102,3286,10,9,3286010009,3,0,3,4,"",20,20,15,15,2,1,3
"19963",11,"Tinh Dien Bien","2_NMMA",102,3286,10,9,3286010009,3,2,3,1,"",46,0,0,7,2,9,3
"19964",11,"Tinh Dien Bien","2_NMMA",102,3286,10,9,3286010009,3,1,3,1,"",46,0,0,7,2,5,3
"19965",11,"Tinh Dien Bien","2_NMMA",102,3286,10,10,3286010010,3,1,3,1,"",46,0,0,6,2,5,3
"19966",11,"Tinh Dien Bien","2_NMMA",102,3286,10,10,3286010010,3,2,3,1,"",46,0,0,5,2,9,3
"19967",11,"Tinh Dien Bien","2_NMMA",102,3286,10,10,3286010010,3,0,3,4,"",20,20,15,13,2,1,3
"19968",11,"Tinh Dien Bien","2_NMMA",102,3286,10,12,3286010012,3,1,3,1,"",46,0,0,7,2,5,3
"19969",11,"Tinh Dien Bien","2_NMMA",102,3286,10,12,3286010012,3,0,3,4,"",20,20,15,15,2,1,3
"19970",11,"Tinh Dien Bien","2_NMMA",102,3286,10,12,3286010012,3,2,3,1,"",46,0,0,7,2,9,3
"19971",11,"Tinh Dien Bien","2_NMMA",102,3286,10,3,3286010003,3,0,3,4,"",20,20,15,15,2,1,3
"19972",11,"Tinh Dien Bien","2_NMMA",102,3286,10,3,3286010003,3,1,3,1,"",46,0,0,6,2,7,3
"19973",11,"Tinh Dien Bien","2_NMMA",102,3286,10,3,3286010003,3,2,3,4,"",20,20,15,13,2,13,3
"19974",11,"Tinh Dien Bien","2_NMMA",102,3286,10,15,3286010015,3,0,3,4,"",20,20,15,15,2,1,3
"19975",11,"Tinh Dien Bien","2_NMMA",102,3286,10,15,3286010015,3,1,3,1,"",46,0,0,6,2,5,3
"19976",11,"Tinh Dien Bien","2_NMMA",102,3286,10,15,3286010015,3,2,3,1,"",46,0,0,7,2,9,3
"19977",11,"Tinh Dien Bien","2_NMMA",102,3286,10,8,3286010008,3,1,4,1,"",46,0,0,6,2,5,4
"19978",11,"Tinh Dien Bien","2_NMMA",102,3286,10,8,3286010008,3,0,4,4,"",20,20,15,12,2,1,4
"19979",11,"Tinh Dien Bien","2_NMMA",102,3286,10,8,3286010008,3,2,4,1,"",46,0,0,6,2,9,4
"19980",11,"Tinh Dien Bien","2_NMMA",102,3286,10,8,3286010008,3,3,4,1,"",46,0,0,6,2,15,4
"19981",11,"Tinh Dien Bien","2_NMMA",102,3286,10,1,3286010001,3,1,3,1,"",46,0,0,5,2,7,3
"19982",11,"Tinh Dien Bien","2_NMMA",102,3286,10,1,3286010001,3,0,3,4,"",20,20,15,14,2,1,3
"19983",11,"Tinh Dien Bien","2_NMMA",102,3286,10,1,3286010001,3,2,3,4,"",20,20,15,12,2,11,3
"19984",11,"Tinh Dien Bien","2_NMMA",102,3286,10,11,3286010011,3,0,3,4,"",20,20,15,15,2,1,3
"19985",11,"Tinh Dien Bien","2_NMMA",102,3286,10,11,3286010011,3,2,3,1,"",46,0,0,7,2,9,3
"19986",11,"Tinh Dien Bien","2_NMMA",102,3286,10,11,3286010011,3,1,3,1,"",46,0,0,7,2,5,3
"19987",11,"Tinh Dien Bien","2_NMMA",102,3286,10,14,3286010014,3,1,3,1,"",46,0,0,7,2,5,3
"19988",11,"Tinh Dien Bien","2_NMMA",102,3286,10,14,3286010014,3,0,3,4,"",20,20,15,15,2,1,3
"19989",11,"Tinh Dien Bien","2_NMMA",102,3286,10,14,3286010014,3,2,3,1,"",46,0,0,7,2,9,3
"19990",11,"Tinh Dien Bien","2_NMMA",102,3286,10,5,3286010005,3,2,3,4,"",20,20,15,13,2,15,3
"19991",11,"Tinh Dien Bien","2_NMMA",102,3286,10,5,3286010005,3,0,3,4,"",20,20,15,15,2,1,3
"19992",11,"Tinh Dien Bien","2_NMMA",102,3286,10,5,3286010005,3,1,3,1,"",46,0,0,6.5,2,7,3
"19993",11,"Tinh Dien Bien","2_NMMA",102,3286,10,4,3286010004,3,2,3,4,"",20,20,15,12.5,2,11,3
"19994",11,"Tinh Dien Bien","2_NMMA",102,3286,10,4,3286010004,3,0,3,4,"",20,20,15,15,2,1,3
"19995",11,"Tinh Dien Bien","2_NMMA",102,3286,10,4,3286010004,3,1,3,1,"",46,0,0,6.5,2,7,3
"19996",11,"Tinh Dien Bien","2_NMMA",102,3286,10,2,3286010002,3,1,3,1,"",46,0,0,6,2,5,3
"19997",11,"Tinh Dien Bien","2_NMMA",102,3286,10,2,3286010002,3,0,3,4,"",20,20,15,15,2,1,3
"19998",11,"Tinh Dien Bien","2_NMMA",102,3286,10,2,3286010002,3,2,3,4,"",20,20,15,12,2,9,3
"19999",11,"Tinh Dien Bien","2_NMMA",102,3286,10,6,3286010006,3,1,2,4,"",20,20,15,12,2,11,2
"20000",11,"Tinh Dien Bien","2_NMMA",102,3286,10,6,3286010006,3,0,2,4,"",20,20,15,15,2,1,2
"20001",12,"Tinh Lai Chau","2_NMMA",106,3390,5,10,3390005010,3,0,2,4,"",8,10,3,20,4,0,2
"20002",12,"Tinh Lai Chau","2_NMMA",106,3390,5,10,3390005010,3,1,2,3,"",NA,NA,NA,10,4,13,2
"20003",12,"Tinh Lai Chau","2_NMMA",106,3390,5,14,3390005014,3,1,3,2,"",NA,NA,NA,30,4,3,3
"20004",12,"Tinh Lai Chau","2_NMMA",106,3390,5,14,3390005014,3,2,3,4,"",10,15,8,50,4,5,3
"20005",12,"Tinh Lai Chau","2_NMMA",106,3390,5,14,3390005014,3,0,3,1,"",20,15,10,10,4,1,3
"20006",12,"Tinh Lai Chau","2_NMMA",106,3390,5,8,3390005008,3,2,3,3,"",NA,NA,NA,10,4,6,3
"20007",12,"Tinh Lai Chau","2_NMMA",106,3390,5,8,3390005008,3,0,3,1,"",46,0,0,10,4,2,3
"20008",12,"Tinh Lai Chau","2_NMMA",106,3390,5,8,3390005008,3,1,3,2,"",NA,NA,NA,12,4,4,3
"20009",12,"Tinh Lai Chau","2_NMMA",106,3390,5,15,3390005015,3,1,2,4,"",15,20,15,50,4,9,2
"20010",12,"Tinh Lai Chau","2_NMMA",106,3390,5,15,3390005015,3,0,2,1,"",8,10,3,25,5,3,2
"20011",12,"Tinh Lai Chau","2_NMMA",107,3469,7,1,3469007001,3,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"20012",12,"Tinh Lai Chau","2_NMMA",107,3469,7,10,3469007010,3,0,1,2,"",NA,NA,NA,30,4,12,1
"20013",12,"Tinh Lai Chau","2_NMMA",107,3469,7,9,3469007009,3,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"20014",12,"Tinh Lai Chau","2_NMMA",107,3469,7,15,3469007015,3,0,1,1,"",16,16,8,20,4,8,1
"20015",12,"Tinh Lai Chau","2_NMMA",107,3469,7,6,3469007006,3,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"20016",12,"Tinh Lai Chau","2_NMMA",107,3469,7,2,3469007002,3,0,1,1,"",46,0,0,12,4,4,1
"20017",12,"Tinh Lai Chau","2_NMMA",107,3469,7,7,3469007007,3,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"20018",12,"Tinh Lai Chau","2_NMMA",107,3469,7,8,3469007008,3,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"20019",12,"Tinh Lai Chau","2_NMMA",107,3469,7,11,3469007011,3,0,1,2,"",NA,NA,NA,40,4,9,1
"20020",12,"Tinh Lai Chau","2_NMMA",107,3469,7,12,3469007012,3,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"20021",12,"Tinh Lai Chau","2_NMMA",107,3469,7,4,3469007004,3,0,1,1,"",46,0,0,8,4,3,1
"20022",12,"Tinh Lai Chau","2_NMMA",107,3469,7,3,3469007003,3,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"20023",12,"Tinh Lai Chau","2_NMMA",107,3469,7,14,3469007014,3,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"20024",12,"Tinh Lai Chau","2_NMMA",108,3526,6,5,3526006005,3,0,1,4,"",8,10,3,60,4,0,1
"20025",12,"Tinh Lai Chau","2_NMMA",108,3526,6,11,3526006011,3,0,1,1,"",20,20,0,15,4,5,1
"20026",12,"Tinh Lai Chau","2_NMMA",108,3526,6,14,3526006014,3,0,1,4,"",20,20,10,80,4,7,1
"20027",12,"Tinh Lai Chau","2_NMMA",108,3526,6,15,3526006015,3,0,1,4,"",20,20,10,50,4,3,1
"20028",12,"Tinh Lai Chau","2_NMMA",108,3526,6,12,3526006012,3,0,1,1,"",21,0,0,17,4,4,1
"20029",12,"Tinh Lai Chau","2_NMMA",108,3526,6,1,3526006001,3,0,1,1,"",15,10,46,7,2,1,1
"20030",12,"Tinh Lai Chau","2_NMMA",108,3526,6,2,3526006002,3,0,1,1,"",15,10,46,7,2,2,1
"20031",12,"Tinh Lai Chau","2_NMMA",108,3526,6,10,3526006010,3,0,1,4,"",20,10,46,7,2,2,1
"20032",12,"Tinh Lai Chau","2_NMMA",108,3526,6,13,3526006013,3,0,1,4,"",20,20,10,100,4,5,1
"20033",12,"Tinh Lai Chau","2_NMMA",108,3526,6,7,3526006007,3,0,1,4,"",20,10,46,8,2,2,1
"20034",12,"Tinh Lai Chau","2_NMMA",108,3526,6,4,3526006004,3,0,1,4,"",8,10,3,60,4,0,1
"20035",12,"Tinh Lai Chau","2_NMMA",108,3526,6,3,3526006003,3,0,1,4,"",15,10,46,7,2,3,1
"20036",12,"Tinh Lai Chau","2_NMMA",108,3526,6,6,3526006006,3,0,1,1,"",15,10,46,7,2,3,1
"20037",12,"Tinh Lai Chau","2_NMMA",108,3526,6,8,3526006008,3,0,1,1,"",20,10,21,6,2,3,1
"20038",12,"Tinh Lai Chau","2_NMMA",108,3526,6,9,3526006009,3,0,1,4,"",15,10,21,8,2,1,1
"20039",12,"Tinh Lai Chau","2_NMMA",109,3565,3,4,3565003004,3,0,1,1,"",20,0,0,20,4,4,1
"20040",12,"Tinh Lai Chau","2_NMMA",109,3565,3,14,3565003014,3,0,1,1,"",46,0,0,20,4,6,1
"20041",12,"Tinh Lai Chau","2_NMMA",109,3565,3,10,3565003010,3,0,1,1,"",1,1,1,2,2,3,1
"20042",12,"Tinh Lai Chau","2_NMMA",109,3565,3,11,3565003011,3,0,1,1,"",46,0,0,20,4,6,1
"20043",12,"Tinh Lai Chau","2_NMMA",109,3565,3,9,3565003009,3,0,1,1,"",1,1,1,2,2,2,1
"20044",12,"Tinh Lai Chau","2_NMMA",109,3565,3,15,3565003015,3,0,1,1,"",20,0,0,20,4,5,1
"20045",12,"Tinh Lai Chau","2_NMMA",109,3565,3,12,3565003012,3,0,1,1,"",46,0,0,20,4,6,1
"20046",12,"Tinh Lai Chau","2_NMMA",109,3565,3,5,3565003005,3,0,1,1,"",30,0,0,20,4,4,1
"20047",12,"Tinh Lai Chau","2_NMMA",109,3565,3,1,3565003001,3,0,1,1,"",20,0,0,20,4,4,1
"20048",12,"Tinh Lai Chau","2_NMMA",109,3565,3,2,3565003002,3,0,1,1,"",20,0,0,20,4,4,1
"20049",12,"Tinh Lai Chau","2_NMMA",109,3565,3,8,3565003008,3,0,1,1,"",1,1,1,2,2,3,1
"20050",12,"Tinh Lai Chau","2_NMMA",109,3565,3,7,3565003007,3,0,1,1,"",1,1,1,2,2,4,1
"20051",12,"Tinh Lai Chau","2_NMMA",109,3565,3,13,3565003013,3,0,1,1,"",46,0,0,20,4,6,1
"20052",12,"Tinh Lai Chau","2_NMMA",109,3565,3,6,3565003006,3,0,1,1,"",1,1,1,2,2,5,1
"20053",12,"Tinh Lai Chau","2_NMMA",109,3589,4,10,3589004010,3,0,2,1,"",8,10,3,2,2,6,2
"20054",12,"Tinh Lai Chau","2_NMMA",109,3589,4,10,3589004010,3,1,2,3,"",NA,NA,NA,2,2,15,2
"20055",12,"Tinh Lai Chau","2_NMMA",109,3589,4,3,3589004003,3,0,1,1,"",10,5,0,10,4,4,1
"20056",12,"Tinh Lai Chau","2_NMMA",109,3589,4,5,3589004005,3,0,1,1,"",20,5,0,20,4,4,1
"20057",12,"Tinh Lai Chau","2_NMMA",109,3589,4,9,3589004009,3,1,3,2,"",NA,NA,NA,3,2,7,3
"20058",12,"Tinh Lai Chau","2_NMMA",109,3589,4,9,3589004009,3,2,3,3,"",NA,NA,NA,2,2,14,3
"20059",12,"Tinh Lai Chau","2_NMMA",109,3589,4,9,3589004009,3,0,3,1,"",8,18,3,2,2,3,3
"20060",12,"Tinh Lai Chau","2_NMMA",109,3589,4,7,3589004007,3,0,2,1,"",8,10,3,1,2,13,2
"20061",12,"Tinh Lai Chau","2_NMMA",109,3589,4,7,3589004007,3,1,2,4,"",8,10,3,1,2,14,2
"20062",12,"Tinh Lai Chau","2_NMMA",110,3634,4,4,3634004004,3,1,2,1,"",46,0,0,20,4,7,2
"20063",12,"Tinh Lai Chau","2_NMMA",110,3634,4,4,3634004004,3,0,2,4,"",20,20,15,40,4,3,2
"20064",12,"Tinh Lai Chau","2_NMMA",110,3634,4,10,3634004010,3,1,2,1,"",1,1,1,12,4,1,2
"20065",12,"Tinh Lai Chau","2_NMMA",110,3634,4,10,3634004010,3,0,2,1,"",1,1,1,15,4,1,2
"20066",12,"Tinh Lai Chau","2_NMMA",110,3634,4,9,3634004009,3,0,2,4,"",20,20,15,40,4,1,2
"20067",12,"Tinh Lai Chau","2_NMMA",110,3634,4,9,3634004009,3,1,2,1,"",46,0,0,15,4,5,2
"20068",12,"Tinh Lai Chau","2_NMMA",110,3634,4,1,3634004001,3,1,3,1,"",46,0,0,20,4,4,3
"20069",12,"Tinh Lai Chau","2_NMMA",110,3634,4,1,3634004001,3,2,3,1,"",46,0,0,20,4,12,3
"20070",12,"Tinh Lai Chau","2_NMMA",110,3634,4,1,3634004001,3,0,3,4,"",20,20,15,30,4,0,3
"20071",12,"Tinh Lai Chau","2_NMMA",110,3634,4,8,3634004008,3,1,2,1,"",46,0,0,17,4,5,2
"20072",12,"Tinh Lai Chau","2_NMMA",110,3634,4,8,3634004008,3,0,2,4,"",20,20,15,33,4,1,2
"20073",12,"Tinh Lai Chau","2_NMMA",110,3634,4,6,3634004006,3,1,2,1,"",46,0,0,15,4,7,2
"20074",12,"Tinh Lai Chau","2_NMMA",110,3634,4,6,3634004006,3,0,2,4,"",20,20,15,40,4,1,2
"20075",12,"Tinh Lai Chau","2_NMMA",110,3634,4,3,3634004003,3,0,1,6,"phân dúi bón khi cấy đc 1 tuần",NA,NA,NA,50,4,1,1
"20076",12,"Tinh Lai Chau","2_NMMA",110,3634,4,5,3634004005,3,0,1,6,"phân dúi",NA,NA,NA,30,4,1,1
"20077",12,"Tinh Lai Chau","2_NMMA",110,3634,4,11,3634004011,3,0,1,3,"",NA,NA,NA,50,4,2,1
"20078",12,"Tinh Lai Chau","2_NMMA",110,3634,4,7,3634004007,3,1,2,4,"",46,0,0,20,4,5,2
"20079",12,"Tinh Lai Chau","2_NMMA",110,3634,4,7,3634004007,3,0,2,4,"",20,20,15,45,4,1,2
"20080",12,"Tinh Lai Chau","2_NMMA",110,3634,4,15,3634004015,3,0,2,4,"",20,20,15,42,4,1,2
"20081",12,"Tinh Lai Chau","2_NMMA",110,3634,4,15,3634004015,3,1,2,1,"",46,0,0,13,4,4,2
"20082",12,"Tinh Lai Chau","2_NMMA",110,3634,4,13,3634004013,3,1,2,1,"",46,0,0,17,4,5,2
"20083",12,"Tinh Lai Chau","2_NMMA",110,3634,4,13,3634004013,3,0,2,4,"",20,20,15,50,4,0,2
"20084",12,"Tinh Lai Chau","2_NMMA",110,3634,4,12,3634004012,3,0,1,1,"",15,15,10,13,4,1,1
"20085",12,"Tinh Lai Chau","2_NMMA",112,3503,5,1,3503005001,3,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"20086",12,"Tinh Lai Chau","2_NMMA",112,3503,5,4,3503005004,3,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"20087",12,"Tinh Lai Chau","2_NMMA",112,3503,5,9,3503005009,3,0,2,1,"",46,0,0,15,4,5,2
"20088",12,"Tinh Lai Chau","2_NMMA",112,3503,5,9,3503005009,3,1,2,2,"",NA,NA,NA,30,4,11,2
"20089",12,"Tinh Lai Chau","2_NMMA",112,3503,5,5,3503005005,3,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"20090",12,"Tinh Lai Chau","2_NMMA",112,3503,5,2,3503005002,3,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"20091",12,"Tinh Lai Chau","2_NMMA",112,3503,5,8,3503005008,3,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"20092",12,"Tinh Lai Chau","2_NMMA",112,3503,5,14,3503005014,3,0,1,1,"",21,0,0,10,4,6,1
"20093",12,"Tinh Lai Chau","2_NMMA",112,3503,5,6,3503005006,3,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"20094",12,"Tinh Lai Chau","2_NMMA",112,3503,5,11,3503005011,3,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"20095",12,"Tinh Lai Chau","2_NMMA",112,3503,5,12,3503005012,3,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"20096",12,"Tinh Lai Chau","2_NMMA",112,3503,5,15,3503005015,3,1,2,2,"",NA,NA,NA,25,4,12,2
"20097",12,"Tinh Lai Chau","2_NMMA",112,3503,5,15,3503005015,3,0,2,1,"",46,0,0,15,4,5,2
"20098",12,"Tinh Lai Chau","2_NMMA",112,3503,5,7,3503005007,3,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"20099",12,"Tinh Lai Chau","2_NMMA",112,3503,5,10,3503005010,3,0,1,1,"",46,0,0,20,4,4,1
"20100",14,"Tinh Son La","2_NMMA",116,3673,13,6,3673013006,3,1,2,1,"",46,0,0,5,2,1,2
"20101",14,"Tinh Son La","2_NMMA",116,3673,13,6,3673013006,3,0,2,4,"",20,20,15,100,2,0,2
"20102",14,"Tinh Son La","2_NMMA",116,3673,13,8,3673013008,3,1,2,1,"",21,0,0,10,2,2,2
"20103",14,"Tinh Son La","2_NMMA",116,3673,13,8,3673013008,3,0,2,4,"",8,10,3,50,2,0,2
"20104",14,"Tinh Son La","2_NMMA",116,3673,13,4,3673013004,3,1,2,4,"",20,20,15,200,2,13,2
"20105",14,"Tinh Son La","2_NMMA",116,3673,13,4,3673013004,3,0,2,4,"",20,20,15,100,2,1,2
"20106",14,"Tinh Son La","2_NMMA",116,3673,13,9,3673013009,3,1,2,1,"",46,0,0,8,2,1,2
"20107",14,"Tinh Son La","2_NMMA",116,3673,13,9,3673013009,3,0,2,4,"",20,20,15,40,2,2,2
"20108",14,"Tinh Son La","2_NMMA",122,3928,6,1,3928006001,3,0,1,4,"",20,20,15,25,2,5,1
"20109",14,"Tinh Son La","2_NMMA",122,3928,6,12,3928006012,3,0,2,4,"",20,20,15,35,2,5,2
"20110",14,"Tinh Son La","2_NMMA",122,3928,6,12,3928006012,3,1,2,4,"",20,20,15,25,2,8,2
"20111",14,"Tinh Son La","2_NMMA",122,3928,6,2,3928006002,3,NA,0,NA,NA,NA,NA,NA,NA,2,NA,1
"20112",14,"Tinh Son La","2_NMMA",122,3928,6,9,3928006009,3,0,2,4,"",20,20,15,20,2,5,2
"20113",14,"Tinh Son La","2_NMMA",122,3928,6,9,3928006009,3,1,2,4,"",20,20,15,25,2,8,2
"20114",14,"Tinh Son La","2_NMMA",122,3928,6,6,3928006006,3,0,1,2,"",NA,NA,NA,8,2,1,1
"20115",14,"Tinh Son La","2_NMMA",122,3928,6,4,3928006004,3,1,2,4,"",20,20,15,23,2,11,2
"20116",14,"Tinh Son La","2_NMMA",122,3928,6,4,3928006004,3,0,2,4,"",20,20,15,23,2,7,2
"20117",14,"Tinh Son La","2_NMMA",122,3928,6,5,3928006005,3,1,2,4,"",8,10,3,8,2,2,2
"20118",14,"Tinh Son La","2_NMMA",122,3928,6,5,3928006005,3,0,2,1,"",21,0,0,8,2,1,2
"20119",14,"Tinh Son La","2_NMMA",122,3928,6,13,3928006013,3,0,1,4,"",20,20,15,16,2,1,1
"20120",14,"Tinh Son La","2_NMMA",122,3928,6,15,3928006015,3,1,2,1,"",21,0,0,8,2,1,2
"20121",14,"Tinh Son La","2_NMMA",122,3928,6,15,3928006015,3,0,2,4,"",20,20,15,21,2,1,2
"20122",14,"Tinh Son La","2_NMMA",122,3928,6,10,3928006010,3,0,1,4,"",20,20,15,15,2,2,1
