"","MATINH","MAHUYEN","MAXA","MADIABAN","IDHO","KYDIEUTRA","store_method","harvest_combine","harvest_strawbaler","harvest_manual","harvest_other","timing","moisture","dry_method","n_app_drug","n_app_insect_fungi","n_insecticide","n_fungicide","n_app_fert","sum_fert","water_source","pipe","n_drydown","ws_method","ws_area_unit","ws_rate_ha","certified","rice_name","Province_name","Region","HOSO","DANTOCCHUHO","THUNHAP","TONGCHITIEU","M8_C1","dummy_1m","dummy_1r","dummy_1m1r","dummy_2r_fert","dummy_2r_n_app","dummy_1m2r","dummy_3r_n_app","dummy_3r_insect_1app","dummy_3r_fungi_2app","dummy_3r_insect_final","dummy_3r_fungi_final","dummy_1m3r","dummy_4r","dummy_1m4r","dummy_5r","dummy_1m5r"
"12714",42,447,18766,8,18766008007,4,3,1,0,0,0,3,1,2,1,1,1,1,2,32,1,NA,1,1,"Sao Trung Bo (500m2)",100,2,"ADI168","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"12715",42,447,18766,8,18766008011,4,3,1,0,0,0,2,2,2,2,2,2,0,2,100,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"Rvt","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
"12716",42,447,18766,8,18766008012,4,3,1,0,0,0,3,1,2,2,2,2,0,2,100,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"bắc thịnh","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
"12717",42,447,18766,8,18766008013,4,3,1,0,0,0,3,1,2,2,1,1,0,2,100,1,NA,0,1,"Sao Trung Bo (500m2)",100,1,"rvt","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
"12718",42,447,18766,8,18766008016,4,3,1,0,0,0,3,1,2,2,2,2,0,2,100,1,NA,0,1,"Sao Trung Bo (500m2)",100,1,"Rvt, xuân mai","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
"12719",42,449,18781,6,18781006006,4,3,1,0,0,0,3,1,3,2,1,1,0,3,142,1,NA,0,1,"Sao Trung Bo (500m2)",160,1,"PC6","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0
"12720",42,449,18781,6,18781006008,4,3,1,0,0,0,3,1,3,2,1,1,0,3,135.2,1,NA,0,1,"Sao Trung Bo (500m2)",160,2,"BT09","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0
"12721",42,449,18781,6,18781006009,4,3,1,0,0,0,3,1,3,2,1,1,0,2,126,1,NA,0,1,"Sao Trung Bo (500m2)",160,2,"PC6","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
"12722",42,449,18781,6,18781006010,4,3,1,0,0,0,3,1,3,2,1,1,0,3,135.2,1,NA,0,1,"Sao Trung Bo (500m2)",200,2,"BT09","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0
"12723",42,449,18781,6,18781006011,4,3,1,0,0,0,3,2,2,2,1,1,0,2,90.4,1,NA,0,1,"Sao Trung Bo (500m2)",120,3,"PC6","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0
"12724",42,449,18781,6,18781006012,4,3,1,0,0,0,3,2,2,2,1,1,0,3,130.8,1,NA,1,1,"Sao Trung Bo (500m2)",140,2,"BT09","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0
"12725",42,449,18781,6,18781006013,4,3,1,0,0,0,3,2,2,2,1,1,0,3,125.8,1,NA,1,1,"Sao Trung Bo (500m2)",120,3,"BT09","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0
"12726",42,449,18781,6,18781006014,4,2,1,0,0,0,3,2,2,2,1,1,0,2,106,1,NA,1,1,"Sao Trung Bo (500m2)",160,3,"Khang dân","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
"12727",42,449,18781,6,18781006015,4,3,1,0,0,0,3,2,2,2,1,1,0,3,138.4,1,NA,1,1,"Sao Trung Bo (500m2)",120,2,"PC6","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0
"12728",44,453,18958,9,18958009001,4,3,1,0,0,0,2,2,3,1,0,0,0,3,125.2,1,NA,0,1,"Sao Trung Bo (500m2)",120,2,"S88","Tinh Quang Binh","3_NCCCA","1",1,161375,34607.5,2,0,0,0,0,1,0,1,1,1,NA,NA,0,0,0,1,0
"12729",44,453,18958,9,18958009002,4,2,1,0,0,0,2,2,3,1,1,0,0,3,131.2,1,NA,0,1,"Sao Trung Bo (500m2)",120,2,"S88","Tinh Quang Binh","3_NCCCA","2",1,158700,0,2,0,0,0,0,1,0,1,1,1,NA,NA,0,0,0,1,0
"12730",44,453,18958,9,18958009003,4,3,0,0,1,0,2,2,3,1,0,0,0,3,112.8,1,NA,0,1,"Sao Trung Bo (500m2)",120,2,"S88","Tinh Quang Binh","3_NCCCA","3",1,197280,0,2,0,0,0,0,1,0,1,1,1,NA,NA,0,0,0,0,0
"12731",44,453,18958,9,18958009005,4,2,0,0,1,0,2,2,3,1,1,0,0,3,131.2,1,NA,0,1,"Sao Trung Bo (500m2)",120,2,"S88","Tinh Quang Binh","3_NCCCA","5",1,185086,0,2,0,0,0,0,1,0,1,1,1,NA,NA,0,0,0,0,0
"12732",44,453,18958,9,18958009006,4,3,0,0,1,0,2,2,3,1,0,0,0,3,122.4,1,NA,0,1,"Sao Trung Bo (500m2)",120,2,"S88","Tinh Quang Binh","3_NCCCA","6",1,118764,NA,2,0,0,0,0,1,0,1,1,1,NA,NA,0,0,0,0,0
"12733",44,453,18958,9,18958009010,4,3,1,0,0,0,2,2,3,1,0,0,0,3,122.4,1,NA,0,1,"Sao Trung Bo (500m2)",120,2,"S88","Tinh Quang Binh","3_NCCCA","10",1,75864,NA,2,0,0,0,0,1,0,1,1,1,NA,NA,0,0,0,1,0
"12734",44,453,18958,9,18958009011,4,3,1,0,1,0,2,2,3,1,0,0,0,3,116,1,NA,0,1,"Sao Trung Bo (500m2)",120,3,"S88","Tinh Quang Binh","3_NCCCA","11",1,149615,51679.5,2,0,0,0,0,1,0,1,1,1,NA,NA,0,0,0,1,0
"12735",44,453,18958,9,18958009014,4,3,0,0,1,0,2,2,3,1,0,0,0,3,125.6,1,NA,0,1,"Sao Trung Bo (500m2)",120,2,"PC6","Tinh Quang Binh","3_NCCCA","14",1,167088,NA,2,0,0,0,0,1,0,1,1,1,NA,NA,0,0,0,0,0
"12736",44,453,18958,9,18958009015,4,3,1,0,0,0,2,2,3,1,1,0,0,3,119.2,1,NA,0,1,"Sao Trung Bo (500m2)",120,2,"S88","Tinh Quang Binh","3_NCCCA","15",1,112320,NA,2,0,0,0,0,1,0,1,1,1,NA,NA,0,0,0,1,0
"12737",44,453,18958,9,18958009016,4,3,1,0,1,0,2,2,3,0,0,0,0,3,125.6,1,NA,0,99,"Sao Trung Bo (500m2)",120,2,"PC6","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,0,1,0,1,1,1,NA,NA,0,0,0,1,0
"12738",44,453,18985,9,18985009001,4,3,1,0,0,0,3,2,2,2,1,1,0,1,0,5,NA,0,1,"Sao Trung Bo (500m2)",200,2,"SV181","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"12739",44,453,18985,9,18985009002,4,3,1,0,0,0,3,2,2,1,1,1,0,1,0,1,NA,0,1,NA,95,2,"pcsv181","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"12740",44,453,18985,9,18985009005,4,3,1,0,0,0,3,2,2,1,1,1,0,1,0,1,NA,1,1,"Sao Trung Bo (500m2)",170,2,"pcsv181","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"12741",44,453,18985,9,18985009006,4,3,1,0,0,0,3,2,2,1,1,1,0,1,0,1,NA,0,1,"Sao Trung Bo (500m2)",160,1,"pcsv181","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"12742",44,453,18985,9,18985009008,4,3,1,0,0,0,2,2,1,1,1,1,0,1,0,1,NA,0,1,NA,96,2,"pcsv181","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0
"12743",44,453,18985,9,18985009011,4,3,1,1,0,0,3,2,2,1,1,1,0,1,0,1,NA,0,1,"Sao Trung Bo (500m2)",180,2,"pcsv181","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"12744",44,453,18985,9,18985009016,4,3,1,0,0,0,3,2,2,1,1,0,0,1,0,1,NA,0,1,"Sao Trung Bo (500m2)",200,2,"pcsv181","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,NA,NA,0,0,0,0,0
"12745",44,453,18997,8,18997008001,4,3,1,0,0,0,2,2,3,2,1,1,1,3,51.6,1,NA,0,1,"Sao Trung Bo (500m2)",180,1,"PC6","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0
"12746",44,453,18997,8,18997008002,4,3,1,0,0,0,2,2,3,2,1,1,1,3,51.6,1,NA,0,1,"Sao Trung Bo (500m2)",180,1,"PC6","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0
"12747",44,453,18997,8,18997008003,4,3,1,0,0,0,2,2,2,2,1,1,1,3,51.6,1,NA,0,1,"Sao Trung Bo (500m2)",180,1,"PC6","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0
"12748",44,453,18997,8,18997008004,4,3,1,0,0,0,2,2,3,2,1,0,1,3,51.6,1,NA,0,1,"Sao Trung Bo (500m2)",200,1,"QS88","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0
"12749",44,453,18997,8,18997008005,4,3,1,0,0,0,2,2,2,2,1,1,1,3,51.6,1,NA,0,1,"Sao Trung Bo (500m2)",180,1,"PC6","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0
"12750",44,453,18997,8,18997008006,4,3,1,0,0,0,2,2,3,2,1,0,1,3,27.6,1,NA,0,1,"Sao Trung Bo (500m2)",200,1,"PC6","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0
"12751",44,453,18997,8,18997008007,4,3,1,0,0,0,2,2,3,2,1,0,1,3,51.6,1,NA,0,1,"Sao Trung Bo (500m2)",160,1,"QS88","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0
"12752",44,453,18997,8,18997008009,4,3,1,0,0,0,2,2,3,2,1,0,1,3,51.6,1,NA,0,1,"Sao Trung Bo (500m2)",180,1,"QS88","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0
"12753",44,453,18997,8,18997008010,4,3,1,0,0,0,2,2,3,2,1,1,1,3,51.6,1,NA,0,1,"Sao Trung Bo (500m2)",180,1,"PC6","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0
"12754",44,453,18997,8,18997008012,4,3,1,0,0,0,2,2,3,2,1,0,1,3,51.6,1,NA,0,1,"Sao Trung Bo (500m2)",200,1,"QS88","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0
"12755",44,453,18997,8,18997008015,4,3,1,0,0,0,2,2,3,2,1,0,1,3,51.6,1,NA,0,1,"Sao Trung Bo (500m2)",200,1,"QS88","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0
"12756",44,458,19066,6,19066006001,4,2,1,0,0,0,3,1,2,2,2,2,0,3,165.6,1,NA,0,1,"Sao Trung Bo (500m2)",180,1,"PC6","Tinh Quang Binh","3_NCCCA","1",1,65183,0,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"12757",44,458,19066,6,19066006002,4,2,1,0,0,0,3,1,2,2,2,2,0,3,165.6,1,NA,0,1,"Sao Trung Bo (500m2)",180,1,"pc6","Tinh Quang Binh","3_NCCCA","2",1,49639,0,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"12758",44,458,19066,6,19066006003,4,2,1,0,0,0,3,1,2,1,1,1,0,3,147.2,1,NA,0,1,"Sao Trung Bo (500m2)",180,1,"pc6","Tinh Quang Binh","3_NCCCA","3",1,60083,120312,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0
"12759",44,458,19066,6,19066006004,4,2,1,0,0,0,3,2,2,3,3,3,0,3,184,1,NA,0,1,"Sao Trung Bo (500m2)",200,1,"PC6","Tinh Quang Binh","3_NCCCA","4",1,149520,0,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"12760",44,458,19066,6,19066006005,4,2,1,0,0,0,3,2,2,3,3,3,0,3,184,1,NA,0,1,"Sao Trung Bo (500m2)",200,1,"PC6","Tinh Quang Binh","3_NCCCA","5",1,155807,0,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"12761",44,458,19066,6,19066006006,4,2,1,0,0,0,3,2,2,3,3,3,0,3,184,1,NA,0,1,"Sao Trung Bo (500m2)",200,1,"PC6","Tinh Quang Binh","3_NCCCA","6",1,76559,0,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"12762",44,458,19066,6,19066006007,4,2,1,0,0,0,3,2,2,3,3,3,0,3,184,1,NA,0,1,"Sao Trung Bo (500m2)",200,1,"PC6","Tinh Quang Binh","3_NCCCA","7",1,40384,0,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"12763",44,458,19066,6,19066006008,4,3,1,0,0,0,3,2,2,2,0,1,1,2,28,1,NA,1,1,"Sao Trung Bo (500m2)",200,1,"PC6","Tinh Quang Binh","3_NCCCA","8",1,160632,150374,3,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
"12764",44,458,19066,6,19066006009,4,3,1,0,0,0,3,2,2,1,0,1,1,2,32,1,NA,0,1,"Sao Trung Bo (500m2)",200,1,"IER 26","Tinh Quang Binh","3_NCCCA","9",1,136754,0,2,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"12765",44,458,19066,6,19066006011,4,3,1,0,0,0,3,2,2,1,1,1,1,2,32,1,NA,1,1,"Sao Trung Bo (500m2)",200,1,"PC6","Tinh Quang Binh","3_NCCCA","11",1,117072,0,3,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"12766",44,458,19066,6,19066006012,4,2,1,0,0,0,3,1,2,2,2,1,1,3,165.6,1,NA,0,1,"Sao Trung Bo (500m2)",200,1,"PC6","Tinh Quang Binh","3_NCCCA","12",1,115989,0,3,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0
"12767",44,458,19066,6,19066006013,4,2,1,0,0,0,3,1,2,2,2,1,1,3,165.6,1,NA,0,1,"Sao Trung Bo (500m2)",200,1,"PC6","Tinh Quang Binh","3_NCCCA","13",1,72963,102290,3,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0
"12768",44,458,19066,6,19066006014,4,2,1,0,0,0,3,2,2,2,2,1,2,3,184,1,NA,0,1,"Sao Trung Bo (500m2)",200,1,"PC6","Tinh Quang Binh","3_NCCCA","14",1,72264,0,3,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0
"12769",44,455,19111,8,19111008001,4,2,1,0,0,0,2,2,3,1,1,1,0,1,40,4,1,1,5,"Sao Trung Bo (500m2)",200,1,"TBT 279","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0
"12770",44,455,19111,8,19111008002,4,3,0,0,1,1,3,2,2,7,4,2,4,5,158,1,NA,1,1,"Sao Trung Bo (500m2)",180,1,"Xuân Mai","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12771",44,455,19111,8,19111008005,4,2,1,0,0,0,2,1,2,1,0,0,0,3,86,1,NA,2,1,"Sao Trung Bo (500m2)",120,1,"279","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,NA,NA,0,0,0,1,0
"12772",44,455,19111,8,19111008006,4,3,0,0,1,1,3,2,2,7,4,2,4,5,204,1,NA,1,1,"Sao Bac Bo (360m2)",250,2,"Xuân Mai","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12773",44,455,19111,8,19111008007,4,2,1,0,0,0,2,1,2,1,0,0,0,3,86,1,NA,2,1,"Sao Trung Bo (500m2)",120,1,"225","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,NA,NA,0,0,0,1,0
"12774",44,455,19111,8,19111008009,4,2,0,0,1,0,2,2,2,1,1,1,0,1,40,4,1,3,5,"Sao Trung Bo (500m2)",200,2,"TBT 225","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"12775",44,455,19111,8,19111008011,4,3,0,0,0,0,3,2,2,7,4,2,4,5,204,1,NA,1,1,"Sao Trung Bo (500m2)",180,2,"Xuân Mai","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12776",44,455,19111,8,19111008012,4,3,1,0,0,0,3,2,1,1,1,1,0,2,480,1,NA,0,1,"Sao Trung Bo (500m2)",160,1,"pc6","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
"12777",44,455,19111,8,19111008014,4,2,0,0,1,0,2,2,2,1,1,1,0,1,40,4,2,5,5,"Sao Trung Bo (500m2)",200,2,"Bắc Thịnh","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"12778",44,455,19111,8,19111008015,4,3,1,0,0,0,3,2,2,1,1,0,0,3,132,3,2,1,1,NA,140,1,"st25","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,0,1,0,1,1,1,NA,NA,0,0,0,0,0
"12779",44,456,19213,3,19213003001,4,3,1,0,0,0,2,2,2,1,1,1,0,3,73.6,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"b6","Tinh Quang Binh","3_NCCCA","1",1,207216,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0
"12780",44,456,19213,3,19213003003,4,2,1,0,0,0,2,1,2,2,1,1,0,2,73.6,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"b6","Tinh Quang Binh","3_NCCCA","3",1,218016,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0
"12781",44,456,19213,3,19213003006,4,3,1,0,0,0,3,2,2,1,0,0,0,3,132,1,NA,2,1,"Sao Trung Bo (500m2)",160,1,"X23","Tinh Quang Binh","3_NCCCA","6",1,255899,0,3,1,0,0,0,1,0,1,1,1,NA,NA,0,0,0,0,0
"12782",44,456,19213,3,19213003007,4,3,1,0,0,0,3,2,2,1,0,0,0,3,117,1,NA,3,1,"Sao Trung Bo (500m2)",120,1,"B6","Tinh Quang Binh","3_NCCCA","7",1,124075,111644.5,3,1,0,0,0,1,0,1,1,1,NA,NA,0,0,0,0,0
"12783",44,456,19213,3,19213003008,4,2,1,0,0,0,3,2,2,3,0,0,0,3,130.4,1,NA,2,1,"Sao Trung Bo (500m2)",140,1,"B6","Tinh Quang Binh","3_NCCCA","8",1,666745,0,4,1,0,0,0,1,0,1,1,1,NA,NA,0,0,0,0,0
"12784",44,456,19213,3,19213003009,4,3,1,0,0,0,3,2,2,2,1,0,0,3,130.4,1,NA,2,1,"Sao Trung Bo (500m2)",120,1,"B6","Tinh Quang Binh","3_NCCCA","9",1,232269,0,3,1,0,0,0,1,0,1,1,1,NA,NA,0,0,0,0,0
"12785",44,456,19213,3,19213003012,4,2,1,0,0,0,3,1,2,1,0,0,0,3,154.8,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"x21","Tinh Quang Binh","3_NCCCA","12",1,209223,127271,3,1,0,0,0,1,0,1,1,1,NA,NA,0,0,0,0,0
"12786",44,456,19213,3,19213003014,4,2,1,0,0,0,3,1,2,1,1,1,0,3,142.4,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"x21","Tinh Quang Binh","3_NCCCA","14",1,251836,0,3,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0
"12787",44,456,19213,3,19213003015,4,2,1,0,0,0,3,1,2,2,1,0,2,1,0,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"x21","Tinh Quang Binh","3_NCCCA","15",1,175296,0,3,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"12788",44,456,19222,13,19222013009,4,2,1,0,0,0,3,2,2,0,0,0,0,3,130.4,1,NA,2,1,"Sao Trung Bo (500m2)",120,1,"X23","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,0,1,0,1,1,1,NA,NA,0,0,0,0,0
"12789",44,456,19240,11,19240011002,4,2,1,0,0,0,3,1,2,2,1,0,1,4,185.6,1,NA,0,1,"Sao Trung Bo (500m2)",120,2,"p6","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0
"12790",44,456,19240,11,19240011003,4,2,1,0,0,0,3,1,2,2,0,0,0,4,133.2,1,NA,0,1,"Sao Trung Bo (500m2)",120,2,"p6","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,0,1,0,1,1,1,NA,NA,0,0,0,0,0
"12791",44,456,19240,11,19240011005,4,2,1,0,0,0,3,1,2,1,0,0,0,3,142.4,1,NA,0,1,"Sao Trung Bo (500m2)",120,2,"p6","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,0,1,0,1,1,1,NA,NA,0,0,0,0,0
"12792",44,456,19240,11,19240011010,4,2,1,0,0,0,3,2,2,2,0,0,0,2,76.8,1,NA,2,1,"Sao Trung Bo (500m2)",140,1,"B6","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,NA,NA,0,0,0,0,0
"12793",44,456,19240,11,19240011014,4,2,1,0,0,0,2,1,2,1,0,2,0,3,15.6,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"b6","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
"12794",44,456,19240,11,19240011016,4,2,1,0,0,0,3,1,2,1,0,0,0,3,142.4,1,NA,0,1,"Sao Trung Bo (500m2)",120,2,"p6","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,0,1,0,1,1,1,NA,NA,0,0,0,0,0
"12795",44,457,19249,2,19249002007,4,2,1,0,0,0,3,2,2,4,2,2,0,3,40,1,NA,2,1,"Sao Trung Bo (500m2)",120,1,"x23","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"12796",44,457,19249,2,19249002014,4,2,1,0,0,0,2,1,2,2,1,0,1,2,144.4,1,NA,3,1,"Sao Trung Bo (500m2)",180,1,"x21","Tinh Quang Binh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0
"12797",45,461,19330,5,19330005001,4,2,1,0,0,0,3,2,2,0,0,0,0,3,96,1,NA,2,1,"Sao Trung Bo (500m2)",96,2,"hc95","Tinh Quang Tri","3_NCCCA","1",1,116110,NA,2,0,1,0,1,1,0,1,1,1,NA,NA,0,0,0,0,0
"12798",45,461,19330,5,19330005002,4,2,1,0,0,0,3,2,2,1,0,0,0,1,0,1,NA,2,1,"Sao Trung Bo (500m2)",100,2,"ba tám thơm","Tinh Quang Tri","3_NCCCA","2",1,270061,162012,2,0,1,0,1,0,0,1,1,1,NA,NA,0,0,0,0,0
"12799",45,461,19330,5,19330005003,4,2,1,0,0,0,3,1,2,0,0,0,0,1,0,1,NA,2,1,"Sao Trung Bo (500m2)",100,2,"hc","Tinh Quang Tri","3_NCCCA","3",1,31291,NA,3,0,1,0,1,0,0,1,1,1,NA,NA,0,0,0,0,0
"12800",45,461,19330,5,19330005004,4,2,1,0,0,0,3,2,2,1,0,0,0,3,102,1,NA,2,1,"Sao Trung Bo (500m2)",100,2,"thơm","Tinh Quang Tri","3_NCCCA","4",1,175309,NA,3,0,1,0,0,1,0,1,1,1,NA,NA,0,0,0,0,0
"12801",45,461,19330,5,19330005005,4,2,1,0,0,0,3,2,2,1,0,0,0,3,116,1,NA,2,1,"Sao Trung Bo (500m2)",100,2,"hc95","Tinh Quang Tri","3_NCCCA","5",1,185474,NA,2,0,1,0,0,1,0,1,1,1,NA,NA,0,0,0,0,0
"12802",45,461,19330,5,19330005006,4,2,1,0,0,0,3,2,2,1,0,0,0,3,112,1,NA,2,1,"Sao Trung Bo (500m2)",100,2,"thơm","Tinh Quang Tri","3_NCCCA","6",1,105961,NA,2,0,1,0,0,1,0,1,1,1,NA,NA,0,0,0,0,0
"12803",45,461,19330,5,19330005007,4,2,1,0,0,0,3,2,2,1,0,0,0,3,108,1,NA,2,1,"Sao Trung Bo (500m2)",100,2,"thơm","Tinh Quang Tri","3_NCCCA","7",1,345891,206972,2,0,1,0,0,1,0,1,1,1,NA,NA,0,0,0,0,0
"12804",45,461,19330,5,19330005009,4,2,1,0,0,0,3,1,2,1,0,0,0,3,92,1,NA,2,1,"Sao Trung Bo (500m2)",120,2,"đài thơm","Tinh Quang Tri","3_NCCCA","9",1,209952,NA,3,0,0,0,1,1,0,1,1,1,NA,NA,0,0,0,0,0
