"","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","panel","Pl_date","CS_reach_SA","CS_reach_WS","CSMAP_reach"
"2827","91","907","30952","1","10","2023",2022-11-13,FALSE,TRUE,1
"2828","91","907","30952","1","7","2023",2022-10-10,FALSE,FALSE,0
"2830","91","907","30961","21","3","2023",2022-10-15,FALSE,FALSE,0
"2833","91","907","30961","021","014","2022",2021-10-17,FALSE,FALSE,0
"2834","91","908","30997","19","6","2023",2022-11-05,FALSE,FALSE,0
"2835","91","908","30997","19","3","2023",2022-05-01,FALSE,FALSE,0
"2837","91","908","30997","019","010","2022",2021-12-16,FALSE,FALSE,0
"2838","91","908","30997","019","014","2022",2021-12-20,FALSE,FALSE,0
"2839","91","908","31006","003","010","2022",2021-06-20,FALSE,FALSE,0
"2840","91","908","30997","19","3","2023",2022-09-01,FALSE,FALSE,0
"2841","91","908","31006","003","010","2022",2021-10-15,FALSE,FALSE,0
"2842","91","908","30997","019","005","2022",2021-11-17,FALSE,FALSE,0
"2843","91","908","30997","19","13","2023",2022-09-01,FALSE,TRUE,1
"2844","91","908","30997","19","13","2023",2022-10-15,FALSE,FALSE,0
"2845","91","908","30997","019","014","2022",2021-06-22,FALSE,FALSE,0
"2846","91","908","30997","19","20","2023",2022-12-08,FALSE,FALSE,0
"2847","91","908","30997","019","008","2022",2021-10-20,FALSE,FALSE,0
"2848","91","908","30997","19","20","2023",2022-06-06,TRUE,FALSE,1
"2849","91","908","31006","003","005","2022",2021-10-20,FALSE,FALSE,0
"2850","91","908","30997","19","6","2023",2022-06-10,TRUE,FALSE,1
"2851","91","908","31006","003","005","2022",2021-06-18,FALSE,FALSE,0
"2852","91","908","30997","019","003","2022",2021-04-15,FALSE,FALSE,0
"2854","91","910","31075","2","2","2023",2022-09-28,FALSE,FALSE,0
"2855","91","910","31075","2","2","2023",2022-05-02,TRUE,FALSE,1
"2859","91","913","31054","13","5","2023",2022-11-15,FALSE,FALSE,0
"2863","91","913","31054","13","14","2023",2022-06-10,FALSE,FALSE,0
"2864","91","913","31015","009","004","2022",2021-10-10,FALSE,FALSE,0
"2865","91","913","31054","13","2","2023",2022-05-06,FALSE,FALSE,0
"2868","91","913","31054","13","5","2023",2022-05-19,TRUE,FALSE,1
"2869","91","913","31054","13","18","2023",2021-11-04,FALSE,FALSE,0
"2870","91","913","31066","7","14","2023",2022-12-08,FALSE,FALSE,0
"2871","91","913","31054","013","003","2022",2022-04-20,FALSE,FALSE,0
"2874","91","913","31054","13","8","2023",2022-06-20,FALSE,FALSE,0
"2875","91","913","31027","6","16","2023",2022-11-15,FALSE,FALSE,0
"2878","91","913","31054","13","8","2023",2021-10-25,FALSE,FALSE,0
"2879","91","913","31054","13","18","2023",2022-06-08,FALSE,FALSE,0
"2880","91","913","31054","13","14","2023",2021-11-07,FALSE,FALSE,0
"2882","91","913","31054","013","003","2022",2021-11-03,FALSE,FALSE,0
"2883","91","913","31054","13","2","2023",2021-11-06,FALSE,FALSE,0
"2884","91","913","31066","007","007","2022",2021-09-20,FALSE,TRUE,1
"2886","91","913","31015","009","015","2022",2021-12-16,FALSE,FALSE,0
"2887","91","913","31066","7","16","2023",2023-01-10,FALSE,FALSE,0
"2888","91","913","31027","6","1","2023",2022-11-20,FALSE,FALSE,0
"2889","92","917","31156","2","8","2023",2022-11-25,FALSE,FALSE,0
"2890","92","917","31156","002","009","2022",2021-06-15,FALSE,FALSE,0
"2891","92","917","31157","021","014","2022",2021-11-11,FALSE,TRUE,1
"2892","92","917","31154","007","014","2022",2021-11-21,FALSE,FALSE,0
"2893","92","917","31156","2","2","2023",2022-11-10,FALSE,TRUE,1
"2894","92","917","31157","021","008","2022",2022-03-10,FALSE,FALSE,0
"2895","92","917","31162","41","5","2023",2022-11-15,FALSE,TRUE,1
"2897","92","917","31162","41","7","2023",2022-03-15,FALSE,FALSE,0
"2898","92","917","31165","007","001","2022",2021-06-15,FALSE,FALSE,0
"2899","92","917","31159","6","3","2023",2023-01-08,FALSE,FALSE,0
"2900","92","917","31165","007","010","2022",2021-11-25,FALSE,FALSE,0
"2901","92","917","31156","002","008","2022",2021-11-24,FALSE,FALSE,0
"2902","92","917","31162","041","008","2022",2021-11-10,FALSE,TRUE,1
"2904","92","917","31157","21","12","2023",2022-11-09,FALSE,TRUE,1
"2905","92","917","31162","041","008","2022",2021-05-10,FALSE,FALSE,0
"2906","92","917","31162","41","7","2023",2022-11-15,FALSE,TRUE,1
"2907","92","917","31162","041","006","2022",2021-11-10,FALSE,TRUE,1
"2908","92","917","31154","007","006","2022",2022-04-09,FALSE,FALSE,0
"2909","92","917","31156","2","2","2023",2022-02-24,TRUE,FALSE,1
"2910","92","917","31157","021","014","2022",2022-03-13,FALSE,FALSE,0
"2911","92","917","31165","007","002","2022",2021-06-16,FALSE,FALSE,0
"2912","92","917","31162","41","5","2023",2022-03-15,FALSE,FALSE,0
"2913","92","917","31156","002","005","2022",2021-06-14,FALSE,FALSE,0
"2915","92","917","31157","21","6","2023",2023-02-08,FALSE,FALSE,0
"2916","92","917","31162","041","006","2022",2021-05-10,FALSE,FALSE,0
"2917","92","917","31154","007","014","2022",2022-03-04,FALSE,FALSE,0
"2918","92","917","31157","21","12","2023",2023-03-10,FALSE,FALSE,0
"2919","92","917","31165","007","010","2022",2021-06-15,FALSE,FALSE,0
"2920","92","917","31157","21","6","2023",2022-11-08,FALSE,TRUE,1
"2921","92","917","31156","002","008","2022",2021-06-14,FALSE,FALSE,0
"2922","92","917","31154","007","006","2022",2021-11-24,FALSE,FALSE,0
"2923","92","917","31157","21","15","2023",2022-11-10,FALSE,TRUE,1
"2924","92","917","31156","002","009","2022",2020-12-24,FALSE,FALSE,0
"2925","92","917","31165","007","002","2022",2020-12-25,FALSE,FALSE,0
"2926","92","917","31157","21","15","2023",2023-03-10,FALSE,FALSE,0
"2927","92","917","31165","007","001","2022",2020-12-25,FALSE,FALSE,0
"2928","92","917","31156","002","005","2022",2020-12-22,FALSE,FALSE,0
"2929","92","917","31157","021","008","2022",2021-11-10,FALSE,TRUE,1
"2931","92","923","31207","002","022","2022",2021-11-06,FALSE,TRUE,1
"2932","92","923","31219","028","018","2022",2021-03-04,FALSE,FALSE,0
"2933","92","923","31219","028","018","2022",2021-11-06,FALSE,TRUE,1
"2934","92","923","31216","011","007","2022",2022-04-10,FALSE,FALSE,0
"2935","92","923","31207","002","022","2022",2021-03-05,FALSE,FALSE,0
"2936","92","923","31207","002","025","2022",2021-03-05,FALSE,FALSE,0
"2937","92","923","31216","011","018","2022",2021-11-24,FALSE,FALSE,0
"2938","92","923","31216","11","5","2023",2022-03-05,FALSE,FALSE,0
"2939","92","923","31216","011","007","2022",2021-11-10,FALSE,TRUE,1
"2940","92","923","31219","028","017","2022",2021-11-14,FALSE,TRUE,1
"2941","92","923","31207","002","025","2022",2021-11-08,FALSE,TRUE,1
"2942","92","923","31216","011","018","2022",2022-04-10,FALSE,FALSE,0
"2943","92","923","31219","028","017","2022",2021-03-10,FALSE,FALSE,0
"2944","92","923","31216","11","5","2023",2022-11-09,FALSE,TRUE,1
"2945","92","924","31240","002","004","2022",2022-04-15,FALSE,FALSE,0
"2946","92","924","31240","002","003","2022",2022-03-20,FALSE,FALSE,0
"2947","92","924","31246","001","007","2022",2021-11-04,FALSE,FALSE,0
"2948","92","924","31240","002","014","2022",2021-11-16,FALSE,TRUE,1
"2949","92","924","31240","002","013","2022",2022-03-10,TRUE,FALSE,1
"2950","92","924","31211","7","4","2023",2022-11-12,FALSE,FALSE,0
"2951","92","924","31240","002","008","2022",2021-11-15,FALSE,FALSE,0
"2952","92","924","31240","002","004","2022",2021-11-20,FALSE,TRUE,1
"2953","92","924","31240","002","011","2022",2021-12-10,FALSE,FALSE,0
"2954","92","924","31240","002","014","2022",2022-03-21,FALSE,FALSE,0
"2955","92","924","31240","002","017","2022",2021-11-20,FALSE,TRUE,1
"2956","92","924","31240","002","015","2022",2022-03-21,FALSE,FALSE,0
"2957","92","924","31211","7","15","2023",2022-11-12,FALSE,FALSE,0
"2958","92","924","31252","3","2","2023",2022-11-09,FALSE,FALSE,0
"2959","92","924","31246","001","009","2022",2021-11-14,FALSE,FALSE,0
"2960","92","924","31211","7","4","2023",2023-04-04,FALSE,FALSE,0
"2961","92","924","31240","002","011","2022",2022-03-20,FALSE,FALSE,0
"2962","92","924","31240","002","006","2022",2021-11-25,FALSE,TRUE,1
"2963","92","924","31240","002","010","2022",2021-11-20,FALSE,TRUE,1
"2964","92","924","31246","001","020","2022",2021-04-28,FALSE,FALSE,0
"2965","92","924","31240","002","001","2022",2022-03-08,TRUE,FALSE,1
"2966","92","924","31246","001","007","2022",2022-03-13,TRUE,FALSE,1
"2967","92","924","31240","002","016","2022",2022-03-10,TRUE,FALSE,1
"2968","92","924","31240","002","009","2022",2022-04-12,FALSE,FALSE,0
"2969","92","924","31252","3","4","2023",2022-11-08,FALSE,FALSE,0
"2970","92","924","31240","002","007","2022",2022-03-19,FALSE,FALSE,0
"2971","92","924","31246","001","001","2022",2021-04-20,FALSE,FALSE,0
"2972","92","924","31252","3","4","2023",2022-03-04,TRUE,FALSE,1
"2973","92","924","31240","002","007","2022",2021-12-06,FALSE,FALSE,0
"2974","92","924","31240","002","006","2022",2022-03-25,FALSE,FALSE,0
"2975","92","924","31246","001","008","2022",2021-12-10,FALSE,FALSE,0
"2976","92","924","31246","001","003","2022",2021-12-28,FALSE,FALSE,0
"2977","92","924","31211","7","15","2023",2023-03-03,TRUE,FALSE,1
"2978","92","924","31240","002","012","2022",2021-11-15,FALSE,FALSE,0
"2979","92","924","31252","3","1","2023",2022-11-24,FALSE,TRUE,1
"2980","92","924","31252","3","2","2023",2022-03-06,TRUE,FALSE,1
"2981","92","924","31246","001","008","2022",2021-04-20,FALSE,FALSE,0
"2982","92","924","31252","3","1","2023",2022-03-10,TRUE,FALSE,1
"2983","92","924","31246","001","003","2022",2021-04-20,FALSE,FALSE,0
"2984","92","924","31240","002","008","2022",2022-04-15,FALSE,FALSE,0
"2985","92","924","31240","002","010","2022",2022-03-15,TRUE,FALSE,1
"2986","92","924","31211","7","1","2023",2022-11-10,FALSE,FALSE,0
"2987","92","924","31240","002","016","2022",2021-11-26,FALSE,TRUE,1
"2988","92","924","31240","002","015","2022",2021-12-06,FALSE,FALSE,0
"2989","92","924","31211","7","1","2023",2023-02-06,FALSE,FALSE,0
"2990","92","924","31240","002","017","2022",2022-03-15,TRUE,FALSE,1
"2991","92","924","31240","002","003","2022",2021-12-10,FALSE,FALSE,0
"2992","92","924","31246","001","009","2022",2021-03-15,TRUE,FALSE,1
"2993","92","924","31240","002","012","2022",2022-05-15,FALSE,FALSE,0
"2994","92","924","31246","001","001","2022",2020-12-25,FALSE,FALSE,0
"2995","92","924","31240","002","013","2022",2021-11-26,FALSE,TRUE,1
"2996","92","924","31240","002","009","2022",2021-11-12,FALSE,FALSE,0
"2997","92","924","31240","002","001","2022",2021-11-26,FALSE,TRUE,1
"2998","92","924","31246","001","020","2022",2020-12-25,FALSE,FALSE,0
"2999","92","925","31276","1","10","2023",2022-11-15,FALSE,FALSE,0
"3000","92","925","31255","30","4","2023",2023-04-04,FALSE,FALSE,0
"3001","92","925","31276","001","003","2022",2021-11-14,FALSE,FALSE,0
"3002","92","925","31276","001","004","2022",2021-11-10,FALSE,FALSE,0
"3003","92","925","31276","1","5","2023",2022-11-08,FALSE,FALSE,0
"3004","92","925","31255","013","013","2022",2021-11-06,FALSE,FALSE,0
"3005","92","925","31222","7","1","2023",2022-10-10,FALSE,FALSE,0
"3007","92","925","31255","30","6","2023",2023-03-10,FALSE,FALSE,0
"3008","92","925","31249","017","014","2022",2021-03-18,FALSE,FALSE,0
"3009","92","925","31222","7","13","2023",2022-03-19,FALSE,FALSE,0
"3010","92","925","31249","017","019","2022",2021-11-16,FALSE,TRUE,1
"3011","92","925","31276","1","14","2023",2022-03-15,FALSE,FALSE,0
"3012","92","925","31249","017","001","2022",2021-03-28,FALSE,FALSE,0
"3013","92","925","31249","017","010","2022",2021-03-30,FALSE,FALSE,0
"3014","92","925","31276","1","3","2023",2022-11-10,FALSE,FALSE,0
"3015","92","925","31249","017","002","2022",2021-11-06,FALSE,FALSE,0
"3016","92","925","31249","017","006","2022",2021-11-06,FALSE,FALSE,0
"3017","92","925","31255","013","014","2022",2020-12-20,FALSE,FALSE,0
"3018","92","925","31276","001","011","2022",2021-11-06,FALSE,FALSE,0
"3019","92","925","31276","1","9","2023",2022-11-08,FALSE,FALSE,0
"3020","92","925","31255","013","003","2022",2021-05-10,FALSE,FALSE,0
"3021","92","925","31276","001","019","2022",2022-03-14,FALSE,FALSE,0
"3022","92","925","31222","7","7","2023",2022-11-20,FALSE,TRUE,1
"3023","92","925","31276","1","5","2023",2022-02-25,TRUE,FALSE,1
"3024","92","925","31276","001","019","2022",2021-11-14,FALSE,FALSE,0
"3025","92","925","31222","007","005","2022",2022-02-10,FALSE,FALSE,0
"3026","92","925","31273","3","4","2023",2022-03-25,FALSE,FALSE,0
"3027","92","925","31273","3","9","2023",2022-11-20,FALSE,TRUE,1
"3028","92","925","31255","013","013","2022",2021-03-15,FALSE,FALSE,0
"3029","92","925","31276","001","010","2022",2021-11-10,FALSE,FALSE,0
"3030","92","925","31276","1","2","2023",2022-11-15,FALSE,FALSE,0
"3031","92","925","31249","017","009","2022",2021-03-25,FALSE,FALSE,0
"3032","92","925","31276","001","003","2022",2022-03-14,FALSE,FALSE,0
"3033","92","925","31276","001","009","2022",2021-11-13,FALSE,FALSE,0
"3034","92","925","31222","7","1","2023",2023-03-11,FALSE,FALSE,0
"3035","92","925","31222","007","001","2022",2022-10-12,FALSE,FALSE,0
"3036","92","925","31276","001","009","2022",2022-03-16,FALSE,FALSE,0
"3037","92","925","31222","007","016","2022",2021-11-09,FALSE,FALSE,0
"3038","92","925","31249","017","007","2022",2022-02-22,TRUE,FALSE,1
"3039","92","925","31249","017","012","2022",2021-11-04,FALSE,FALSE,0
"3040","92","925","31222","007","007","2022",2021-11-08,FALSE,FALSE,0
"3041","92","925","31222","007","014","2022",2022-03-19,FALSE,FALSE,0
"3042","92","925","31222","7","5","2023",2022-10-24,FALSE,FALSE,0
"3043","92","925","31255","30","4","2023",2022-11-11,FALSE,FALSE,0
"3044","92","925","31222","007","009","2022",2021-11-15,FALSE,FALSE,0
"3045","92","925","31222","7","5","2023",2023-02-20,TRUE,FALSE,1
"3046","92","925","31276","001","010","2022",2022-03-06,FALSE,FALSE,0
"3047","92","925","31276","1","10","2023",2023-02-20,TRUE,FALSE,1
"3048","92","925","31249","017","008","2022",2021-11-15,FALSE,FALSE,0
"3049","92","925","31273","3","1","2023",2022-11-20,FALSE,TRUE,1
"3050","92","925","31276","1","8","2023",2022-11-11,FALSE,FALSE,0
"3051","92","925","31222","007","016","2022",2022-02-25,TRUE,FALSE,1
"3052","92","925","31276","1","8","2023",2022-03-02,FALSE,FALSE,0
"3053","92","925","31276","001","011","2022",2022-02-22,TRUE,FALSE,1
"3054","92","925","31273","3","4","2023",2022-11-10,FALSE,FALSE,0
"3055","92","925","31222","007","005","2022",2021-10-19,FALSE,FALSE,0
"3056","92","925","31249","017","006","2022",2021-03-07,FALSE,FALSE,0
"3057","92","925","31249","017","014","2022",2021-11-10,FALSE,FALSE,0
"3058","92","925","31249","017","001","2022",2021-11-06,FALSE,FALSE,0
"3059","92","925","31255","30","1","2023",2022-11-08,FALSE,FALSE,0
"3060","92","925","31249","017","019","2022",2021-03-19,FALSE,FALSE,0
"3061","92","925","31276","001","006","2022",2021-11-14,FALSE,FALSE,0
"3062","92","925","31276","001","004","2022",2022-03-06,FALSE,FALSE,0
"3063","92","925","31249","017","002","2022",2021-03-22,FALSE,FALSE,0
"3064","92","925","31249","017","007","2022",2021-11-05,FALSE,FALSE,0
"3065","92","925","31255","013","003","2022",2020-11-15,FALSE,FALSE,0
"3066","92","925","31249","017","009","2022",2021-11-08,FALSE,FALSE,0
"3067","92","925","31276","1","9","2023",2022-03-06,FALSE,FALSE,0
"3068","92","925","31249","017","012","2022",2021-03-22,FALSE,FALSE,0
"3069","92","925","31255","30","6","2023",2022-11-10,FALSE,FALSE,0
"3070","92","925","31276","1","14","2023",2022-11-19,FALSE,TRUE,1
"3071","92","925","31222","007","014","2022",2021-11-16,FALSE,TRUE,1
"3072","92","925","31222","007","001","2022",2022-03-08,FALSE,FALSE,0
"3073","92","925","31222","7","9","2023",2022-11-10,FALSE,FALSE,0
"3074","92","925","31249","017","010","2022",2021-11-19,FALSE,TRUE,1
"3075","92","925","31273","3","14","2023",2023-03-10,FALSE,FALSE,0
"3076","92","925","31276","001","006","2022",2022-03-14,FALSE,FALSE,0
"3077","92","925","31276","1","2","2023",2022-03-20,FALSE,FALSE,0
"3078","92","925","31273","3","14","2023",2022-11-10,FALSE,FALSE,0
"3079","92","925","31222","7","9","2023",2023-02-08,FALSE,FALSE,0
"3080","92","925","31276","1","3","2023",2022-03-05,FALSE,FALSE,0
"3081","92","925","31255","013","014","2022",2021-06-25,FALSE,FALSE,0
"3082","92","925","31222","7","13","2023",2022-11-20,FALSE,TRUE,1
"3083","92","925","31222","007","009","2022",2022-03-06,FALSE,FALSE,0
"3084","92","925","31222","007","007","2022",2022-03-06,FALSE,FALSE,0
"3085","92","927","31268","008","016","2022",2021-04-27,TRUE,FALSE,1
"3086","92","927","31267","22","4","2023",2022-03-15,FALSE,FALSE,0
"3087","92","927","31268","008","016","2022",2021-11-09,FALSE,FALSE,0
"3088","92","927","31267","22","1","2023",2022-03-15,FALSE,FALSE,0
"3089","92","927","31285","006","014","2022",2021-03-10,FALSE,FALSE,0
"3090","92","927","31298","11","15","2023",2022-11-28,FALSE,TRUE,1
"3091","92","927","31285","6","10","2023",2022-11-12,FALSE,FALSE,0
"3092","92","927","31298","11","18","2023",2023-02-26,FALSE,FALSE,0
"3093","92","927","31285","006","007","2022",2021-07-25,FALSE,FALSE,0
"3094","92","927","31298","11","7","2023",2022-11-20,FALSE,TRUE,1
"3095","92","927","31267","22","6","2023",2022-02-20,FALSE,FALSE,0
"3096","92","927","31291","2","3","2023",2022-03-26,FALSE,FALSE,0
"3097","92","927","31268","008","015","2022",2021-11-10,FALSE,FALSE,0
"3098","92","927","31291","2","13","2023",2022-03-25,FALSE,FALSE,0
"3099","92","927","31270","004","013","2022",2022-03-20,FALSE,FALSE,0
"3100","92","927","31298","11","12","2023",2022-11-25,FALSE,TRUE,1
"3101","92","927","31291","002","004","2022",2021-11-06,FALSE,FALSE,0
"3102","92","927","31267","22","4","2023",2022-06-20,FALSE,FALSE,0
"3103","92","927","31291","2","12","2023",2022-03-06,FALSE,FALSE,0
"3104","92","927","31285","6","13","2023",2022-11-20,FALSE,TRUE,1
"3105","92","927","31267","22","13","2023",2022-03-20,FALSE,FALSE,0
"3106","92","927","31298","11","15","2023",2023-04-29,TRUE,FALSE,1
"3107","92","927","31285","006","005","2022",2021-03-15,FALSE,FALSE,0
"3108","92","927","31285","006","013","2022",2021-03-15,FALSE,FALSE,0
"3109","92","927","31291","2","4","2023",2022-11-10,FALSE,FALSE,0
"3110","92","927","31291","002","005","2022",2022-03-20,FALSE,FALSE,0
"3111","92","927","31285","6","1","2023",2023-03-15,FALSE,FALSE,0
"3112","92","927","31291","002","014","2022",2021-11-13,FALSE,FALSE,0
"3113","92","927","31298","11","5","2023",2023-02-25,FALSE,FALSE,0
"3114","92","927","31267","22","7","2023",2022-11-09,FALSE,FALSE,0
"3115","92","927","31270","004","007","2022",2021-11-20,FALSE,TRUE,1
"3116","92","927","31270","004","001","2022",2022-03-16,FALSE,FALSE,0
"3117","92","927","31298","11","12","2023",2023-04-25,TRUE,FALSE,1
"3118","92","927","31285","006","004","2022",2020-12-19,FALSE,FALSE,0
"3119","92","927","31298","11","16","2023",2022-11-15,FALSE,FALSE,0
"3120","92","927","31285","6","4","2023",2023-02-28,FALSE,FALSE,0
"3121","92","927","31267","22","11","2023",2022-10-02,FALSE,FALSE,0
"3122","92","927","31298","11","4","2023",2022-11-10,FALSE,FALSE,0
"3123","92","927","31267","22","7","2023",2022-02-25,FALSE,FALSE,0
"3124","92","927","31267","22","14","2023",2022-03-20,FALSE,FALSE,0
"3125","92","927","31298","11","18","2023",2022-11-08,FALSE,FALSE,0
"3126","92","927","31267","22","10","2023",2022-11-24,FALSE,TRUE,1
"3127","92","927","31270","004","001","2022",2021-11-20,FALSE,TRUE,1
"3128","92","927","31298","11","5","2023",2022-11-10,FALSE,FALSE,0
"3129","92","927","31267","22","14","2023",2022-11-25,FALSE,TRUE,1
"3130","92","927","31291","002","004","2022",2022-02-25,FALSE,FALSE,0
"3131","92","927","31270","004","007","2022",2022-03-15,FALSE,FALSE,0
"3132","92","927","31298","11","16","2023",2023-03-15,FALSE,FALSE,0
"3133","92","927","31285","6","4","2023",2022-11-08,FALSE,FALSE,0
"3134","92","927","31291","2","12","2023",2022-11-10,FALSE,FALSE,0
"3135","92","927","31285","6","12","2023",2023-03-16,FALSE,FALSE,0
