MATINH,IDHO,MAHUYEN,MAXA,MADIABAN,HOSO,breeding_main_variety,Correct_name.DNA2,breeding_seed_origin,breeding_seed_duration,Decision,Convergence.on.Year,IRRI_Parentage,Saltol,qSub1,breeding_certified_seed,KYDIEUTRA,mech_mini_combiner,mech_combine_harvester,mech_straw_baler,mech_row_seeder,mech_seed_blower,straw_burn,straw_incorporated_soil,straw_mulching,straw_other,straw_remove_completely,straw_remove_partly,straw_rm_compost,straw_rm_cooking,straw_rm_livestock,straw_rm_mushroom,straw_rm_other,straw_rm_sold,panel,weight_final_rice,weight_rice_DNA,THUNHAP,TONGCHITIEU,ethnic,rls_head,age,edu_grade,n_member,male,female,internet,land_area_sum,poor_commune,dummy_main_str,dist_main_str,type_main_str,dummy_local_market_wholesale,dist_market_wholesale,dummy_ext_center,dist_ext_center,farmer_participation_pct,dummy_protection_staff,main_str_asphalt,IRRI_Parentage_edited,Quintiles,Bottom_20,Bottom_40,Sub1
30,11134014003,298,11134,014,003,CR225,Dai Thom 8,7,,"1345/QD-BNN-TT, 04-11-2017 ",Yes,IRRI-related (P2),0,[--],1,4,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,895.169773704223,15734.7896678789,143244,,0,1,48,9,3,1,0,1,456,0,1,,1,0,1,0,10,,1,1,1,,,,0
87,30019001013,871,30019,001,013,đài thơm 8,Dai Thom 8,7,,"1345/QD-BNN-TT, 04-11-2017 ",Yes,IRRI-related (P2),0,[--],1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2022,548.067040087202,19267.2269618399,248159,62494.5,0,1,53,3,4,1,0,0,13000,0,1,,2,0,0,0,27,,0,0,1,2,0,1,0
92,31255013003,925,31255,013,003,OM5451,Dai Thom 8,7,,"1345/QD-BNN-TT, 04-11-2017 ",Yes,IRRI-related (P2),0,[--],1,2,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,1320.02830659053,27843.2561554,157535,,0,1,85,5,6,1,0,0,18200,0,1,,1,0,0,0,9,,1,1,1,,,,0
66,24607007011,656,24607,007,011,đài thơm,Dai Thom 8,7,,"1345/QD-BNN-TT, 04-11-2017 ",Yes,IRRI-related (P2),0,[--],1,3,0,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,540.665321454071,5321.96573618877,51661,,1,1,31,5,5,1,0,1,4000,1,1,,1,0,0,0,0,,0,1,1,,,,0
87,30157009009,874,30157,009,009,om5451,Dai Thom 8,3,,"1345/QD-BNN-TT, 04-11-2017 ",Yes,IRRI-related (P2),0,[--],1,6,0,1,0,1,0,0,0,0,1,0,0,,,,,,,2022,436.616563046371,5372.21987470923,313861,,0,1,67,2,5,0,1,0,58000,0,1,,2,0,30,0,5,,0,0,1,,,,0
87,30199024001,875,30199,024,001,OM50404,Dai Thom 8,1,2,"1345/QD-BNN-TT, 04-11-2017 ",Yes,IRRI-related (P2),0,[--],0,4,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,605.301891425292,8511.7243472014,273314,,0,1,67,6,8,1,0,1,5200,0,1,,2,0,1,0,15,,0,0,1,,,,0
93,31486001009,936,31486,001,009,OM 18,Dai Thom 8,7,,"1345/QD-BNN-TT, 04-11-2017 ",Yes,IRRI-related (P2),0,[--],1,2,0,1,0,0,1,0,0,0,1,0,0,,,,,,,2022,531.008530346062,5333.58206440417,211380,,0,1,37,6,5,1,0,1,9100,0,1,,1,0,0,0,7,,1,1,1,,,,0
66,24592002015,656,24592,002,015,đài thơm 8,Dai Thom 8,3,,"1345/QD-BNN-TT, 04-11-2017 ",Yes,IRRI-related (P2),0,[--],1,4,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,739.865189575847,12137.9376855286,358219,144739,0,1,59,12,4,1,0,1,40000,1,1,,1,0,0,0,15,,0,1,1,5,0,0,0
91,30931008015,906,30931,008,015,Đài thơm 8,Dai Thom 8,7,,"1345/QD-BNN-TT, 04-11-2017 ",Yes,IRRI-related (P2),0,[--],1,2,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,890.4879381424,10434.9966677073,205383,75478.5,0,1,61,5,5,1,0,0,9800,0,1,,1,0,0.1,0,15,,1,1,1,3,0,0,0
64,23728010003,627,23728,010,003,Tám thơm,Dai Thom 8,1,1,"1345/QD-BNN-TT, 04-11-2017 ",Yes,IRRI-related (P2),0,[--],0,3,0,0,0,0,0,0,0,0,1,0,0,,,,,,,2022,526.307841067229,9251.14254637978,28129,16956.5,1,1,73,,2,0,1,0,32000,0,1,,1,0,40,0,21,,0,1,1,1,1,1,0
72,25684010015,711,25684,010,015,om18,Dai Thom 8,7,,"1345/QD-BNN-TT, 04-11-2017 ",Yes,IRRI-related (P2),0,[--],1,9,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2022,587.110531593509,20639.7959309847,120493,97386,0,1,50,9,3,1,0,1,18000,0,1,,1,0,9,0,15,,0,1,1,4,0,0,0
91,30835012005,903,30835,012,005,Đài thơm 8,Dai Thom 8,1,3,"1345/QD-BNN-TT, 04-11-2017 ",Yes,IRRI-related (P2),0,[--],0,2,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,449.851309069588,9488.67927129373,104617,,1,1,46,,6,1,0,0,10360,0,1,,1,0,30,0,10,,1,1,1,,,,0
93,31486001003,936,31486,001,003,đài thơm,Dai Thom 8,1,1,"1345/QD-BNN-TT, 04-11-2017 ",Yes,IRRI-related (P2),0,[--],1,2,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,531.008530346062,5333.58206440417,300924,,0,1,47,9,3,1,0,0,23000,0,1,,1,0,0,0,7,,1,1,1,,,,0
11,03214008005,101,03214,008,005,bắc thơm 87,Dai Thom 8,3,,"1345/QD-BNN-TT, 04-11-2017 ",Yes,IRRI-related (P2),0,[--],1,3,0,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,307.510135814211,4756.61104286916,64620,,1,1,48,5,5,1,0,1,15120,1,1,,2,0,90,0,42,,0,0,1,,,,0
89,30481018015,889,30481,018,015,OM 5461,Dai Thom 8,3,,"1345/QD-BNN-TT, 04-11-2017 ",Yes,IRRI-related (P2),0,[--],1,3,0,1,0,1,0,1,0,0,0,0,0,,,,,,,2022,340.027660410706,4303.30646765747,245810,140224.5,0,1,53,5,6,1,0,1,25000,0,1,,1,0,15,0,10,,1,1,1,5,0,0,0
37,14731006011,377,14731,006,011,đài thơm 8,Dai Thom 8,6,,"1345/QD-BNN-TT, 04-11-2017 ",Yes,IRRI-related (P2),0,[--],1,4,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,507.818176755889,7140.91331990825,90696,,0,1,69,9,2,1,0,1,3072,0,1,,1,0,15,0,4,,1,1,1,,,,0
30,11134014001,298,11134,014,001,CR225,Dai Thom 8,6,,"1345/QD-BNN-TT, 04-11-2017 ",Yes,IRRI-related (P2),0,[--],1,4,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,895.169773704223,15734.7896678789,666600,,0,1,28,12,5,1,0,1,1770,0,1,,1,0,1,0,10,,1,1,1,,,,0
89,30481018013,889,30481,018,013,OM 18,Dai Thom 8,3,,"1345/QD-BNN-TT, 04-11-2017 ",Yes,IRRI-related (P2),0,[--],1,3,0,1,0,0,1,1,0,0,0,0,0,,,,,,,2022,340.027660410706,4303.30646765747,357983,104104.5,0,1,73,6,6,1,0,1,66582,0,1,,1,0,15,0,10,,1,1,1,4,0,0,0
89,30391005009,887,30391,005,009,Đài thơm 8,Dai Thom 8,7,,"1345/QD-BNN-TT, 04-11-2017 ",Yes,IRRI-related (P2),0,[--],1,3,0,1,0,0,1,1,0,0,0,0,0,,,,,,,2022,442.358922878379,6220.42862810119,50040,38041.5,0,1,61,8,2,1,0,0,3000,0,1,,1,0,0,0,4,,1,1,1,1,1,1,0
91,30931008013,906,30931,008,013,đài thơm,Dai Thom 8,7,,"1345/QD-BNN-TT, 04-11-2017 ",Yes,IRRI-related (P2),0,[--],1,2,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,890.4879381424,10434.9966677073,144422,99948,0,1,77,2,5,0,1,0,32500,0,1,,1,0,0.1,0,15,,1,1,1,4,0,0,0
27,09499015009,264,09499,015,009,dự,Huong thom 1,7,,282/QD-TT- CLT dated 06/10/2022,No,Chinese purebred variety,0,[--],1,4,1,0,0,1,0,1,0,0,0,0,0,,,,,,,2022,2513.7388625698,17674.0338846955,33167,,0,1,61,9,2,1,0,0,720,0,1,,1,0,20,0,10,,0,1,0,,,,0
24,07846006007,223,07846,006,007,TH 225,Huong thom 1,3,,282/QD-TT- CLT dated 06/10/2022,No,Chinese purebred variety,0,[--],1,3,1,0,0,0,0,0,0,1,0,0,0,,,,,,,2022,478.535135495231,10093.7050292254,98746,,0,1,54,9,3,1,0,1,2160,0,1,,1,0,7,0,5,,0,1,0,,,,0
17,05041006009,152,05041,006,009,225,Huong thom 1,7,,282/QD-TT- CLT dated 06/10/2022,No,Chinese purebred variety,0,[--],1,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2022,428.569331816747,4519.89007604811,42887,,1,1,56,12,1,0,1,0,2280,0,1,,1,0,1,0,40,,0,1,0,,,,0
35,13432006015,350,13432,006,015,BR5,Huong thom 1,3,,282/QD-TT- CLT dated 06/10/2022,No,Chinese purebred variety,0,[--],1,5,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,803.195537917442,11294.4947182594,384604,125803,0,1,65,9,5,1,0,1,1800,0,1,,1,0,5,0,5,,1,1,0,5,0,0,0
26,09055003013,251,09055,003,013,hdt8,Huong thom 1,6,,282/QD-TT- CLT dated 06/10/2022,No,Chinese purebred variety,0,[--],1,4,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,405.230459123818,7835.2038367438,260233,,0,1,76,5,7,1,0,1,2160,0,1,,1,0,4,0,3,,1,1,0,,,,0
52,21766002009,545,21766,002,009,khang dâng,Huong thom 1,3,,282/QD-TT- CLT dated 06/10/2022,No,Chinese purebred variety,0,[--],1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,141.57577750522,2787.16391475119,90182,,0,1,70,6,5,1,0,0,5660,0,1,,1,0,25,0,15,,0,1,0,,,,0
26,09055003007,251,09055,003,007,Hươngthơm,Huong thom 1,4,,282/QD-TT- CLT dated 06/10/2022,No,Chinese purebred variety,0,[--],1,4,0,1,0,0,0,0,1,0,0,0,0,,,,,,,2022,405.230459123818,7835.2038367438,202969,93416,0,1,56,9,3,1,0,0,2520,0,1,,1,0,4,0,3,,1,1,0,4,0,0,0
52,21766002005,545,21766,002,005,khang dâng,Huong thom 1,3,,282/QD-TT- CLT dated 06/10/2022,No,Chinese purebred variety,0,[--],1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,141.57577750522,2787.16391475119,193686,,0,1,37,12,6,1,0,1,3830,0,1,,1,0,25,0,15,,0,1,0,,,,0
44,19012011009,454,19012,011,009,HT1,Huong thom 1,5,,282/QD-TT- CLT dated 06/10/2022,No,Chinese purebred variety,0,[--],1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,578.52136281913,9490.99423865488,109391,,0,1,63,8,2,1,0,0,2500,0,1,,1,0,30,0,50,,0,1,0,,,,0
08,02506013011,075,02506,013,011,hương ưu 98,HUONG UU 98,3,,"","",Chinese purebred variety,0,[--],1,3,0,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,240.686074571376,5076.77297060214,23509,44157.5,1,1,70,3,3,1,0,0,5592,0,1,,1,0,20,0,25,,0,1,0,1,1,1,0
25,07975006015,230,07975,006,015,lúa gấu,HUONG UU 98,3,,"","",Chinese purebred variety,0,[--],1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2022,425.169672441505,8968.07139679652,273936,99711.5,0,1,50,12,4,1,0,1,5220,0,1,,1,1,5,0,5,,1,1,0,4,0,0,0
08,02506013003,075,02506,013,003,hương ưu 98,HUONG UU 98,7,,"","",Chinese purebred variety,0,[--],1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,240.686074571376,5076.77297060214,118353,,1,1,49,3,7,1,0,1,5470,0,1,,1,0,20,0,25,,0,1,0,,,,0
08,02530008003,075,02530,008,003,Thái Bình bc15,HUONG UU 98,3,,"","",Chinese purebred variety,0,[--],1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,331.070569143343,6052.14671079072,75941,,0,1,35,9,4,1,0,1,660,0,1,,2,0,15,0,25,,0,0,0,,,,0
08,02506013007,075,02506,013,007,hương ưu 98,HUONG UU 98,7,,"","",Chinese purebred variety,0,[--],1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2022,240.686074571376,5076.77297060214,11450,,1,1,38,,6,1,0,0,2520,0,1,,1,0,20,0,25,,0,1,0,,,,0
38,16327002015,404,16327,002,015,lúa gấu tím,HUONG UU 98,3,,"","",Chinese purebred variety,0,[--],1,3,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,726.974670318742,14311.7530678991,147601,85773,0,1,49,9,3,1,0,1,3800,0,1,,1,0,30,0,2,,1,1,0,3,0,0,0
38,16327002007,404,16327,002,007,Gấu đỏ,HUONG UU 98,7,,"","",Chinese purebred variety,0,[--],1,3,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,726.974670318742,14311.7530678991,349920,,0,1,57,9,6,1,0,1,2696,0,1,,1,0,30,0,2,,1,1,0,,,,0
08,02506013005,075,02506,013,005,gấu,HUONG UU 98,7,,"","",Chinese purebred variety,0,[--],1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,240.686074571376,5076.77297060214,95940,,1,1,54,5,3,1,0,0,4440,0,1,,1,0,20,0,25,,0,1,0,,,,0
08,02506013009,075,02506,013,009,838,HUONG UU 98,7,,"","",Chinese purebred variety,0,[--],1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2022,240.686074571376,5076.77297060214,52994,,1,1,20,3,3,1,0,0,1970,0,1,,1,0,20,0,25,,0,1,0,,,,0
66,24520008007,654,24520,008,007,13/2( lúa bông trắng),IR17494,7,,"","",IRRI-related line,0,[--],1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,449.178921408756,7579.597319814,33625,,1,1,48,0,2,0,1,0,7000,0,1,,1,0,12,0,10,,0,1,1,,,,0
66,24520008003,654,24520,008,003,13/2,IR17494,7,,"","",IRRI-related line,0,[--],1,3,0,0,1,0,0,0,0,1,0,0,0,,,,,,,2022,449.178921408756,7579.597319814,90181,40661.5,1,1,64,8,5,1,0,1,8000,0,1,,1,0,12,0,10,,0,1,1,1,1,1,0
66,24520008009,654,24520,008,009,13/2,IR17494,7,,"","",IRRI-related line,0,[--],1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,449.178921408756,7579.597319814,51840,,1,1,36,8,5,1,0,0,3000,0,1,,1,0,12,0,10,,0,1,1,,,,0
66,24520008013,654,24520,008,013,13/2,IR17494,7,,"","",IRRI-related line,0,[--],1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,449.178921408756,7579.597319814,66570,34421.5,1,1,80,0,4,0,1,0,3000,0,1,,1,0,12,0,10,,0,1,1,1,1,1,0
66,24520008001,654,24520,008,001,13/2,IR17494,7,,"","",IRRI-related line,0,[--],1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,449.178921408756,7579.597319814,60118,,1,1,71,9,2,1,0,0,9000,0,1,,1,0,12,0,10,,0,1,1,,,,0
87,30259032001,877,30259,032,001,om 50404,IR50404,3,,"No. 126 NN-KHKT/QD dated May 21, 1992",Yes,IRRI-related line,0,[--],1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,529.249852135198,7442.28444679806,451364,,0,1,55,1,6,1,0,0,4000,0,1,,1,0,1,0,15,,0,1,1,,,,0
93,31405013015,934,31405,013,015,IR 504-04,IR50404,7,,"No. 126 NN-KHKT/QD dated May 21, 1992",Yes,IRRI-related line,0,[--],1,1,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,284.295222573132,4997.18116292106,253691,,0,1,74,3,9,1,0,0,3600,0,1,,2,0,0.1,0,22,,1,0,1,,,,0
80,27952003009,802,27952,003,009,5451,IR50404,7,,"No. 126 NN-KHKT/QD dated May 21, 1992",Yes,IRRI-related line,0,[--],1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,437.699023634002,18464.7040872743,204287,,0,1,52,9,4,1,0,1,1900,0,1,,2,0,28,0,5,,0,0,1,,,,0
82,28384002001,819,28384,002,001,IR50404,IR50404,3,,"No. 126 NN-KHKT/QD dated May 21, 1992",Yes,IRRI-related line,0,[--],1,5,0,1,0,1,0,1,0,0,0,0,0,,,,,,,2022,890.959444655909,10962.5480140845,185185,,0,1,42,4,4,1,0,1,18000,0,1,,1,1,5,0,16,,0,1,1,,,,0
89,30538024001,890,30538,024,001,OM18,IR50404,3,,"No. 126 NN-KHKT/QD dated May 21, 1992",Yes,IRRI-related line,0,[--],1,7,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,243.114879333343,3846.00267282403,102289,,1,1,40,4,4,1,0,1,2600,0,1,,1,0,1,0,15,,1,1,1,,,,0
84,29278019015,844,29278,019,015,ML202,IR50404,3,,"No. 126 NN-KHKT/QD dated May 21, 1992",Yes,IRRI-related line,1,[+p],1,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2022,271.73932749438,8916.09733855735,221040,87074.5,0,1,67,5,5,1,0,1,19100,0,1,,2,1,5,0,12,,0,0,1,4,0,0,1
87,30100011013,873,30100,011,013,ir504,IR50404,7,10,"No. 126 NN-KHKT/QD dated May 21, 1992",Yes,IRRI-related line,0,[--],1,6,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,683.225716205913,11208.7327330702,105001,,0,1,43,4,5,1,0,0,1300,0,1,,2,0,20,0,7,,1,0,1,,,,0
92,31246001003,924,31246,001,003,504,IR50404,1,2,"No. 126 NN-KHKT/QD dated May 21, 1992",Yes,IRRI-related line,0,[--],0,3,0,1,0,0,1,1,0,0,0,0,0,,,,,,,2022,433.120626077707,6090.5201693323,164476,,0,1,62,9,7,1,0,1,45000,0,0,1,1,0,0,0,4,,1,1,1,,,,0
87,30088002009,873,30088,002,009,OM 18,IR50404,3,,"No. 126 NN-KHKT/QD dated May 21, 1992",Yes,IRRI-related line,0,[--],1,2,0,1,0,0,1,1,0,0,0,0,0,,,,,,,2022,394.758648442037,7401.43465998539,429698,,0,1,50,4,4,1,0,1,61000,1,1,,3,1,5,0,25,,0,0,1,,,,0
89,30538024013,890,30538,024,013,R504,IR50404,3,,"No. 126 NN-KHKT/QD dated May 21, 1992",Yes,IRRI-related line,0,[--],1,7,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,243.114879333343,3846.00267282403,108036,33334.5,1,1,73,,3,0,1,0,21000,0,1,,1,0,1,0,15,,1,1,1,1,1,1,0
87,30100011009,873,30100,011,009,OM 18,IR50404,1,6,"No. 126 NN-KHKT/QD dated May 21, 1992",Yes,IRRI-related line,0,[--],0,6,0,1,0,0,1,1,0,0,0,0,0,,,,,,,2022,683.225716205913,11208.7327330702,110303,,0,1,30,9,4,0,1,1,5000,0,1,,2,0,20,0,7,,1,0,1,,,,0
87,30100011015,873,30100,011,015,om,IR50404,1,6,"No. 126 NN-KHKT/QD dated May 21, 1992",Yes,IRRI-related line,0,[--],1,6,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,683.225716205913,11208.7327330702,25778,41766,0,1,67,3,2,1,0,0,2600,0,1,,2,0,20,0,7,,1,0,1,1,1,1,0
82,28384002013,819,28384,002,013,Ir50404,IR50404,7,10,"No. 126 NN-KHKT/QD dated May 21, 1992",Yes,IRRI-related line,0,[--],1,5,0,1,0,1,0,1,0,0,0,0,0,,,,,,,2022,890.959444655909,10962.5480140845,59328,,0,1,62,2,3,0,1,0,3730,0,1,,1,1,5,0,16,,0,1,1,,,,0
87,30259032007,877,30259,032,007,ir50404,IR50404,1,8,"No. 126 NN-KHKT/QD dated May 21, 1992",Yes,IRRI-related line,0,[--],0,5,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,529.249852135198,7442.28444679806,114051,,0,1,42,6,4,1,0,1,6000,0,1,,1,0,1,0,15,,0,1,1,,,,0
25,08689005007,239,08689,005,007,J02,J02,6,,"","",Japanese purebred variety,0,[--],1,3,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,324.662325292026,3195.76954998456,231362,77687.5,0,1,33,12,4,1,0,1,250,0,1,,1,1,5,0,10,,0,1,0,3,0,0,0
19,05545009011,167,05545,009,011,j02,J02,3,,"","",Japanese purebred variety,0,[--],1,3,0,0,0,0,0,0,0,1,0,0,0,,,,,,,2022,429.090844942789,7240.62431087552,40993,,1,1,52,8,4,1,0,1,32825,0,1,,1,0,15,0,10,,0,1,0,,,,0
64,23778004007,628,23778,004,007,Tr4,J02,1,1,"","",Japanese purebred variety,0,[--],1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,185.198109921213,3645.94493597956,88682,,1,1,25,8,5,1,0,1,16600,0,1,,1,0,1,0,8,,0,1,0,,,,0
25,08224010001,232,08224,010,001,j02,J02,7,,"","",Japanese purebred variety,0,[--],1,5,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,442.811715999277,37360.7746913403,417556,,0,1,58,12,4,1,0,1,2100,0,1,,1,0,2,0,21,,1,1,0,,,,0
31,11791016005,315,11791,016,005,J02,J02,7,,"","",Japanese purebred variety,0,[--],1,3,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,716.561906544785,11083.8827102257,468631,,0,1,51,9,7,1,0,0,2520,0,1,,1,0,25,0,2,,0,1,0,,,,0
31,11791016011,315,11791,016,011,BC15,J02,7,,"","",Japanese purebred variety,0,[--],1,3,0,1,0,0,0,0,0,0,1,0,0,,,,,,,2022,716.561906544785,11083.8827102257,13703,,0,1,71,9,2,1,0,0,720,0,1,,1,0,25,0,2,,0,1,0,,,,0
25,08689005015,239,08689,005,015,J02,J02,5,,"","",Japanese purebred variety,0,[--],1,3,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,324.662325292026,3195.76954998456,275220,82564.5,0,1,56,7,5,1,0,1,1800,0,1,,1,1,5,0,10,,0,1,0,3,0,0,0
91,30917004001,906,30917,004,001,jamin,Jasmine 85,3,,74/2004/QD-BNN,Yes,Imported from IRRI Genebank,0,[--],1,3,0,1,0,1,0,1,0,0,0,0,0,,,,,,,2022,598.8366909985,16841.6220566149,192360,,0,1,58,6,5,1,0,0,44264,0,1,,1,0,0,0,8,,1,1,1,,,,0
91,30917004013,906,30917,004,013,lúa zacmin,Jasmine 85,3,,74/2004/QD-BNN,Yes,Imported from IRRI Genebank,0,[--],1,3,0,1,0,1,0,1,0,0,0,0,0,,,,,,,2022,598.8366909985,16841.6220566149,482152,,0,1,64,9,3,1,0,1,13000,0,1,,1,0,0,0,8,,1,1,1,,,,0
27,09529013015,264,09529,013,015,Khang dân,KD18,3,,283/QD-TT- CLT dated 06/10/2022,Yes,Chinese purebred variety,0,[--],1,4,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,533.677806120477,9005.46013207496,65783,46391,0,1,52,5,2,0,1,1,3600,0,1,,1,0,20,0,5,,0,1,0,2,0,1,0
24,07435002003,217,07435,002,003,lúa lai,KD18,6,,283/QD-TT- CLT dated 06/10/2022,Yes,Chinese purebred variety,0,[--],1,4,1,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,534.550900971788,9020.19303043577,245952,,0,1,45,9,4,1,0,1,4320,0,1,,1,0,8,0,8,,1,1,0,,,,0
46,19957011001,478,19957,011,001,khang dân,KD18,3,,283/QD-TT- CLT dated 06/10/2022,Yes,Chinese purebred variety,0,[--],1,4,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,383.630596548241,6743.24237051818,133814,,0,1,48,2,7,1,0,1,12800,0,1,,1,0,37,0,10,,0,1,0,,,,0
20,06217002003,183,06217,002,003,108,KD18,3,,283/QD-TT- CLT dated 06/10/2022,Yes,Chinese purebred variety,0,[--],1,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2022,314.788499103598,6639.80974616642,107700,,1,1,40,7,5,1,0,0,12380,1,1,,3,0,1,0,22,,0,0,0,,,,0
24,07846006015,223,07846,006,015,Khang dân,KD18,5,,283/QD-TT- CLT dated 06/10/2022,Yes,Chinese purebred variety,0,[--],1,3,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,478.535135495231,10093.7050292254,92807,,0,1,50,12,3,1,0,1,2160,0,1,,1,0,7,0,5,,0,1,0,,,,0
52,21766002007,545,21766,002,007,dv 108,KD18,7,1,283/QD-TT- CLT dated 06/10/2022,Yes,Chinese purebred variety,0,[--],1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,141.57577750522,2787.16391475119,89372,,0,1,68,4,7,1,0,1,1800,0,1,,1,0,25,0,15,,0,1,0,,,,0
24,07846006003,223,07846,006,003,khang dân 18,KD18,3,,283/QD-TT- CLT dated 06/10/2022,Yes,Chinese purebred variety,0,[--],1,3,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,478.535135495231,10093.7050292254,318599,104457,0,1,44,5,3,1,0,1,600,0,1,,1,0,7,0,5,,0,1,0,4,0,0,0
52,21748011003,545,21748,011,003,khang dâng,KD18,7,,283/QD-TT- CLT dated 06/10/2022,Yes,Chinese purebred variety,0,[--],1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,551.187811597108,9300.92989758478,45788,,0,1,54,2,2,0,1,0,2358,0,1,,1,0,4,0,17,,0,1,0,,,,0
45,19603006015,468,19603,006,015,khang danh,KD18,6,,283/QD-TT- CLT dated 06/10/2022,Yes,Chinese purebred variety,0,[--],1,3,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,202.330999237063,6828.40367808336,143518,,0,1,72,5,5,0,1,1,1800,0,1,,1,0,0.1,0,7,,1,1,0,,,,0
40,17599008009,426,17599,008,009,khang dân,KD18,1,1,283/QD-TT- CLT dated 06/10/2022,Yes,Chinese purebred variety,0,[--],0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,520.794924935747,8788.07002972328,136953,,0,1,75,7,6,1,0,0,1900,0,1,,1,0,10,0,18,,1,1,0,,,,0
19,05917003009,173,05917,003,009,khang dân 18,KD18,3,,283/QD-TT- CLT dated 06/10/2022,Yes,Chinese purebred variety,0,[--],1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2022,387.46171580797,8172.70035028009,429730,,0,1,55,9,3,1,0,1,14680,0,1,,1,0,10,0,10,,1,1,0,,,,0
24,07648012007,220,07648,012,007,lúa lai,KD18,7,,283/QD-TT- CLT dated 06/10/2022,Yes,Chinese purebred variety,0,[--],1,3,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,442.980796052166,9343.76006546458,124608,,0,1,56,5,4,1,0,1,11800,1,1,,1,0,1,0,2,,1,1,0,,,,0
49,20386004009,518,20386,004,009,khang dân 18,KD18,3,,283/QD-TT- CLT dated 06/10/2022,Yes,Chinese purebred variety,0,[--],1,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,671.425575988332,6609.08656061135,289054,,0,1,51,9,4,1,0,1,7725,0,1,,1,0,8,0,7,,1,1,0,,,,0
