"","MATINH","ID","X","IDHO","MAHUYEN","MAXA","MADIABAN","HOSO","KYDIEUTRA","M4B12A1_C0A","M4B12A1_C0B","M4B12A1_C0C","M4B12A1_C0D","M4B12A2_C1","M4B12A2_C1A","M4B12A2_C1A_GHIRO","M4B12A3_TENTR","M4B12A3_C2","M4B12A3_C3","M4B12A3_C4","M4B12A3_C5","M4B12A3_C6","M4B12A3_C6_GHIRO","M4B12A3_C7","M4B12A3_C8","M4B12A3_C91","M4B12A3_C92","M4B12A3_C93","M4B12A3_C94","M4B12A3_C95","M4B12A3_C10D","M4B12A3_C10M","M4B12A3_C11","M4B12A4_C1","M4B12A4_KD","M4B12A4_VD","M4B12A1_MA","M4B12A1_C1","M4B12A1_C1_GHIRO","M4B12A1_C2","M4B12A1_C3","M4B12A1_C4","M4B12A1_C5","M4B12A1_C6","Province_name","Region"
"270",20,"20-181-6085005003",157,6085005003,181,6085,5,3,3,2,2,2,1,1,NA,"","SAU NHÀ",1,1,"Cao sản",1,6,"",10,2,2,2,2,2,2,16,8,458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lang Son","NMMA"
"271",20,"20-181-6085005011",155,6085005011,181,6085,5,11,3,2,2,2,1,1,NA,"","ĐỒI SAU NHÀ",1,1,"cao sản",1,6,"",4,2,2,2,2,2,1,16,8,467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lang Son","NMMA"
"272",20,"20-180-6010001015",149,6010001015,180,6010,1,15,3,2,2,2,1,1,NA,"","KHAU SLĂNG SLƯỜN",1,1,"sắn chuối",1,5,"",5,2,2,2,1,2,1,14,8,461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lang Son","NMMA"
"273",20,"20-189-6631002002",158,6631002002,189,6631,2,2,3,2,2,2,1,1,NA,"","KHE PẮC KHÍT",1,1,"cây sắn lá trắng",99,6,"",3,2,2,1,1,2,1,14,8,464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lang Son","NMMA"
"274",20,"20-189-6631002003",161,6631002003,189,6631,2,3,3,2,2,2,1,1,NA,"","KHAU PHẠ",1,1,"sắn trắng",1,6,"",5,2,2,1,1,2,1,16,8,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lang Son","NMMA"
"275",20,"20-189-6631002013",159,6631002013,189,6631,2,13,3,2,2,2,1,1,NA,"","THỬA 1",1,1,"sắn thường",1,6,"",3,2,2,2,1,2,1,14,8,462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lang Son","NMMA"
"276",20,"20-189-6631002014",162,6631002014,189,6631,2,14,3,2,2,2,1,1,NA,"","HÁT BỎM",1,1,"Sắn huế",99,6,"",3,2,1,2,1,2,1,16,8,466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lang Son","NMMA"
"277",20,"20-181-6085005013",152,6085005013,181,6085,5,13,3,2,2,2,1,1,NA,"","RỪNG MỠ",1,1,"cao sản",1,6,"",5,2,2,2,2,2,2,17,8,465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lang Son","NMMA"
"278",24,"24-217-7402016002",164,7402016002,217,7402,16,2,3,2,2,1,2,1,NA,"","VƯỜN SAU NHÀ",1,1,"sắn đỏ",1,6,"",3,1,1,2,1,2,1,15,8,473,NA,NA,NA,3,4,"","",NA,NA,NA,520,"Bac Giang","NMMA"
"279",25,"25-227-7921002001",1383,7921002001,227,7921,2,1,4,2,2,2,1,1,NA,"","NƯƠNG BỜ NGOAN",1,1,"sắn nếp hà bắc",1,7,"hộ để lại qua các năm",10,2,1,1,1,1,1,2,11,531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"280",25,"25-227-7921002013",1385,7921002013,227,7921,2,13,4,2,2,2,1,1,NA,"","ĐẦU TÔM",1,1,"sắn lá tre",1,5,"",6,2,1,1,1,1,1,4,11,507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"281",25,"25-227-8281017005",617,8281017005,227,8281,17,5,2,2,2,2,1,1,NA,NA,"GÒ RAI",2,1,"sắn tây",1,4,NA,10,1,1,1,1,2,1,13,5,543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"282",25,"25-230-7987001015",612,7987001015,230,7987,1,15,2,2,2,2,1,1,NA,NA,"VƯỜN NHÀ",1,2,"lá tre",2,6,NA,2,2,1,1,1,1,1,17,5,503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"283",25,"25-230-8008006009",1386,8008006009,230,8008,6,9,4,2,2,2,1,1,NA,"","VƯỜN NHÀ",1,1,"sắn xanh",1,6,"",10,2,2,2,2,2,1,17,11,519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"284",25,"25-230-8041004006",1387,8041004006,230,8041,4,6,4,2,2,2,1,1,NA,"","VƯỜN NHÀ",1,1,"sắn xanh",1,6,"",4,2,2,2,1,2,1,8,11,529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"285",25,"25-230-7987001010",611,7987001010,230,7987,1,10,2,2,2,2,1,1,NA,NA,"ĐỒI HÀNG GÀ",1,1,"xanh cao sản",2,6,NA,5,2,1,1,1,2,1,13,5,520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"286",25,"25-230-8041004013",1389,8041004013,230,8041,4,13,4,2,2,2,1,1,NA,"","VƯỜN NHÀ",1,1,"sắn xanh cao sản",2,6,"",3,2,1,2,1,2,1,8,11,523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"287",25,"25-231-8071001006",1390,8071001006,231,8071,1,6,4,2,2,2,1,1,NA,"","ĐỒNG NƯƠNG",1,1,"sắn xanh",1,6,"",20,2,2,2,1,2,1,18,11,483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"288",25,"25-231-8071001015",1391,8071001015,231,8071,1,15,4,2,2,2,1,1,NA,"","THỬA 1",1,1,"sắn tăng sản",2,6,"",5,2,1,1,1,1,1,19,11,479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"289",25,"25-231-8125003012",1392,8125003012,231,8125,3,12,4,2,2,2,1,1,NA,"","GÒ MĂNG",1,1,"sắn cao sản",2,6,"",10,2,1,1,1,1,1,12,11,499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"290",25,"25-231-8143007006",165,8143007006,231,8143,7,6,3,2,2,2,1,1,NA,"","VƯỜN NHÀ",1,1,"Sắn xanh",1,6,"",3,2,2,2,1,2,1,15,8,524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"291",25,"25-231-8143007007",167,8143007007,231,8143,7,7,3,2,2,2,1,1,NA,"","ĐỒI 1",1,1,"sắn xanh",1,6,"",3,2,2,2,1,2,1,15,8,488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"292",25,"25-231-8143007008",166,8143007008,231,8143,7,8,3,2,2,2,1,1,NA,"","ĐỒI 1",1,1,"Lá tre",1,6,"",7,2,2,2,1,2,2,16,8,497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"293",25,"25-232-8197010004",168,8197010004,232,8197,10,4,3,2,2,2,1,1,NA,"","CÂY SUI",1,1,"lá tre",2,6,"",10,2,1,2,1,1,1,8,8,514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"294",25,"25-232-8197010015",169,8197010015,232,8197,10,15,3,2,2,2,1,1,NA,"","1",1,1,"sắn lá tre",2,6,"",5,2,1,2,1,1,1,11,8,505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"295",25,"25-233-8248014002",613,8248014002,233,8248,14,2,2,2,2,2,1,1,NA,NA,"ĐỒI QUAN HĂM",1,1,"sắn cao sản",2,6,NA,2,2,1,1,1,1,1,14,5,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"296",25,"25-233-8248014007",614,8248014007,233,8248,14,7,2,2,2,2,1,1,NA,NA,"CẦU TRẮNG",1,1,"cao sản",99,6,NA,2,2,1,1,1,1,1,6,5,491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"297",25,"25-233-8248014008",615,8248014008,233,8248,14,8,2,2,2,2,1,1,NA,NA,"LONG CỚI",1,1,"cao sản",1,6,NA,20,2,1,1,1,1,1,20,5,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"298",25,"25-230-8041004011",1388,8041004011,230,8041,4,11,4,1,2,2,2,1,NA,"","VƯỜN NHÀ",1,1,"sắn xanh",1,6,"",10,2,2,2,1,2,1,6,11,509,NA,NA,NA,1,4,"","",NA,NA,NA,500,"Phu Tho","NMMA"
"299",25,"25-234-8311006001",1393,8311006001,234,8311,6,1,4,1,2,2,2,1,NA,"","RƯNG 1",1,1,"Sắn lá tre",1,6,"",11,2,2,1,1,2,1,11,11,518,NA,NA,NA,1,2,"","99",8311,6,NA,12960,"Phu Tho","NMMA"
"300",25,"25-234-8311006003",1394,8311006003,234,8311,6,3,4,1,2,2,2,1,NA,"","Đồi DỐC đỏ",1,1,"Sắn lá tre",1,6,"",10,2,2,1,1,2,1,18,11,489,NA,NA,NA,1,2,"","99",8311,6,NA,7776,"Phu Tho","NMMA"
"301",25,"25-234-8311006007",1396,8311006007,234,8311,6,7,4,1,2,2,2,1,NA,"","RỪNG KHU SẶT",1,1,"lá tre",1,6,"",8,2,2,2,1,2,1,5,11,537,NA,NA,NA,1,5,"thương lái nơi khác đến mua tại điểm cân sắn","99",9499,1,NA,3000,"Phu Tho","NMMA"
"302",25,"25-234-8311006009",1398,8311006009,234,8311,6,9,4,1,2,2,2,1,NA,"","TRỒNG XEN RỪNG QUẾ KHU SẶT",1,1,"lá tre",1,6,"",5,2,2,2,1,2,1,4,11,502,NA,NA,NA,1,5,"thương lái nơi khác đến mua tại điểm cân sắn","99",9499,1,NA,5100,"Phu Tho","NMMA"
"303",25,"25-234-8311006011",1400,8311006011,234,8311,6,11,4,1,2,2,2,1,NA,"","Đồi 1",1,1,"sắn lá tre",1,6,"",12,2,2,1,1,1,1,5,11,545,NA,NA,NA,1,1,"","99",8311,3,NA,5150,"Phu Tho","NMMA"
"304",25,"25-235-8374006002",1403,8374006002,235,8374,6,2,4,2,2,2,1,1,NA,"","THỬA 1",1,1,"sắn lá tre",1,6,"",10,2,2,2,2,2,1,6,11,522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"305",25,"25-235-8374006005",1404,8374006005,235,8374,6,5,4,2,2,2,1,1,NA,"","THỬA 01",1,1,"sắn lá xanh",1,6,"",8,2,2,2,2,2,1,12,11,494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"306",25,"25-235-8374006009",1405,8374006009,235,8374,6,9,4,2,2,2,1,1,NA,"","GÒ ĐỒI",1,1,"lá tre",1,6,"",5,2,1,1,1,2,1,4,11,526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"307",25,"25-235-8374006010",1406,8374006010,235,8374,6,10,4,2,2,2,1,1,NA,"","GÒ ĐỒI",1,1,"lá tre",1,6,"",5,2,1,1,1,1,1,4,11,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"308",25,"25-235-8374006014",1407,8374006014,235,8374,6,14,4,2,2,2,1,1,NA,"","THỬA 1",1,1,"sắn lá xanh",1,6,"",10,2,2,2,1,2,1,12,11,487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"309",25,"25-235-8380011001",173,8380011001,235,8380,11,1,3,2,2,2,1,1,NA,"","01",1,1,"sắn lá tre",1,6,"",10,2,2,2,2,2,1,15,8,512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"310",25,"25-235-8380011006",172,8380011006,235,8380,11,6,3,1,2,2,2,1,NA,"","GÒ VƯỜN",1,1,"sắn lá tre",2,2,"",3,2,1,1,1,2,2,13,8,478,NA,NA,NA,1,2,"","99",8416,1,NA,500,"Phu Tho","NMMA"
"311",25,"25-235-8380011009",170,8380011009,235,8380,11,9,3,2,2,2,1,1,NA,"","THỬA 01",1,1,"sắn lá tre",1,6,"",10,2,2,2,2,2,1,16,8,521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"312",25,"25-235-8380011013",171,8380011013,235,8380,11,13,3,1,2,2,2,1,NA,"","GÒ VƯỜN",1,1,"lá tre",2,4,"",3,2,1,2,1,2,1,4,8,544,NA,NA,NA,1,2,"","99",7924,2,NA,1044,"Phu Tho","NMMA"
"313",25,"25-235-8380011014",174,8380011014,235,8380,11,14,3,2,2,2,1,1,NA,"","THỬA 01",1,1,"sắn lá tre",1,6,"",10,2,2,2,2,2,1,16,8,476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"314",25,"25-235-8407005007",1003,8407005007,235,8407,5,7,1,2,2,2,1,1,NA,NA,"RUỘNG 1",1,1,"Cao sản",2,4,NA,4,2,1,1,1,2,1,5,3,528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"315",25,"25-235-8407005014",1005,8407005014,235,8407,5,14,1,2,2,2,1,1,NA,NA,"GÒ cẮP",1,1,"cao sản",2,4,NA,10,2,1,2,1,2,1,17,2,528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"316",25,"25-235-8428011008",1408,8428011008,235,8428,11,8,4,2,2,2,1,1,NA,"","THỬA 01",1,1,"sắn lá tre",1,6,"",9,2,2,2,2,2,1,13,11,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"317",25,"25-235-8428011009",1409,8428011009,235,8428,11,9,4,2,2,2,1,1,NA,"","THỬA 1",1,1,"sắn lá xanh",1,6,"",10,2,2,1,2,2,1,12,11,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"318",25,"25-235-8428011010",1410,8428011010,235,8428,11,10,4,2,2,2,1,1,NA,"","THỬA 01",1,1,"sắn lá tre",1,6,"",10,2,2,2,2,2,1,13,11,498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"319",25,"25-235-8428011011",1411,8428011011,235,8428,11,11,4,2,2,2,1,1,NA,"","VƯỜN NHÀ",1,1,"cao sản",2,2,"",4,2,1,1,1,2,1,13,11,482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"320",25,"25-235-8428011015",1412,8428011015,235,8428,11,15,4,2,2,2,1,1,NA,"","ĐỒI",1,1,"lá xanh",2,2,"",3,2,1,1,1,2,1,12,11,481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"321",25,"25-236-8461005001",180,8461005001,236,8461,5,1,3,2,2,2,1,1,NA,"","DỘC CAO",1,1,"Sắn cao sản",2,6,"",3,2,1,1,1,1,1,11,8,511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"322",25,"25-236-8461005003",181,8461005003,236,8461,5,3,3,2,2,2,1,1,NA,"","DỘC CAO",1,1,"Sắn cao sản",2,6,"",2,2,1,1,1,1,1,4,8,474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"323",25,"25-236-8461005007",175,8461005007,236,8461,5,7,3,2,2,2,1,1,NA,"","DỘC CAO",1,1,"Sắn cao sản",2,6,"",3,2,1,1,1,1,1,7,8,495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"324",25,"25-236-8461005009",178,8461005009,236,8461,5,9,3,2,2,2,1,1,NA,"","",NA,1,"lá tre",1,6,"",2,2,1,1,1,2,2,11,8,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"325",25,"25-236-8461005014",179,8461005014,236,8461,5,14,3,2,2,2,1,1,NA,"","DỘC CAO",1,1,"lá tre",1,6,"",5,2,1,1,1,1,1,10,8,506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"326",25,"25-237-8497004001",621,8497004001,237,8497,4,1,2,2,2,2,1,1,NA,NA,"VƯỜN NHÀ",1,1,"sắn cao sản",1,6,NA,15,2,1,1,1,1,1,18,5,508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"327",25,"25-237-8497004002",622,8497004002,237,8497,4,2,2,NA,NA,1,NA,1,NA,NA,"VƯỜN NHÀ",1,1,"sắn xanh",1,6,NA,10,2,2,2,1,2,1,19,5,475,NA,NA,NA,3,4,NA,NA,NA,NA,NA,5400,"Phu Tho","NMMA"
"328",25,"25-237-8497004009",623,8497004009,237,8497,4,9,2,NA,NA,1,NA,1,NA,NA,"ĐẤT ĐỒI LIỀN NHÀ",1,1,"sắn tẻ",1,6,NA,5,2,2,2,2,2,1,19,5,539,NA,NA,NA,3,4,NA,NA,NA,NA,NA,2500,"Phu Tho","NMMA"
"329",25,"25-237-8497004014",624,8497004014,237,8497,4,14,2,NA,NA,1,NA,1,NA,NA,"TẠI VƯỜN NHÀ",1,1,"sắn lá tre",1,6,NA,3,2,2,2,1,2,1,19,5,500,NA,NA,NA,3,4,NA,NA,NA,NA,NA,2000,"Phu Tho","NMMA"
"330",25,"25-238-8632010003",1413,8632010003,238,8632,10,3,4,2,2,2,1,1,1,"","ĐẤT VƯỜN",1,1,"sắn nếp",2,6,"",1,2,2,1,1,1,1,19,11,496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"331",25,"25-238-8632010007",1414,8632010007,238,8632,10,7,4,2,2,2,1,1,NA,"","VƯỜN NHÀ",1,1,"Sắn nếp",1,7,"tự để giống",5,2,2,2,1,2,2,10,11,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"332",25,"25-238-8632010010",1415,8632010010,238,8632,10,10,4,2,2,2,1,1,NA,"","ĐỒI NHÀ",1,1,"sắn lá tre",1,6,"",2,2,2,2,1,2,1,13,11,477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"333",25,"25-238-8632010012",1416,8632010012,238,8632,10,12,4,2,2,2,1,1,NA,"","VƯỜN NHÀ",1,1,"sắn lá tre",1,6,"",4,2,1,2,1,2,2,15,11,515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"334",25,"25-238-8647003003",186,8647003003,238,8647,3,3,3,2,2,2,1,1,NA,"","THỬA SẮN",1,1,"sắn cao sản",1,6,"",1,2,1,1,1,2,1,6,8,538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"335",25,"25-238-8647003005",187,8647003005,238,8647,3,5,3,2,2,2,1,1,NA,"","THỬA SẮN",1,1,"sắn cao sản",1,6,"",1,2,1,1,1,2,1,13,8,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"336",25,"25-238-8647003006",183,8647003006,238,8647,3,6,3,2,2,2,1,1,NA,"","THỬA SẮN",1,1,"sắn lá tre",1,6,"",1,2,1,2,1,2,1,5,8,533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"337",25,"25-238-8647003009",185,8647003009,238,8647,3,9,3,2,2,2,1,1,NA,"","THỬA 1",1,1,"sắn nếp",1,6,"",1,2,1,1,1,2,1,12,8,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"338",25,"25-233-8248014011",616,8248014011,233,8248,14,11,2,2,2,2,1,1,NA,NA,"GÒ RE",1,1,"cao sản",1,6,NA,20,2,1,1,1,1,1,2,5,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"339",25,"25-239-8689015001",1417,8689015001,239,8689,15,1,4,1,2,2,2,1,NA,"","VƯỜN THÁNH",1,1,"sắn cao sản",1,6,"",5,2,1,2,1,2,1,4,11,541,NA,NA,NA,1,1,"","99",8689,3,NA,850,"Phu Tho","NMMA"
"340",25,"25-239-8689015005",1418,8689015005,239,8689,15,5,4,1,2,2,2,1,NA,"","VƯỜN THÁNH",1,1,"cao sản",1,6,"",2,2,1,1,1,2,1,18,11,517,NA,NA,NA,1,1,"","99",8689,2,NA,700,"Phu Tho","NMMA"
"341",25,"25-239-8689015007",1419,8689015007,239,8689,15,7,4,1,2,2,2,1,NA,"","VƯỜN THÁNH",1,1,"sắn cao sản",1,6,"",2,2,1,1,1,2,1,25,11,501,NA,NA,NA,1,1,"","99",8689,2,NA,800,"Phu Tho","NMMA"
"342",25,"25-239-8689015010",1420,8689015010,239,8689,15,10,4,1,2,2,2,1,NA,"","VƯỜN THÁNH",1,1,"sắn cao sản",2,6,"",1,2,1,1,1,1,1,5,11,516,NA,NA,NA,1,1,"","99",8689,2,NA,1000,"Phu Tho","NMMA"
"343",25,"25-239-8689015014",1421,8689015014,239,8689,15,14,4,1,2,2,2,1,NA,"","VƯỜN THÁNH",1,1,"sắn cao sản",2,6,"",2,2,1,1,1,1,1,19,11,525,NA,NA,NA,1,1,"","99",8689,2,NA,1000,"Phu Tho","NMMA"
"344",25,"25-238-8647003011",184,8647003011,238,8647,3,11,3,2,2,2,1,1,NA,"","ĐẤT TRỒNG SẮN",1,1,"sắn lá tre",1,6,"",1,2,1,1,1,2,1,14,8,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phu Tho","NMMA"
"345",26,"26-247-8896001003",190,8896001003,247,8896,1,3,3,2,2,2,1,1,NA,"","ĐỒI CAO",1,1,"hà bắc",1,5,"",10,2,1,1,1,1,1,5,8,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vinh Phuc","RRD"
"346",26,"26-247-8896001005",191,8896001005,247,8896,1,5,3,2,2,2,1,1,NA,"","LÚC LÁC",1,1,"hà bắc",1,6,"",5,2,1,1,1,1,1,5,8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vinh Phuc","RRD"
"347",26,"26-247-8896001006",189,8896001006,247,8896,1,6,3,2,2,2,1,1,NA,"","ĐỒI NHÀ",1,1,"bắc ninh",1,6,"",5,1,1,1,1,1,1,5,8,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vinh Phuc","RRD"
"348",26,"26-248-8914019008",1427,8914019008,248,8914,19,8,4,1,NA,NA,NA,1,NA,"","1",1,1,"sắn nếp",1,6,"",10,2,2,2,1,1,1,13,11,8,NA,NA,NA,1,4,"","",NA,NA,NA,1200,"Vinh Phuc","RRD"
"349",26,"26-247-8896001004",188,8896001004,247,8896,1,4,3,2,2,2,1,1,NA,"","ĐỒI",1,1,"sắn hà bắc",1,5,"",2,2,1,2,1,2,1,5,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vinh Phuc","RRD"
"350",26,"26-248-8914019012",1429,8914019012,248,8914,19,12,4,1,NA,NA,NA,1,NA,"","ĐỒNG GIẾNG",1,1,"sắn nếp",1,6,"",4,1,1,2,1,2,2,3,11,14,NA,NA,NA,1,4,"","",NA,NA,NA,1000,"Vinh Phuc","RRD"
"351",26,"26-248-8917004001",626,8917004001,248,8917,4,1,2,2,2,2,1,1,NA,NA,"ĐỒNG PHEO",1,1,"Sắn Dù",1,6,NA,5,2,2,2,1,2,2,16,5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vinh Phuc","RRD"
"352",26,"26-248-8917004006",627,8917004006,248,8917,4,6,2,1,NA,NA,NA,1,NA,NA,"ĐỒNG VẠT",1,1,"sắn lá tre",1,6,NA,5,2,1,1,1,1,1,16,5,16,NA,NA,NA,1,4,NA,NA,NA,NA,NA,4000,"Vinh Phuc","RRD"
"353",26,"26-248-8914019011",1428,8914019011,248,8914,19,11,4,1,NA,NA,NA,1,NA,"","ĐẤT VƯỜN",1,1,"sắn nếp",1,6,"",15,2,1,2,1,2,1,10,11,10,NA,NA,NA,1,4,"","",NA,NA,NA,3000,"Vinh Phuc","RRD"
"354",26,"26-248-8917004012",629,8917004012,248,8917,4,12,2,2,2,2,1,1,NA,NA,"VƯỜN NHÀ",1,1,"sắn nếp",1,6,NA,10,2,1,1,1,1,1,17,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vinh Phuc","RRD"
"355",26,"26-248-8917004015",630,8917004015,248,8917,4,15,2,1,NA,NA,NA,1,NA,NA,"ĐỒNG PHEO",1,1,"sắn nếp",1,6,NA,2,1,1,2,1,2,2,17,5,20,NA,NA,NA,1,4,NA,NA,NA,NA,NA,4900,"Vinh Phuc","RRD"
"356",26,"26-253-8779006004",1422,8779006004,253,8779,6,4,4,2,2,2,1,1,NA,"","RUỘNG NHÀ",1,1,"là xanh",2,5,"",5,1,1,1,1,1,1,10,11,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vinh Phuc","RRD"
"357",26,"26-253-8779006010",1423,8779006010,253,8779,6,10,4,2,2,2,1,1,NA,"","NHÀ",1,1,"lá xanh",1,5,"",5,1,1,1,1,1,1,10,11,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vinh Phuc","RRD"
"358",26,"26-253-8779006011",1424,8779006011,253,8779,6,11,4,2,2,2,1,1,NA,"","THỬA RUỘNG 1",1,1,"sắn dù (sắn cao sản)",2,6,"",20,1,1,1,1,2,1,10,11,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vinh Phuc","RRD"
"359",26,"26-253-8779006013",1425,8779006013,253,8779,6,13,4,2,2,2,1,1,NA,"","NHÀ",1,1,"lá xanh",2,6,"",5,1,1,1,1,2,1,10,11,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vinh Phuc","RRD"
"360",26,"26-253-8779006015",1426,8779006015,253,8779,6,15,4,2,2,2,1,1,NA,"","1",1,1,"sắn thân đỏ",2,6,"",4,1,2,1,2,2,1,10,11,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vinh Phuc","RRD"
"361",26,"26-253-8821002001",192,8821002001,253,8821,2,1,3,1,2,2,2,1,NA,"","VƯỜN NHÀ",1,1,"sắn đỏ",2,6,"",5,1,1,2,1,1,1,11,8,15,NA,NA,NA,1,4,"","",NA,NA,NA,4800,"Vinh Phuc","RRD"
"362",26,"26-253-8821002008",193,8821002008,253,8821,2,8,3,2,2,2,1,1,NA,"","THỬA RUỘNG 1",1,2,"sắn dù (sắn trắng)",2,6,"",10,1,1,2,1,2,1,10,8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vinh Phuc","RRD"
