"","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","M4B11_MA","M4B11_C3","M4B11_C3AD","M4B11_C3AM","M4B11_C3AY","M4B11_C3B","M4B11_C4","M4B11_C5","KYDIEUTRA"
"12320","52","550","21958","023","012","21958023012",3,3000,21,5,2022,2,1920,11904,2
"12321","52","550","21958","023","013","21958023013",2,600,5,12,2022,2,440,3330,2
"12322","52","550","21958","023","013","21958023013",3,600,20,5,2022,2,380,2380,2
"12323","52","550","21958","023","015","21958023015",2,2000,5,12,2022,2,1440,10800,2
"12324","52","550","21958","023","015","21958023015",3,2000,22,5,2022,2,1240,7688,2
"12325","52","550","21961","006","001","21961006001",2,3500,20,12,2022,2,2800,22200,2
"12326","52","550","21961","006","001","21961006001",3,3500,10,5,2022,2,2450,16120,2
"12327","52","550","21961","006","002","21961006002",2,500,20,12,2022,2,400,3200,2
"12328","52","550","21961","006","002","21961006002",3,500,10,5,2022,2,350,2135,2
"12329","52","550","21961","006","004","21961006004",2,2000,20,12,2022,2,1680,13680,2
"12330","52","550","21961","006","004","21961006004",3,2000,10,5,2022,2,1440,9448,2
"12331","52","550","21961","006","005","21961006005",2,1000,20,12,2022,2,820,6560,2
"12332","52","550","21961","006","005","21961006005",3,1000,20,12,2022,2,640,4160,2
"12333","52","550","21961","006","006","21961006006",2,500,20,12,2022,2,410,3280,2
"12334","52","550","21961","006","006","21961006006",3,500,10,5,2022,2,350,2270,2
"12335","52","550","21961","006","010","21961006010",2,3000,20,12,2022,2,2520,20420,2
"12336","52","550","21961","006","010","21961006010",3,3000,10,5,2022,2,2100,13417,2
"12337","52","550","21961","006","012","21961006012",2,3000,20,12,2022,2,2460,19910,2
"12338","52","550","21961","006","012","21961006012",3,3000,10,5,2022,2,1920,13440,2
"12339","52","550","21961","006","013","21961006013",2,2750,20,12,2022,2,2310,18562,2
"12340","52","550","21961","006","013","21961006013",3,2750,10,5,2022,2,1870,11570,2
"12341","52","550","21964","035","001","21964035001",2,2000,25,11,2022,1,1800,14400,2
"12342","52","550","21964","035","001","21964035001",3,2000,15,4,2022,1,1500,10000,2
"12343","52","550","21964","035","004","21964035004",2,1000,25,11,2022,1,800,5600,2
"12344","52","550","21964","035","004","21964035004",3,1000,9,4,2022,1,700,4200,2
"12345","52","550","21964","035","005","21964035005",2,2500,25,11,2022,1,1900,13870,2
"12346","52","550","21964","035","005","21964035005",3,2500,15,4,2022,1,2000,15840,2
"12347","52","550","21964","035","008","21964035008",2,1900,25,11,2022,1,1300,9750,2
"12348","52","550","21964","035","008","21964035008",3,1900,15,4,2022,1,1500,11000,2
"12349","52","550","21964","035","010","21964035010",2,5000,20,11,2022,1,4000,24000,2
"12350","52","550","21964","035","010","21964035010",3,5000,8,4,2023,1,3500,22750,2
"12351","52","550","21964","035","011","21964035011",1,2000,12,12,2022,2,1500,10800,2
"12352","52","550","21964","035","013","21964035013",2,2000,25,11,2022,1,1600,12800,2
"12353","52","550","21964","035","013","21964035013",3,2000,15,4,2022,1,1400,9800,2
"12354","52","550","21964","035","014","21964035014",2,2000,25,11,2022,1,1600,12000,2
"12355","52","550","21964","035","014","21964035014",3,2000,15,4,2022,1,1400,9500,2
"12356","52","550","21964","035","015","21964035015",1,2000,12,12,2022,2,1500,10800,2
"12357","52","550","21970","022","002","21970022002",2,3500,10,12,2022,2,2450,15680,2
"12358","52","550","21970","022","002","21970022002",3,3500,10,12,2022,2,2100,13650,2
"12359","52","550","21970","022","003","21970022003",2,510,12,12,2022,2,350,2240,2
"12360","52","550","21970","022","003","21970022003",3,510,10,5,2022,2,300,1950,2
"12361","52","550","21970","022","004","21970022004",2,1000,10,12,2022,2,680,4352,2
"12362","52","550","21970","022","004","21970022004",3,1000,10,5,2022,2,600,3840,2
"12363","52","550","21970","022","005","21970022005",2,1000,10,12,2022,2,760,4684,2
"12364","52","550","21970","022","005","21970022005",3,1000,10,5,2023,2,600,3900,2
"12365","52","550","21970","022","008","21970022008",2,1000,10,12,2022,2,700,4480,2
"12366","52","550","21970","022","008","21970022008",3,1000,10,5,2022,2,600,3900,2
"12367","52","550","21970","022","010","21970022010",2,500,12,12,2022,2,360,2340,2
"12368","52","550","21970","022","010","21970022010",3,500,10,5,2022,2,320,2080,2
"12369","52","550","21970","022","011","21970022011",2,3000,10,12,2022,2,2100,13640,2
"12370","52","550","21970","022","011","21970022011",3,3000,10,5,2022,2,1800,11700,2
"12371","52","550","21970","022","012","21970022012",2,500,10,12,2022,2,350,2275,2
"12372","52","550","21970","022","012","21970022012",3,500,10,5,2022,2,300,1920,2
"12373","52","550","21970","022","013","21970022013",2,1000,10,12,2022,2,700,4550,2
"12374","52","550","21970","022","013","21970022013",3,1000,10,5,2022,2,600,3900,2
"12375","52","550","21970","022","014","21970022014",2,2500,10,12,2022,2,1750,11375,2
"12376","52","550","21970","022","014","21970022014",3,2500,15,5,2022,2,1500,9750,2
"12377","52","550","21973","028","002","21973028002",2,5000,13,12,2022,2,3550,26000,2
"12378","52","550","21973","028","002","21973028002",3,5000,6,6,2022,2,3000,21000,2
"12379","52","550","21973","028","004","21973028004",2,500,10,12,2022,2,350,2580,2
"12380","52","550","21973","028","004","21973028004",3,500,5,6,2022,2,300,2100,2
"12381","52","550","21973","028","006","21973028006",2,2000,10,12,2022,2,1300,9950,2
"12382","52","550","21973","028","006","21973028006",3,2000,6,6,2022,2,1150,8050,2
"12383","52","550","21973","028","008","21973028008",2,500,5,12,2022,2,320,2240,2
"12384","52","550","21973","028","008","21973028008",3,500,5,6,2022,2,300,2100,2
"12385","52","550","21973","028","009","21973028009",2,2000,10,12,2022,2,1400,10500,2
"12386","52","550","21973","028","010","21973028010",2,1000,12,12,2022,2,650,4875,2
"12387","52","550","21973","028","010","21973028010",3,1000,6,6,2022,2,550,3575,2
"12388","52","550","21973","028","011","21973028011",2,1000,12,12,2022,2,650,4755,2
"12389","52","550","21973","028","011","21973028011",3,1000,6,6,2022,2,550,3600,2
"12390","52","550","21973","028","013","21973028013",2,3250,10,12,2022,2,2000,14000,2
"12391","52","550","21973","028","013","21973028013",3,3250,6,6,2022,2,1800,12600,2
"12392","52","550","21979","002","001","21979002001",2,500,27,11,2022,2,370,2886,2
"12393","52","550","21979","002","001","21979002001",3,500,7,5,2022,2,340,2100,2
"12394","52","550","21979","002","002","21979002002",2,3200,25,11,2022,2,2495,19460,2
"12395","52","550","21979","002","002","21979002002",3,3200,9,5,2022,2,2240,13888,2
"12396","52","550","21979","002","005","21979002005",2,6000,26,11,2022,2,4800,37440,2
"12397","52","550","21979","002","005","21979002005",3,6000,8,5,2022,2,3840,23800,2
"12398","52","550","21979","002","007","21979002007",2,2780,26,11,2022,2,2113,16480,2
"12399","52","550","21979","002","007","21979002007",3,2780,8,5,2022,2,1946,12065,2
"12400","52","550","21979","002","009","21979002009",2,700,26,11,2022,2,530,4150,2
"12401","52","550","21979","002","009","21979002009",3,700,7,5,2022,2,470,2950,2
"12402","52","550","21979","002","011","21979002011",2,5000,25,11,2022,2,3900,25350,2
"12403","52","550","21979","002","011","21979002011",3,5000,9,5,2022,2,3600,23400,2
"12404","52","550","21979","002","012","21979002012",2,1500,25,11,2022,2,1140,8890,2
"12405","52","550","21979","002","012","21979002012",3,1500,8,5,2022,2,1050,6510,2
"12406","52","550","21979","002","013","21979002013",2,4500,25,11,2022,2,3330,25970,2
"12407","52","550","21979","002","013","21979002013",3,4500,9,5,2022,2,2880,17860,2
"12408","52","550","21979","002","015","21979002015",2,1250,26,11,2022,2,950,7410,2
"12409","52","550","21979","002","015","21979002015",3,1250,8,5,2022,2,875,5425,2
"12410","52","550","21985","007","001","21985007001",1,2000,NA,NA,NA,NA,1200,8200,2
"12411","52","550","21985","007","003","21985007003",1,1000,NA,NA,NA,NA,500,3900,2
"12412","52","550","21985","007","004","21985007004",1,4000,NA,NA,NA,NA,2200,14740,2
"12413","52","550","21985","007","006","21985007006",1,2000,NA,NA,NA,NA,1400,11200,2
"12414","52","550","21985","007","007","21985007007",1,8000,NA,NA,NA,NA,5500,44000,2
"12415","52","550","21985","007","008","21985007008",1,1000,NA,NA,NA,NA,570,4290,2
"12416","52","550","21985","007","009","21985007009",1,4000,NA,NA,NA,NA,2200,16500,2
"12417","52","550","21985","007","013","21985007013",1,20000,NA,NA,NA,NA,14000,1e+05,2
"12418","52","550","21988","003","003","21988003003",1,6100,NA,NA,NA,NA,3950,28500,2
"12419","52","550","21988","003","004","21988003004",1,2220,NA,NA,NA,NA,1460,9800,2
"12420","52","550","21988","003","005","21988003005",1,3100,NA,NA,NA,NA,1920,14500,2
"12421","52","550","21988","003","006","21988003006",1,5560,NA,NA,NA,NA,3560,25500,2
"12422","52","550","21988","003","008","21988003008",1,2540,NA,NA,NA,NA,1650,10850,2
"12423","52","550","21988","003","011","21988003011",1,3600,NA,NA,NA,NA,2250,14500,2
"12424","52","550","21988","003","012","21988003012",1,6920,NA,NA,NA,NA,4450,31150,2
"12425","52","550","21988","019","001","21988019001",1,2000,NA,NA,NA,NA,1400,9700,2
"12426","52","550","21988","019","002","21988019002",1,5100,NA,NA,NA,NA,3250,22520,2
"12427","52","550","21988","019","004","21988019004",1,4100,NA,NA,NA,NA,2700,18800,2
"12428","52","550","21988","019","005","21988019005",1,3600,NA,NA,NA,NA,2330,16800,2
"12429","52","550","21988","019","006","21988019006",1,8040,NA,NA,NA,NA,5250,37200,2
"12430","52","550","21988","019","007","21988019007",1,4100,NA,NA,NA,NA,2600,18500,2
"12431","52","550","21988","019","008","21988019008",1,10200,NA,NA,NA,NA,6500,46000,2
"12432","52","550","21988","019","009","21988019009",1,3100,NA,NA,NA,NA,2100,15400,2
"12433","52","550","21988","019","010","21988019010",1,1100,NA,NA,NA,NA,660,5100,2
"12434","52","550","21988","019","011","21988019011",1,15200,NA,NA,NA,NA,9600,66500,2
"12435","52","550","21988","019","012","21988019012",1,5100,NA,NA,NA,NA,3400,24200,2
"12436","52","550","21988","019","013","21988019013",1,3100,NA,NA,NA,NA,2100,14800,2
"12437","52","550","21988","019","014","21988019014",1,10400,NA,NA,NA,NA,6500,45000,2
"12438","52","550","21988","019","015","21988019015",1,8200,NA,NA,NA,NA,5250,38880,2
"12439","52","540","21991","012","002","21991012002",2,2000,7,12,2022,2,1280,11520,2
"12440","52","540","21991","012","002","21991012002",3,2000,8,5,2022,2,1250,11250,2
"12441","52","540","21991","012","003","21991012003",2,1500,5,12,2022,2,1050,9975,2
"12442","52","540","21991","012","003","21991012003",3,1500,5,5,2023,2,1000,9500,2
"12443","52","540","21991","012","004","21991012004",2,1000,5,12,2022,2,680,6460,2
"12444","52","540","21991","012","004","21991012004",3,1000,4,5,2022,2,650,6175,2
"12445","52","540","21991","012","006","21991012006",2,1000,5,12,2022,2,640,6080,2
"12446","52","540","21991","012","006","21991012006",3,1000,4,5,2022,2,620,5890,2
"12447","52","540","21991","012","007","21991012007",2,1500,5,12,2022,2,990,9405,2
"12448","52","540","21991","012","007","21991012007",3,1500,5,5,2022,2,950,9025,2
"12449","52","540","21991","012","010","21991012010",2,1500,5,12,2022,2,986,9367,2
"12450","52","540","21991","012","010","21991012010",3,1500,5,5,2022,2,1160,11020,2
"12451","52","551","21997","003","001","21997003001",2,2000,6,11,2022,2,1200,9600,2
"12452","52","551","21997","003","002","21997003002",2,1000,10,11,2022,2,550,4400,2
"12453","52","551","21997","003","003","21997003003",2,3300,10,11,2022,2,2000,16000,2
"12454","52","551","21997","003","004","21997003004",2,500,10,11,2022,2,225,1800,2
"12455","52","551","21997","003","005","21997003005",2,3000,10,11,2022,2,1800,14400,2
"12456","52","551","21997","003","006","21997003006",2,10000,25,11,2022,2,6000,48000,2
"12457","52","551","21997","003","007","21997003007",2,1000,11,11,2022,2,600,4800,2
"12458","52","551","21997","003","008","21997003008",2,1000,10,11,2022,2,550,4500,2
"12459","52","551","21997","003","010","21997003010",2,1500,15,11,2022,2,800,6400,2
"12460","52","551","21997","003","011","21997003011",2,500,14,11,2022,2,240,2000,2
"12461","52","551","21997","003","012","21997003012",2,4500,11,11,2022,2,3000,24000,2
"12462","52","551","21997","003","013","21997003013",2,1500,15,11,2022,2,800,6400,2
"12463","52","551","21997","003","014","21997003014",2,2000,8,11,2022,2,1100,8800,2
"12464","52","551","21997","003","015","21997003015",2,1500,20,11,2022,2,900,7200,2
"12465","52","551","22003","011","002","22003011002",2,1500,10,11,2022,1,750,6000,2
"12466","52","551","22003","011","002","22003011002",3,1500,9,3,2022,1,700,5600,2
"12467","52","551","22003","011","003","22003011003",2,1500,6,11,2022,1,750,6000,2
"12468","52","551","22003","011","003","22003011003",3,1500,8,3,2022,1,700,5600,2
"12469","52","551","22003","011","004","22003011004",2,2000,10,3,2022,2,1080,8640,2
"12470","52","551","22003","011","004","22003011004",3,2000,10,11,2022,2,1040,8320,2
"12471","52","551","22003","011","005","22003011005",2,1000,10,3,2023,2,560,5040,2
"12472","52","551","22003","011","005","22003011005",3,1000,2,4,2023,2,500,4500,2
"12473","52","551","22003","011","009","22003011009",2,1500,24,10,2022,1,840,6720,2
"12474","52","551","22003","011","009","22003011009",3,1500,10,4,2022,2,780,6240,2
"12475","52","551","22003","011","015","22003011015",2,1000,10,11,2022,1,600,4800,2
"12476","52","551","22003","011","015","22003011015",3,1000,12,3,2022,1,550,4000,2
"12477","52","551","22009","001","005","22009001005",5,1000,8,7,2022,1,480,6500,2
"12478","52","551","22009","001","007","22009001007",3,500,6,6,2022,2,300,1800,2
"12479","54","557","22057","023","002","22057023002",1,2000,NA,NA,NA,NA,1000,8000,2
"12480","54","557","22057","023","007","22057023007",2,1250,5,12,2022,2,950,8550,2
"12481","54","559","22150","003","010","22150003010",4,2000,5,8,2022,1,900,5850,2
"12482","54","559","22150","003","012","22150003012",4,2000,14,8,2022,2,840,5880,2
"12483","54","559","22150","003","013","22150003013",4,1500,25,8,2022,2,750,5250,2
"12484","54","559","22150","003","014","22150003014",4,500,8,9,2022,2,220,1540,2
"12485","54","555","22162","014","002","22162014002",2,1250,12,1,2023,2,725,5544,2
"12486","54","555","22162","014","002","22162014002",3,1250,13,6,2022,2,715,5434,2
"12487","54","555","22162","014","003","22162014003",2,1000,11,2,2023,2,710,5467,2
"12488","54","555","22162","014","003","22162014003",3,1000,12,6,2022,2,624,4180,2
"12489","54","555","22162","014","004","22162014004",2,3500,8,1,2023,2,1010,7720,2
"12490","54","555","22162","014","004","22162014004",3,3500,7,6,2022,2,1005,7750,2
"12491","54","555","22162","014","006","22162014006",2,3500,10,1,2023,2,2450,18865,2
"12492","54","555","22162","014","006","22162014006",3,3500,10,6,2022,2,2170,14593,2
"12493","54","555","22162","014","007","22162014007",2,850,10,1,2023,2,578,4450,2
"12494","54","555","22162","014","007","22162014007",3,850,10,6,2022,2,519,3473,2
"12495","54","555","22162","014","009","22162014009",2,2000,10,1,2023,2,1400,10780,2
"12496","54","555","22162","014","009","22162014009",3,2000,10,6,2022,2,1200,8040,2
"12497","54","555","22162","014","010","22162014010",2,1000,20,1,2023,2,620,4340,2
"12498","54","555","22162","014","010","22162014010",3,1000,27,6,2022,2,700,4900,2
"12499","54","555","22162","014","012","22162014012",2,4000,18,1,2023,2,2720,20400,2
"12500","54","555","22162","014","012","22162014012",3,4000,21,6,2022,2,3200,24000,2
"12501","54","555","22162","014","016","22162014016",2,2500,4,1,2023,2,1550,10950,2
"12502","54","555","22162","014","016","22162014016",3,2500,7,6,2022,2,1485,10250,2
"12503","54","561","22216","004","002","22216004002",2,3000,25,12,2022,2,1650,10500,2
"12504","54","561","22216","004","002","22216004002",3,3000,2,6,2022,2,1600,10400,2
"12505","54","561","22216","004","003","22216004003",2,2000,28,12,2022,2,1300,8500,2
"12506","54","561","22216","004","003","22216004003",3,2000,10,5,2022,2,1100,7200,2
"12507","54","561","22216","004","004","22216004004",2,2000,23,12,2022,2,1100,7150,2
"12508","54","561","22216","004","004","22216004004",3,2000,17,5,2022,2,1050,6800,2
"12509","54","561","22216","004","005","22216004005",2,2000,23,12,2022,2,1050,6800,2
"12510","54","561","22216","004","005","22216004005",3,2000,17,5,2022,2,1000,6500,2
"12511","54","561","22216","004","006","22216004006",2,1500,25,12,2022,2,1120,7500,2
"12512","54","561","22216","004","006","22216004006",3,1500,2,6,2022,2,1050,6800,2
"12513","54","561","22216","004","007","22216004007",2,1000,25,12,2022,2,560,3650,2
"12514","54","561","22216","004","007","22216004007",3,1000,17,5,2022,2,550,3600,2
"12515","54","561","22216","004","008","22216004008",2,3000,25,12,2022,2,1650,10500,2
"12516","54","561","22216","004","008","22216004008",3,3000,3,6,2022,2,1550,10000,2
"12517","54","561","22216","004","010","22216004010",2,1400,22,12,2022,2,750,4900,2
