"MATINH","province_name","MAHUYEN","district_name","MAXA","commune_name","n_rice_hh"
"86","Vinh Long","861","Binh Minh","29815","My Hoa",60
"86","Vinh Long","861","Binh Minh","29818","Dong Thanh",980
"86","Vinh Long","862","Tra On","29821","Tra On",15
"86","Vinh Long","862","Tra On","29824","Xuan Hiep",1632
"86","Vinh Long","862","Tra On","29827","Nhon Binh",1522
"86","Vinh Long","862","Tra On","29830","Hoa Binh",2207
"86","Vinh Long","862","Tra On","29833","Thoi Hoa",1286
"86","Vinh Long","862","Tra On","29836","Tra Con",1121
"86","Vinh Long","862","Tra On","29839","Tan My",1502
"86","Vinh Long","862","Tra On","29842","Huu Thanh",896
"86","Vinh Long","862","Tra On","29845","Vinh Xuan",1471
"86","Vinh Long","862","Tra On","29848","Thuan Thoi",609
"86","Vinh Long","862","Tra On","29851","Phu Thanh",0
"86","Vinh Long","862","Tra On","29854","Thien My",1330
"86","Vinh Long","862","Tra On","29857","Luc Sy Thanh",7
"86","Vinh Long","862","Tra On","29860","Tich Thien",842
"86","Vinh Long","863","Binh Tan","29773","Tan Hung",348
"86","Vinh Long","863","Binh Tan","29776","Tan Thanh",633
"86","Vinh Long","863","Binh Tan","29779","Thanh Trung",854
"86","Vinh Long","863","Binh Tan","29782","Tan An Thanh",384
"86","Vinh Long","863","Binh Tan","29785","Tan Luoc",661
"86","Vinh Long","863","Binh Tan","29788","Nguyen Van Thanh",1403
"86","Vinh Long","863","Binh Tan","29791","Thanh Dong",515
"86","Vinh Long","863","Binh Tan","29794","My Thuan",1047
"86","Vinh Long","863","Binh Tan","29797","Tan Binh",104
"86","Vinh Long","863","Binh Tan","29800","Thanh Loi",769
"86","Vinh Long","863","Binh Tan","29803","Tan Quoi",157
"87","Dong Thap","866","Cao Lanh","29863","11",634
"87","Dong Thap","866","Cao Lanh","29866","1",79
"87","Dong Thap","866","Cao Lanh","29869","2",10
"87","Dong Thap","866","Cao Lanh","29872","4",42
"87","Dong Thap","866","Cao Lanh","29875","3",234
"87","Dong Thap","866","Cao Lanh","29878","6",398
"87","Dong Thap","866","Cao Lanh","29881","My Ngai",489
"87","Dong Thap","866","Cao Lanh","29884","My Tan",1313
"87","Dong Thap","866","Cao Lanh","29887","My Tra",551
"87","Dong Thap","866","Cao Lanh","29888","My Phu",113
"87","Dong Thap","866","Cao Lanh","29890","Tan Thuan Tay",158
"87","Dong Thap","866","Cao Lanh","29892","Hoa Thuan",44
"87","Dong Thap","866","Cao Lanh","29893","Hoa An",551
"87","Dong Thap","866","Cao Lanh","29896","Tan Thuan Dong",38
"87","Dong Thap","866","Cao Lanh","29899","Tinh Thoi",570
"87","Dong Thap","867","Sa Dec","29902","3",0
"87","Dong Thap","867","Sa Dec","29905","1",1
"87","Dong Thap","867","Sa Dec","29908","4",2
"87","Dong Thap","867","Sa Dec","29911","2",2
"87","Dong Thap","867","Sa Dec","29914","Tan Khanh Dong",689
"87","Dong Thap","867","Sa Dec","29917","Tan Quy Dong",204
"87","Dong Thap","867","Sa Dec","29919","An Hoa",219
"87","Dong Thap","867","Sa Dec","29920","Tan Quy Tay",308
"87","Dong Thap","867","Sa Dec","29923","Tan Phu Dong",538
"87","Dong Thap","868","Hong Ngu","29954","An Loc",322
"87","Dong Thap","868","Hong Ngu","29955","An Thanh",471
"87","Dong Thap","868","Hong Ngu","29959","Binh Thanh",1168
"87","Dong Thap","868","Hong Ngu","29965","Tan Hoi",554
"87","Dong Thap","868","Hong Ngu","29978","An Lac",702
"87","Dong Thap","868","Hong Ngu","29986","An Binh B",487
"87","Dong Thap","868","Hong Ngu","29989","An Binh A",1077
"87","Dong Thap","869","Tan Hong","29926","Sa Rai",660
"87","Dong Thap","869","Tan Hong","29929","Tan Ho Co",959
"87","Dong Thap","869","Tan Hong","29932","Thong Binh",1106
"87","Dong Thap","869","Tan Hong","29935","Binh Phu",1242
"87","Dong Thap","869","Tan Hong","29938","Tan Thanh A",1151
"87","Dong Thap","869","Tan Hong","29941","Tan Thanh B",547
"87","Dong Thap","869","Tan Hong","29944","Tan Phuoc",1086
"87","Dong Thap","869","Tan Hong","29947","Tan Cong Chi",714
"87","Dong Thap","869","Tan Hong","29950","An Phuoc",520
"87","Dong Thap","870","Hong Ngu","29956","Thuong Phuoc 1",1475
"87","Dong Thap","870","Hong Ngu","29962","Thuong Thoi Hau A",714
"87","Dong Thap","870","Hong Ngu","29968","Thuong Thoi Hau B",872
"87","Dong Thap","870","Hong Ngu","29971","Thuong Thoi Tien",1503
"87","Dong Thap","870","Hong Ngu","29974","Thuong Phuoc 2",1018
"87","Dong Thap","870","Hong Ngu","29977","Thuong Lac",424
"87","Dong Thap","870","Hong Ngu","29980","Long Khanh A",630
"87","Dong Thap","870","Hong Ngu","29983","Long Khanh B",286
"87","Dong Thap","870","Hong Ngu","29992","Long Thuan",1118
"87","Dong Thap","870","Hong Ngu","29995","Phu Thuan B",729
"87","Dong Thap","870","Hong Ngu","29998","Phu Thuan A",1046
"87","Dong Thap","871","Tam Nong","30001","Tram Chim",557
"87","Dong Thap","871","Tam Nong","30004","Hoa Binh",730
"87","Dong Thap","871","Tam Nong","30007","Tan Cong Sinh",706
"87","Dong Thap","871","Tam Nong","30010","Phu Hiep",749
"87","Dong Thap","871","Tam Nong","30013","Phu Duc",897
"87","Dong Thap","871","Tam Nong","30016","Phu Thanh B",500
"87","Dong Thap","871","Tam Nong","30019","An Hoa",847
"87","Dong Thap","871","Tam Nong","30022","An Long",744
"87","Dong Thap","871","Tam Nong","30025","Phu Cuong",958
"87","Dong Thap","871","Tam Nong","30028","Phu Ninh",701
"87","Dong Thap","871","Tam Nong","30031","Phu Tho",1240
"87","Dong Thap","871","Tam Nong","30034","Phu Thanh A",1325
"87","Dong Thap","872","Thap Muoi","30037","My An",1333
"87","Dong Thap","872","Thap Muoi","30040","Thanh Loi",731
"87","Dong Thap","872","Thap Muoi","30043","Hung Thanh",1125
"87","Dong Thap","872","Thap Muoi","30046","Truong Xuan",1263
"87","Dong Thap","872","Thap Muoi","30049","Tan Kieu",1639
"87","Dong Thap","872","Thap Muoi","30052","My Hoa",1310
"87","Dong Thap","872","Thap Muoi","30055","My Quy",2145
"87","Dong Thap","872","Thap Muoi","30058","My Dong",1296
"87","Dong Thap","872","Thap Muoi","30061","Doc Binh Kieu",2093
"87","Dong Thap","872","Thap Muoi","30064","My An",1209
"87","Dong Thap","872","Thap Muoi","30067","Phu Dien",2076
"87","Dong Thap","872","Thap Muoi","30070","Lang Bien",600
"87","Dong Thap","872","Thap Muoi","30073","Thanh My",2161
"87","Dong Thap","873","Cao Lanh","30076","My Tho",489
"87","Dong Thap","873","Cao Lanh","30079","Gao Giong",1027
"87","Dong Thap","873","Cao Lanh","30082","Phuong Thinh",1354
"87","Dong Thap","873","Cao Lanh","30085","Ba Sao",2188
"87","Dong Thap","873","Cao Lanh","30088","Phong My",1972
"87","Dong Thap","873","Cao Lanh","30091","Tan Nghia",1349
"87","Dong Thap","873","Cao Lanh","30094","Phuong Tra",1255
"87","Dong Thap","873","Cao Lanh","30097","Nhi My",1595
"87","Dong Thap","873","Cao Lanh","30100","My Tho",1375
"87","Dong Thap","873","Cao Lanh","30103","Tan Hoi Trung",1396
"87","Dong Thap","873","Cao Lanh","30106","An Binh",711
"87","Dong Thap","873","Cao Lanh","30109","My Hoi",1222
"87","Dong Thap","873","Cao Lanh","30112","My Hiep",598
"87","Dong Thap","873","Cao Lanh","30115","My Long",791
"87","Dong Thap","873","Cao Lanh","30118","Binh Hang Trung",1205
"87","Dong Thap","873","Cao Lanh","30121","My Xuong",158
"87","Dong Thap","873","Cao Lanh","30124","Binh Hang Tay",542
"87","Dong Thap","873","Cao Lanh","30127","Binh Thanh",52
"87","Dong Thap","874","Thanh Binh","30130","Thanh Binh",589
"87","Dong Thap","874","Thanh Binh","30133","Tan Quoi",926
"87","Dong Thap","874","Thanh Binh","30136","Tan Hoa",427
"87","Dong Thap","874","Thanh Binh","30139","An Phong",1670
"87","Dong Thap","874","Thanh Binh","30142","Phu Loi",822
"87","Dong Thap","874","Thanh Binh","30145","Tan My",1125
"87","Dong Thap","874","Thanh Binh","30148","Binh Tan",661
"87","Dong Thap","874","Thanh Binh","30151","Tan Hue",870
"87","Dong Thap","874","Thanh Binh","30154","Tan Binh",599
"87","Dong Thap","874","Thanh Binh","30157","Tan Thanh",1644
"87","Dong Thap","874","Thanh Binh","30160","Tan Phu",1047
"87","Dong Thap","874","Thanh Binh","30163","Binh Thanh",1949
"87","Dong Thap","874","Thanh Binh","30166","Tan Long",672
"87","Dong Thap","875","Lap Vo","30169","Lap Vo",412
"87","Dong Thap","875","Lap Vo","30172","My An Hung A",682
"87","Dong Thap","875","Lap Vo","30175","Tan My",1467
"87","Dong Thap","875","Lap Vo","30178","My An Hung B",1990
"87","Dong Thap","875","Lap Vo","30181","Tan Khanh Trung",1130
"87","Dong Thap","875","Lap Vo","30184","Long Hung A",1383
"87","Dong Thap","875","Lap Vo","30187","Vinh Thanh",2014
"87","Dong Thap","875","Lap Vo","30190","Long Hung B",1691
"87","Dong Thap","875","Lap Vo","30193","Binh Thanh",910
"87","Dong Thap","875","Lap Vo","30196","Dinh An",1211
"87","Dong Thap","875","Lap Vo","30199","Dinh Yen",1293
"87","Dong Thap","875","Lap Vo","30202","Hoi An Dong",939
"87","Dong Thap","875","Lap Vo","30205","Binh Thanh Trung",2199
"87","Dong Thap","876","Lai Vung","30208","Lai Vung",486
"87","Dong Thap","876","Lai Vung","30211","Tan Duong",1185
"87","Dong Thap","876","Lai Vung","30214","Hoa Thanh",1218
"87","Dong Thap","876","Lai Vung","30217","Long Hau",1487
"87","Dong Thap","876","Lai Vung","30220","Tan Phuoc",683
"87","Dong Thap","876","Lai Vung","30223","Hoa Long",1334
"87","Dong Thap","876","Lai Vung","30226","Tan Thanh",303
"87","Dong Thap","876","Lai Vung","30229","Long Thang",2085
"87","Dong Thap","876","Lai Vung","30232","Vinh Thoi",817
"87","Dong Thap","876","Lai Vung","30235","Tan Hoa",1111
"87","Dong Thap","876","Lai Vung","30238","Dinh Hoa",877
"87","Dong Thap","876","Lai Vung","30241","Phong Hoa",1581
"87","Dong Thap","877","Chau Thanh","30244","Cai Tau Ha",23
"87","Dong Thap","877","Chau Thanh","30247","An Hiep",52
"87","Dong Thap","877","Chau Thanh","30250","An Nhon",156
"87","Dong Thap","877","Chau Thanh","30253","Tan Nhuan Dong",1650
"87","Dong Thap","877","Chau Thanh","30256","Tan Binh",1241
"87","Dong Thap","877","Chau Thanh","30259","Tan Phu Trung",2478
"87","Dong Thap","877","Chau Thanh","30262","Phu Long",1593
"87","Dong Thap","877","Chau Thanh","30265","An Phu Thuan",1335
"87","Dong Thap","877","Chau Thanh","30268","Phu Huu",449
"87","Dong Thap","877","Chau Thanh","30271","An Khanh",1969
"87","Dong Thap","877","Chau Thanh","30274","Tan Phu",688
"87","Dong Thap","877","Chau Thanh","30277","Hoa Tan",1899
"89","An Giang","883","Long Xuyen","30283","My Long",0
"89","An Giang","883","Long Xuyen","30285","Dong Xuyen",19
"89","An Giang","883","Long Xuyen","30289","Binh Duc",403
"89","An Giang","883","Long Xuyen","30292","Binh Khanh",122
"89","An Giang","883","Long Xuyen","30295","My Phuoc",63
"89","An Giang","883","Long Xuyen","30298","My Quy",165
"89","An Giang","883","Long Xuyen","30301","My Thoi",352
"89","An Giang","883","Long Xuyen","30304","My Thanh",690
"89","An Giang","883","Long Xuyen","30307","My Hoa",750
"89","An Giang","883","Long Xuyen","30310","My Khanh",644
"89","An Giang","883","Long Xuyen","30313","My Hoa Hung",895
"89","An Giang","884","Chau Doc","30316","Chau Phu B",251
"89","An Giang","884","Chau Doc","30319","Chau Phu A",306
"89","An Giang","884","Chau Doc","30322","Vinh My",334
"89","An Giang","884","Chau Doc","30325","Nui Sam",802
"89","An Giang","884","Chau Doc","30328","Vinh Nguon",273
"89","An Giang","884","Chau Doc","30331","Vinh Te",601
"89","An Giang","884","Chau Doc","30334","Vinh Chau",333
"89","An Giang","886","An Phu","30337","An Phu",438
"89","An Giang","886","An Phu","30340","Khanh An",28
"89","An Giang","886","An Phu","30341","Long Binh",37
"89","An Giang","886","An Phu","30343","Khanh Binh",206
"89","An Giang","886","An Phu","30346","Quoc Thai",702
"89","An Giang","886","An Phu","30349","Nhon Hoi",663
"89","An Giang","886","An Phu","30352","Phu Huu",1617
"89","An Giang","886","An Phu","30355","Phu Hoi",893
"89","An Giang","886","An Phu","30358","Phuoc Hung",811
"89","An Giang","886","An Phu","30361","Vinh Loc",1118
"89","An Giang","886","An Phu","30364","Vinh Hau",752
"89","An Giang","886","An Phu","30367","Vinh Truong",664
"89","An Giang","886","An Phu","30370","Vinh Hoi Dong",346
"89","An Giang","886","An Phu","30373","Da Phuoc",771
"89","An Giang","887","Tan Chau","30376","Long Thanh",193
"89","An Giang","887","Tan Chau","30377","Long Hung",85
"89","An Giang","887","Tan Chau","30378","Long Chau",235
"89","An Giang","887","Tan Chau","30379","Phu Loc",264
"89","An Giang","887","Tan Chau","30382","Vinh Xuong",727
"89","An Giang","887","Tan Chau","30385","Vinh Hoa",700
"89","An Giang","887","Tan Chau","30387","Tan Thanh",666
"89","An Giang","887","Tan Chau","30388","Tan An",770
"89","An Giang","887","Tan Chau","30391","Long An",691
"89","An Giang","887","Tan Chau","30394","Long Phu",1196
"89","An Giang","887","Tan Chau","30397","Chau Phong",1223
"89","An Giang","887","Tan Chau","30400","Phu Vinh",1039
"89","An Giang","887","Tan Chau","30403","Le Chanh",763
"89","An Giang","887","Tan Chau","30412","Long Son",462
"89","An Giang","888","Phu Tan","30406","Phu My",425
"89","An Giang","888","Phu Tan","30409","Cho Vam",733
"89","An Giang","888","Phu Tan","30415","Long Hoa",555
"89","An Giang","888","Phu Tan","30418","Phu Long",562
"89","An Giang","888","Phu Tan","30421","Phu Lam",940
"89","An Giang","888","Phu Tan","30424","Phu Hiep",491
"89","An Giang","888","Phu Tan","30427","Phu Thanh",1378
"89","An Giang","888","Phu Tan","30430","Hoa Lac",1259
"89","An Giang","888","Phu Tan","30433","Phu Thanh",860
"89","An Giang","888","Phu Tan","30436","Phu An",774
"89","An Giang","888","Phu Tan","30439","Phu Xuan",431
"89","An Giang","888","Phu Tan","30442","Hiep Xuong",824
"89","An Giang","888","Phu Tan","30445","Phu Binh",1049
"89","An Giang","888","Phu Tan","30448","Phu Tho",996
"89","An Giang","888","Phu Tan","30451","Phu Hung",1336
"89","An Giang","888","Phu Tan","30454","Binh Thanh Dong",937
"89","An Giang","888","Phu Tan","30457","Tan Hoa",370
"89","An Giang","888","Phu Tan","30460","Tan Trung",398
"89","An Giang","889","Chau Phu","30463","Cai Dau",305
"89","An Giang","889","Chau Phu","30466","Khanh Hoa",957
"89","An Giang","889","Chau Phu","30469","My Duc",1174
"89","An Giang","889","Chau Phu","30472","My Phu",1293
"89","An Giang","889","Chau Phu","30475","O Long Vy",1190
"89","An Giang","889","Chau Phu","30478","Vinh Thanh Trung",1621
"89","An Giang","889","Chau Phu","30481","Thanh My Tay",1760
"89","An Giang","889","Chau Phu","30484","Binh Long",993
"89","An Giang","889","Chau Phu","30487","Binh My",1210
"89","An Giang","889","Chau Phu","30490","Binh Thuy",964
"89","An Giang","889","Chau Phu","30493","Dao Huu Canh",1456
"89","An Giang","889","Chau Phu","30496","Binh Phu",940
"89","An Giang","889","Chau Phu","30499","Binh Chanh",990
"89","An Giang","890","Tinh Bien","30502","Nha Bang",491
"89","An Giang","890","Tinh Bien","30505","Chi Lang",153
"89","An Giang","890","Tinh Bien","30508","Nui Voi",364
"89","An Giang","890","Tinh Bien","30511","Nhon Hung",472
"89","An Giang","890","Tinh Bien","30514","An Phu",441
"89","An Giang","890","Tinh Bien","30517","Thoi Son",551
"89","An Giang","890","Tinh Bien","30520","Tinh Bien",583
"89","An Giang","890","Tinh Bien","30523","Van Giao",590
"89","An Giang","890","Tinh Bien","30526","An Cu",1119
"89","An Giang","890","Tinh Bien","30529","An Nong",317
"89","An Giang","890","Tinh Bien","30532","Vinh Trung",906
"89","An Giang","890","Tinh Bien","30535","Tan Loi",682
"89","An Giang","890","Tinh Bien","30538","An Hao",944
"89","An Giang","890","Tinh Bien","30541","Tan Lap",513
"89","An Giang","891","Tri Ton","30544","Tri Ton",116
"89","An Giang","891","Tri Ton","30547","Ba Chuc",1101
"89","An Giang","891","Tri Ton","30550","Lac Quoi",349
"89","An Giang","891","Tri Ton","30553","Le Tri",449
"89","An Giang","891","Tri Ton","30556","Vinh Gia",620
"89","An Giang","891","Tri Ton","30559","Vinh Phuoc",166
"89","An Giang","891","Tri Ton","30562","Chau Lang",1096
"89","An Giang","891","Tri Ton","30565","Luong Phi",1165
"89","An Giang","891","Tri Ton","30568","Luong An Tra",440
"89","An Giang","891","Tri Ton","30571","Ta Danh",630
"89","An Giang","891","Tri Ton","30574","Nui To",792
"89","An Giang","891","Tri Ton","30577","An Tuc",798
"89","An Giang","891","Tri Ton","30580","Co To",962
"89","An Giang","891","Tri Ton","30583","Tan Tuyen",536
"89","An Giang","891","Tri Ton","30586","O Lam",1539
"89","An Giang","892","Chau Thanh","30589","An Chau",813
"89","An Giang","892","Chau Thanh","30592","An Hoa",887
"89","An Giang","892","Chau Thanh","30595","Can Dang",1314
"89","An Giang","892","Chau Thanh","30598","Vinh Hanh",1337
"89","An Giang","892","Chau Thanh","30601","Binh Thanh",57
"89","An Giang","892","Chau Thanh","30604","Vinh Binh",761
"89","An Giang","892","Chau Thanh","30607","Binh Hoa",1025
"89","An Giang","892","Chau Thanh","30610","Vinh An",814
"89","An Giang","892","Chau Thanh","30613","Hoa Binh Thanh",1077
"89","An Giang","892","Chau Thanh","30616","Vinh Loi",570
"89","An Giang","892","Chau Thanh","30619","Vinh Nhuan",750
"89","An Giang","892","Chau Thanh","30622","Tan Phu",405
"89","An Giang","892","Chau Thanh","30625","Vinh Thanh",1195
"89","An Giang","893","Cho Moi","30628","Cho Moi",80
"89","An Giang","893","Cho Moi","30631","My Luong",254
"89","An Giang","893","Cho Moi","30634","Kien An",1017
"89","An Giang","893","Cho Moi","30637","My Hoi Dong",1527
"89","An Giang","893","Cho Moi","30640","Long Dien A",818
"89","An Giang","893","Cho Moi","30643","Tan My",130
"89","An Giang","893","Cho Moi","30646","Long Dien B",1297
"89","An Giang","893","Cho Moi","30649","Kien Thanh",1514
"89","An Giang","893","Cho Moi","30652","My Hiep",165
"89","An Giang","893","Cho Moi","30655","My An",217
"89","An Giang","893","Cho Moi","30658","Nhon My",1782
"89","An Giang","893","Cho Moi","30661","Long Giang",1080
"89","An Giang","893","Cho Moi","30664","Long Kien",877
"89","An Giang","893","Cho Moi","30667","Binh Phuoc Xuan",101
"89","An Giang","893","Cho Moi","30670","An Thanh Trung",1521
"89","An Giang","893","Cho Moi","30673","Hoi An",1379
"89","An Giang","893","Cho Moi","30676","Hoa Binh",1073
"89","An Giang","893","Cho Moi","30679","Hoa An",1447
"89","An Giang","894","Thoai Son","30682","Nui Sap",400
"89","An Giang","894","Thoai Son","30685","Phu Hoa",486
"89","An Giang","894","Thoai Son","30688","oc Eo",424
"89","An Giang","894","Thoai Son","30691","Tay Phu",693
"89","An Giang","894","Thoai Son","30692","An Binh",629
"89","An Giang","894","Thoai Son","30694","Vinh Phu",1082
"89","An Giang","894","Thoai Son","30697","Vinh Trach",1204
"89","An Giang","894","Thoai Son","30700","Phu Thuan",834
"89","An Giang","894","Thoai Son","30703","Vinh Chanh",876
"89","An Giang","894","Thoai Son","30706","Dinh My",875
"89","An Giang","894","Thoai Son","30709","Dinh Thanh",1102
"89","An Giang","894","Thoai Son","30712","My Phu Dong",450
"89","An Giang","894","Thoai Son","30715","Vong Dong",861
"89","An Giang","894","Thoai Son","30718","Vinh Khanh",898
"89","An Giang","894","Thoai Son","30721","Thoai Giang",849
"89","An Giang","894","Thoai Son","30724","Binh Thanh",719
"89","An Giang","894","Thoai Son","30727","Vong The",445
"91","Kien Giang","899","Rach Gia","30730","Vinh Thanh Van",0
"91","Kien Giang","899","Rach Gia","30733","Vinh Thanh",7
"91","Kien Giang","899","Rach Gia","30736","Vinh Quang",131
"91","Kien Giang","899","Rach Gia","30739","Vinh Hiep",365
"91","Kien Giang","899","Rach Gia","30742","Vinh Bao",0
"91","Kien Giang","899","Rach Gia","30745","Vinh Lac",0
"91","Kien Giang","899","Rach Gia","30748","An Hoa",6
"91","Kien Giang","899","Rach Gia","30751","An Binh",36
"91","Kien Giang","899","Rach Gia","30754","Rach Soi",78
"91","Kien Giang","899","Rach Gia","30757","Vinh Loi",96
"91","Kien Giang","899","Rach Gia","30760","Vinh Thong",543
"91","Kien Giang","899","Rach Gia","30763","Phi Thong",1768
"91","Kien Giang","900","Ha Tien","30766","To Chau",0
"91","Kien Giang","900","Ha Tien","30769","Dong Ho",1
"91","Kien Giang","900","Ha Tien","30772","Binh San",0
"91","Kien Giang","900","Ha Tien","30775","Phao Dai",85
"91","Kien Giang","900","Ha Tien","30778","My Duc",587
"91","Kien Giang","900","Ha Tien","30781","Tien Hai",2
"91","Kien Giang","900","Ha Tien","30784","Thuan Yen",3
"91","Kien Giang","902","Kien Luong","30787","Kien Luong",166
"91","Kien Giang","902","Kien Luong","30790","Kien Binh",971
"91","Kien Giang","902","Kien Luong","30802","Hoa Dien",586
"91","Kien Giang","902","Kien Luong","30805","Duong Hoa",147
"91","Kien Giang","902","Kien Luong","30808","Binh An",258
"91","Kien Giang","902","Kien Luong","30809","Binh Tri",349
"91","Kien Giang","902","Kien Luong","30811","Son Hai",0
"91","Kien Giang","902","Kien Luong","30814","Hon Nghe",0
"91","Kien Giang","903","Hon Dat","30817","Hon Dat",659
"91","Kien Giang","903","Hon Dat","30820","Soc Son",785
"91","Kien Giang","903","Hon Dat","30823","Binh Son",1234
"91","Kien Giang","903","Hon Dat","30826","Binh Giang",1922
"91","Kien Giang","903","Hon Dat","30828","My Thai",443
"91","Kien Giang","903","Hon Dat","30829","Nam Thai Son",1562
"91","Kien Giang","903","Hon Dat","30832","My Hiep Son",1585
