"MATINH","province_name","MAHUYEN","district_name","MAXA","commune_name","n_cassava_hh"
"75","Dong Nai","734","Tan Phu","26167","Phu Dien",2
"75","Dong Nai","735","Vinh Cuu","26170","Vinh An",14
"75","Dong Nai","735","Vinh Cuu","26173","Phu Ly",81
"75","Dong Nai","735","Vinh Cuu","26176","Tri An",29
"75","Dong Nai","735","Vinh Cuu","26179","Tan An",4
"75","Dong Nai","735","Vinh Cuu","26182","Vinh Tan",17
"75","Dong Nai","735","Vinh Cuu","26185","Binh Loi",0
"75","Dong Nai","735","Vinh Cuu","26188","Thanh Phu",7
"75","Dong Nai","735","Vinh Cuu","26191","Thien Tan",3
"75","Dong Nai","735","Vinh Cuu","26194","Tan Binh",0
"75","Dong Nai","735","Vinh Cuu","26197","Binh Hoa",0
"75","Dong Nai","735","Vinh Cuu","26200","Ma Da",6
"75","Dong Nai","735","Vinh Cuu","26203","Hieu Liem",176
"75","Dong Nai","736","Dinh Quan","26206","Dinh Quan",1
"75","Dong Nai","736","Dinh Quan","26209","Thanh Son",44
"75","Dong Nai","736","Dinh Quan","26212","Phu Tan",3
"75","Dong Nai","736","Dinh Quan","26215","Phu Vinh",1
"75","Dong Nai","736","Dinh Quan","26218","Phu Loi",0
"75","Dong Nai","736","Dinh Quan","26221","Phu Hoa",0
"75","Dong Nai","736","Dinh Quan","26224","Ngoc Dinh",3
"75","Dong Nai","736","Dinh Quan","26227","La Nga",2
"75","Dong Nai","736","Dinh Quan","26230","Gia Canh",3
"75","Dong Nai","736","Dinh Quan","26233","Phu Ngoc",210
"75","Dong Nai","736","Dinh Quan","26236","Phu Cuong",8
"75","Dong Nai","736","Dinh Quan","26239","Tuc Trung",1
"75","Dong Nai","736","Dinh Quan","26242","Phu Tuc",4
"75","Dong Nai","736","Dinh Quan","26245","Suoi Nho",5
"75","Dong Nai","737","Trang Bom","26248","Trang Bom",9
"75","Dong Nai","737","Trang Bom","26251","Thanh Binh",0
"75","Dong Nai","737","Trang Bom","26254","Cay Gao",0
"75","Dong Nai","737","Trang Bom","26257","Bau Ham",0
"75","Dong Nai","737","Trang Bom","26260","Song Thao",0
"75","Dong Nai","737","Trang Bom","26263","Song Trau",76
"75","Dong Nai","737","Trang Bom","26266","Dong Hoa",10
"75","Dong Nai","737","Trang Bom","26269","Bac Son",8
"75","Dong Nai","737","Trang Bom","26272","Ho Nai 3",1
"75","Dong Nai","737","Trang Bom","26275","Tay Hoa",51
"75","Dong Nai","737","Trang Bom","26278","Binh Minh",18
"75","Dong Nai","737","Trang Bom","26281","Trung Hoa",15
"75","Dong Nai","737","Trang Bom","26284","Doi 61",14
"75","Dong Nai","737","Trang Bom","26287","Hung Thinh",47
"75","Dong Nai","737","Trang Bom","26290","Quang Tien",5
"75","Dong Nai","737","Trang Bom","26293","Giang Dien",7
"75","Dong Nai","737","Trang Bom","26296","An Vien",23
"75","Dong Nai","738","Thong Nhat","26299","Gia Tan 1",1
"75","Dong Nai","738","Thong Nhat","26302","Gia Tan 2",1
"75","Dong Nai","738","Thong Nhat","26305","Gia Tan 3",0
"75","Dong Nai","738","Thong Nhat","26308","Gia Kiem",0
"75","Dong Nai","738","Thong Nhat","26311","Quang Trung",0
"75","Dong Nai","738","Thong Nhat","26314","Bau Ham 2",8
"75","Dong Nai","738","Thong Nhat","26317","Hung Loc",9
"75","Dong Nai","738","Thong Nhat","26320","Lo 25",36
"75","Dong Nai","738","Thong Nhat","26323","Xuan Thien",0
"75","Dong Nai","738","Thong Nhat","26326","Xuan Thanh",3
"75","Dong Nai","739","Cam My","26329","Song Nhan",28
"75","Dong Nai","739","Cam My","26332","Xuan Que",1
"75","Dong Nai","739","Cam My","26335","Nhan Nghia",1
"75","Dong Nai","739","Cam My","26338","Xuan Duong",0
"75","Dong Nai","739","Cam My","26341","Long Giao",0
"75","Dong Nai","739","Cam My","26344","Xuan My",1
"75","Dong Nai","739","Cam My","26347","Thua Duc",40
"75","Dong Nai","739","Cam My","26350","Bao Binh",0
"75","Dong Nai","739","Cam My","26353","Xuan Bao",0
"75","Dong Nai","739","Cam My","26356","Xuan Tay",107
"75","Dong Nai","739","Cam My","26359","Xuan Dong",177
"75","Dong Nai","739","Cam My","26362","Song Ray",15
"75","Dong Nai","739","Cam My","26365","Lam San",2
"75","Dong Nai","740","Long Thanh","26368","Long Thanh",0
"75","Dong Nai","740","Long Thanh","26383","An Phuoc",18
"75","Dong Nai","740","Long Thanh","26386","Binh An",2
"75","Dong Nai","740","Long Thanh","26389","Long Duc",2
"75","Dong Nai","740","Long Thanh","26392","Loc An",2
"75","Dong Nai","740","Long Thanh","26395","Binh Son",19
"75","Dong Nai","740","Long Thanh","26398","Tam An",4
"75","Dong Nai","740","Long Thanh","26401","Cam Duong",240
"75","Dong Nai","740","Long Thanh","26404","Long An",8
"75","Dong Nai","740","Long Thanh","26407","Suoi Trau",55
"75","Dong Nai","740","Long Thanh","26410","Bau Can",429
"75","Dong Nai","740","Long Thanh","26413","Long Phuoc",5
"75","Dong Nai","740","Long Thanh","26416","Phuoc Binh",162
"75","Dong Nai","740","Long Thanh","26419","Tan Hiep",51
"75","Dong Nai","740","Long Thanh","26422","Phuoc Thai",2
"75","Dong Nai","741","Xuan Loc","26425","Gia Ray",10
"75","Dong Nai","741","Xuan Loc","26428","Xuan Bac",196
"75","Dong Nai","741","Xuan Loc","26431","Suoi Cao",40
"75","Dong Nai","741","Xuan Loc","26434","Xuan Thanh",222
"75","Dong Nai","741","Xuan Loc","26437","Xuan Tho",44
"75","Dong Nai","741","Xuan Loc","26440","Xuan Truong",275
"75","Dong Nai","741","Xuan Loc","26443","Xuan Hoa",331
"75","Dong Nai","741","Xuan Loc","26446","Xuan Hung",233
"75","Dong Nai","741","Xuan Loc","26449","Xuan Tam",80
"75","Dong Nai","741","Xuan Loc","26452","Suoi Cat",2
"75","Dong Nai","741","Xuan Loc","26455","Xuan Hiep",15
"75","Dong Nai","741","Xuan Loc","26458","Xuan Phu",3
"75","Dong Nai","741","Xuan Loc","26461","Xuan Dinh",0
"75","Dong Nai","741","Xuan Loc","26464","Bao Hoa",0
"75","Dong Nai","741","Xuan Loc","26467","Lang Minh",6
"75","Dong Nai","742","Nhon Trach","26470","Phuoc Thien",3
"75","Dong Nai","742","Nhon Trach","26473","Long Tan",1
"75","Dong Nai","742","Nhon Trach","26476","Dai Phuoc",1
"75","Dong Nai","742","Nhon Trach","26479","Hiep Phuoc",6
"75","Dong Nai","742","Nhon Trach","26482","Phu Huu",0
"75","Dong Nai","742","Nhon Trach","26485","Phu Hoi",27
"75","Dong Nai","742","Nhon Trach","26488","Phu Thanh",16
"75","Dong Nai","742","Nhon Trach","26491","Phu Dong",2
"75","Dong Nai","742","Nhon Trach","26494","Long Tho",5
"75","Dong Nai","742","Nhon Trach","26497","Vinh Thanh",99
"75","Dong Nai","742","Nhon Trach","26500","Phuoc Khanh",2
"75","Dong Nai","742","Nhon Trach","26503","Phuoc An",8
"77","Ba Ria Vung Tau","747","Vung Tau","26506","1",0
"77","Ba Ria Vung Tau","747","Vung Tau","26508","Thang Tam",0
"77","Ba Ria Vung Tau","747","Vung Tau","26509","2",0
"77","Ba Ria Vung Tau","747","Vung Tau","26512","3",0
"77","Ba Ria Vung Tau","747","Vung Tau","26515","4",0
"77","Ba Ria Vung Tau","747","Vung Tau","26518","5",0
"77","Ba Ria Vung Tau","747","Vung Tau","26521","6",0
"77","Ba Ria Vung Tau","747","Vung Tau","26524","7",0
"77","Ba Ria Vung Tau","747","Vung Tau","26526","Nguyen An Ninh",0
"77","Ba Ria Vung Tau","747","Vung Tau","26527","8",0
"77","Ba Ria Vung Tau","747","Vung Tau","26533","Thang Nhat",0
"77","Ba Ria Vung Tau","747","Vung Tau","26535","Rach Dua",0
"77","Ba Ria Vung Tau","747","Vung Tau","26536","10",0
"77","Ba Ria Vung Tau","747","Vung Tau","26539","11",0
"77","Ba Ria Vung Tau","747","Vung Tau","26542","12",0
"77","Ba Ria Vung Tau","747","Vung Tau","26545","Long Son",5
"77","Ba Ria Vung Tau","748","Ba Ria","26548","Phuoc Hung",0
"77","Ba Ria Vung Tau","748","Ba Ria","26551","Phuoc Hiep",0
"77","Ba Ria Vung Tau","748","Ba Ria","26554","Phuoc Nguyen",0
"77","Ba Ria Vung Tau","748","Ba Ria","26557","Long Toan",0
"77","Ba Ria Vung Tau","748","Ba Ria","26558","Long Tam",0
"77","Ba Ria Vung Tau","748","Ba Ria","26560","Phuoc Trung",0
"77","Ba Ria Vung Tau","748","Ba Ria","26563","Long Huong",0
"77","Ba Ria Vung Tau","748","Ba Ria","26566","Kim Dinh",0
"77","Ba Ria Vung Tau","748","Ba Ria","26567","Tan Hung",0
"77","Ba Ria Vung Tau","748","Ba Ria","26569","Long Phuoc",95
"77","Ba Ria Vung Tau","748","Ba Ria","26572","Hoa Long",58
"77","Ba Ria Vung Tau","750","Chau Duc","26574","Bau Chinh",1
"77","Ba Ria Vung Tau","750","Chau Duc","26575","Ngai Giao",5
"77","Ba Ria Vung Tau","750","Chau Duc","26578","Binh Ba",7
"77","Ba Ria Vung Tau","750","Chau Duc","26581","Suoi Nghe",429
"77","Ba Ria Vung Tau","750","Chau Duc","26584","Xuan Son",21
"77","Ba Ria Vung Tau","750","Chau Duc","26587","Son Binh",219
"77","Ba Ria Vung Tau","750","Chau Duc","26590","Binh Gia",173
"77","Ba Ria Vung Tau","750","Chau Duc","26593","Binh Trung",83
"77","Ba Ria Vung Tau","750","Chau Duc","26596","Xa Bang",0
"77","Ba Ria Vung Tau","750","Chau Duc","26599","Cu Bi",0
"77","Ba Ria Vung Tau","750","Chau Duc","26602","Lang Lon",11
"77","Ba Ria Vung Tau","750","Chau Duc","26605","Quang Thanh",0
"77","Ba Ria Vung Tau","750","Chau Duc","26608","Kim Long",1
"77","Ba Ria Vung Tau","750","Chau Duc","26611","Suoi Rao",64
"77","Ba Ria Vung Tau","750","Chau Duc","26614","Da Bac",70
"77","Ba Ria Vung Tau","750","Chau Duc","26617","Nghia Thanh",289
"77","Ba Ria Vung Tau","751","Xuyen Moc","26620","Phuoc Buu",2
"77","Ba Ria Vung Tau","751","Xuyen Moc","26623","Phuoc Thuan",27
"77","Ba Ria Vung Tau","751","Xuyen Moc","26626","Phuoc Tan",25
"77","Ba Ria Vung Tau","751","Xuyen Moc","26629","Xuyen Moc",29
"77","Ba Ria Vung Tau","751","Xuyen Moc","26632","Bong Trang",72
"77","Ba Ria Vung Tau","751","Xuyen Moc","26635","Tan Lam",78
"77","Ba Ria Vung Tau","751","Xuyen Moc","26638","Bau Lam",56
"77","Ba Ria Vung Tau","751","Xuyen Moc","26641","Hoa Binh",70
"77","Ba Ria Vung Tau","751","Xuyen Moc","26644","Hoa Hung",32
"77","Ba Ria Vung Tau","751","Xuyen Moc","26647","Hoa Hiep",977
"77","Ba Ria Vung Tau","751","Xuyen Moc","26650","Hoa Hoi",45
"77","Ba Ria Vung Tau","751","Xuyen Moc","26653","Bung Rieng",199
"77","Ba Ria Vung Tau","751","Xuyen Moc","26656","Binh Chau",104
"77","Ba Ria Vung Tau","752","Long Dien","26659","Long Dien",1
"77","Ba Ria Vung Tau","752","Long Dien","26662","Long Hai",0
"77","Ba Ria Vung Tau","752","Long Dien","26665","An Ngai",1
"77","Ba Ria Vung Tau","752","Long Dien","26668","Tam Phuoc",119
"77","Ba Ria Vung Tau","752","Long Dien","26671","An Nhut",0
"77","Ba Ria Vung Tau","752","Long Dien","26674","Phuoc Tinh",1
"77","Ba Ria Vung Tau","752","Long Dien","26677","Phuoc Hung",27
"77","Ba Ria Vung Tau","753","Dat Do","26680","Dat Do",201
"77","Ba Ria Vung Tau","753","Dat Do","26683","Phuoc Long Tho",76
"77","Ba Ria Vung Tau","753","Dat Do","26686","Phuoc Hoi",7
"77","Ba Ria Vung Tau","753","Dat Do","26689","Long My",31
"77","Ba Ria Vung Tau","753","Dat Do","26692","Phuoc Hai",0
"77","Ba Ria Vung Tau","753","Dat Do","26695","Long Tan",143
"77","Ba Ria Vung Tau","753","Dat Do","26698","Lang Dai",201
"77","Ba Ria Vung Tau","753","Dat Do","26701","Loc An",0
"77","Ba Ria Vung Tau","754","Tan Thanh","26704","Phu My",4
"77","Ba Ria Vung Tau","754","Tan Thanh","26707","Tan Hoa",12
"77","Ba Ria Vung Tau","754","Tan Thanh","26710","Tan Hai",2
"77","Ba Ria Vung Tau","754","Tan Thanh","26713","Phuoc Hoa",1
"77","Ba Ria Vung Tau","754","Tan Thanh","26716","Tan Phuoc",1
"77","Ba Ria Vung Tau","754","Tan Thanh","26719","My Xuan",8
"77","Ba Ria Vung Tau","754","Tan Thanh","26722","Song Xoai",13
"77","Ba Ria Vung Tau","754","Tan Thanh","26725","Hac Dich",82
"77","Ba Ria Vung Tau","754","Tan Thanh","26728","Chau Pha",117
"77","Ba Ria Vung Tau","754","Tan Thanh","26731","Toc Tien",190
"77","Ba Ria Vung Tau","755","Con Dao","75500","Huyen Con Dao",0
"79","Ho Chi Minh","761","12","26764","Thanh Xuan",0
"79","Ho Chi Minh","761","12","26767","Thanh Loc",0
"79","Ho Chi Minh","761","12","26770","Hiep Thanh",0
"79","Ho Chi Minh","761","12","26773","Thoi An",0
"79","Ho Chi Minh","761","12","26776","Tan Chanh Hiep",0
"79","Ho Chi Minh","761","12","26779","An Phu Dong",2
"79","Ho Chi Minh","761","12","26782","Tan Thoi Hiep",0
"79","Ho Chi Minh","761","12","26785","Trung My Tay",0
"79","Ho Chi Minh","761","12","26787","Tan Hung Thuan",0
"79","Ho Chi Minh","761","12","26788","Dong Hung Thuan",0
"79","Ho Chi Minh","761","12","26791","Tan Thoi Nhat",0
"79","Ho Chi Minh","762","Thu Duc","26794","Linh Xuan",0
"79","Ho Chi Minh","762","Thu Duc","26797","Binh Chieu",0
"79","Ho Chi Minh","762","Thu Duc","26800","Linh Trung",0
"79","Ho Chi Minh","762","Thu Duc","26803","Tam Binh",0
"79","Ho Chi Minh","762","Thu Duc","26806","Tam Phu",0
"79","Ho Chi Minh","762","Thu Duc","26809","Hiep Binh Phuoc",0
"79","Ho Chi Minh","762","Thu Duc","26812","Hiep Binh Chanh",0
"79","Ho Chi Minh","762","Thu Duc","26821","Linh Dong",0
"79","Ho Chi Minh","762","Thu Duc","26824","Binh Tho",0
"79","Ho Chi Minh","762","Thu Duc","26827","Truong Tho",0
"79","Ho Chi Minh","763","9","26830","Long Binh",0
"79","Ho Chi Minh","763","9","26833","Long Thanh My",0
"79","Ho Chi Minh","763","9","26836","Tan Phu",0
"79","Ho Chi Minh","763","9","26839","Hiep Phu",0
"79","Ho Chi Minh","763","9","26842","Tang Nhon Phu A",0
"79","Ho Chi Minh","763","9","26845","Tang Nhon Phu B",0
"79","Ho Chi Minh","763","9","26848","Phuoc Long B",1
"79","Ho Chi Minh","763","9","26851","Phuoc Long A",0
"79","Ho Chi Minh","763","9","26854","Truong Thanh",0
"79","Ho Chi Minh","763","9","26857","Long Phuoc",0
"79","Ho Chi Minh","763","9","26860","Long Truong",0
"79","Ho Chi Minh","763","9","26866","Phu Huu",0
"79","Ho Chi Minh","764","Go Vap","26869","15",0
"79","Ho Chi Minh","764","Go Vap","26872","13",0
"79","Ho Chi Minh","764","Go Vap","26875","17",0
"79","Ho Chi Minh","764","Go Vap","26878","16",0
"79","Ho Chi Minh","764","Go Vap","26881","12",0
"79","Ho Chi Minh","764","Go Vap","26882","14",0
"79","Ho Chi Minh","764","Go Vap","26884","10",0
"79","Ho Chi Minh","764","Go Vap","26887","05",0
"79","Ho Chi Minh","764","Go Vap","26897","9",0
"79","Ho Chi Minh","764","Go Vap","26898","8",0
"79","Ho Chi Minh","764","Go Vap","26899","11",0
"79","Ho Chi Minh","765","Binh Thanh","26962","28",0
"79","Ho Chi Minh","766","Tan Binh","27007","15",0
"79","Ho Chi Minh","767","Tan Phu","27010","Tan Son Nhi",0
"79","Ho Chi Minh","767","Tan Phu","27019","Tan Quy",0
"79","Ho Chi Minh","767","Tan Phu","27034","Hoa Thanh",0
"79","Ho Chi Minh","769","2","27097","Binh Trung Dong",0
"79","Ho Chi Minh","769","2","27100","Binh Trung Tay",0
"79","Ho Chi Minh","769","2","27109","Cat Lai",0
"79","Ho Chi Minh","769","2","27112","Thanh My Loi",0
"79","Ho Chi Minh","776","8","27421","14",0
"79","Ho Chi Minh","776","8","27430","16",0
"79","Ho Chi Minh","776","8","27433","07",0
"79","Ho Chi Minh","777","Binh Tan","27436","Binh Hung Hoa",0
"79","Ho Chi Minh","777","Binh Tan","27439","Binh Hung Hoa A",0
"79","Ho Chi Minh","777","Binh Tan","27442","Binh Hung Hoa B",0
"79","Ho Chi Minh","777","Binh Tan","27445","Binh Tri Dong",0
"79","Ho Chi Minh","777","Binh Tan","27448","Binh Tri Dong A",0
"79","Ho Chi Minh","777","Binh Tan","27451","Binh Tri Dong B",0
"79","Ho Chi Minh","777","Binh Tan","27454","Tan Tao",0
"79","Ho Chi Minh","777","Binh Tan","27457","Tan Tao A",0
"79","Ho Chi Minh","777","Binh Tan","27460","An Lac",0
"79","Ho Chi Minh","777","Binh Tan","27463","An Lac A",0
"79","Ho Chi Minh","778","7","27472","Tan Kieng",0
"79","Ho Chi Minh","778","7","27484","Phu Thuan",0
"79","Ho Chi Minh","778","7","27487","Tan Phu",0
"79","Ho Chi Minh","778","7","27490","Tan Phong",0
"79","Ho Chi Minh","778","7","27493","Phu My",0
"79","Ho Chi Minh","783","Cu Chi","27496","Cu Chi",0
"79","Ho Chi Minh","783","Cu Chi","27499","Phu My Hung",1
"79","Ho Chi Minh","783","Cu Chi","27502","An Phu",0
"79","Ho Chi Minh","783","Cu Chi","27505","Trung Lap Thuong",4
"79","Ho Chi Minh","783","Cu Chi","27508","An Nhon Tay",2
"79","Ho Chi Minh","783","Cu Chi","27511","Nhuan Duc",0
"79","Ho Chi Minh","783","Cu Chi","27514","Pham Van Coi",0
"79","Ho Chi Minh","783","Cu Chi","27517","Phu Hoa Dong",9
"79","Ho Chi Minh","783","Cu Chi","27520","Trung Lap Ha",2
"79","Ho Chi Minh","783","Cu Chi","27523","Trung An",142
"79","Ho Chi Minh","783","Cu Chi","27526","Phuoc Thanh",0
"79","Ho Chi Minh","783","Cu Chi","27529","Phuoc Hiep",1
"79","Ho Chi Minh","783","Cu Chi","27532","Tan An Hoi",1
"79","Ho Chi Minh","783","Cu Chi","27535","Phuoc Vinh An",1
"79","Ho Chi Minh","783","Cu Chi","27538","Thai My",47
"79","Ho Chi Minh","783","Cu Chi","27541","Tan Thanh Tay",1
"79","Ho Chi Minh","783","Cu Chi","27544","Hoa Phu",0
"79","Ho Chi Minh","783","Cu Chi","27547","Tan Thanh Dong",0
"79","Ho Chi Minh","783","Cu Chi","27550","Binh My",6
"79","Ho Chi Minh","783","Cu Chi","27553","Tan Phu Trung",3
"79","Ho Chi Minh","783","Cu Chi","27556","Tan Thong Hoi",3
"79","Ho Chi Minh","784","Hoc Mon","27559","Hoc Mon",0
"79","Ho Chi Minh","784","Hoc Mon","27562","Tan Hiep",2
"79","Ho Chi Minh","784","Hoc Mon","27565","Nhi Binh",1
"79","Ho Chi Minh","784","Hoc Mon","27568","Dong Thanh",0
"79","Ho Chi Minh","784","Hoc Mon","27571","Tan Thoi Nhi",1
"79","Ho Chi Minh","784","Hoc Mon","27574","Thoi Tam Thon",1
"79","Ho Chi Minh","784","Hoc Mon","27577","Xuan Thoi Son",0
"79","Ho Chi Minh","784","Hoc Mon","27580","Tan Xuan",0
"79","Ho Chi Minh","784","Hoc Mon","27583","Xuan Thoi Dong",0
"79","Ho Chi Minh","784","Hoc Mon","27586","Trung Chanh",0
"79","Ho Chi Minh","784","Hoc Mon","27589","Xuan Thoi Thuong",0
"79","Ho Chi Minh","784","Hoc Mon","27592","Ba Diem",0
"79","Ho Chi Minh","785","Binh Chanh","27595","Tan Tuc",0
"79","Ho Chi Minh","785","Binh Chanh","27598","Pham Van Hai",0
"79","Ho Chi Minh","785","Binh Chanh","27601","Vinh Loc A",0
"79","Ho Chi Minh","785","Binh Chanh","27604","Vinh Loc B",2
"79","Ho Chi Minh","785","Binh Chanh","27607","Binh Loi",1
"79","Ho Chi Minh","785","Binh Chanh","27610","Le Minh Xuan",1
"79","Ho Chi Minh","785","Binh Chanh","27613","Tan Nhut",0
"79","Ho Chi Minh","785","Binh Chanh","27616","Tan Kien",0
"79","Ho Chi Minh","785","Binh Chanh","27619","Binh Hung",0
"79","Ho Chi Minh","785","Binh Chanh","27622","Phong Phu",0
"79","Ho Chi Minh","785","Binh Chanh","27625","An Phu Tay",0
"79","Ho Chi Minh","785","Binh Chanh","27628","Hung Long",1
"79","Ho Chi Minh","785","Binh Chanh","27631","Da Phuoc",1
"79","Ho Chi Minh","785","Binh Chanh","27634","Tan Quy Tay",0
"79","Ho Chi Minh","785","Binh Chanh","27637","Binh Chanh",0
"79","Ho Chi Minh","785","Binh Chanh","27640","Quy Duc",2
"79","Ho Chi Minh","786","Nha Be","27643","Nha Be",0
"79","Ho Chi Minh","786","Nha Be","27646","Phuoc Kien",0
"79","Ho Chi Minh","786","Nha Be","27649","Phuoc Loc",0
"79","Ho Chi Minh","786","Nha Be","27652","Nhon Duc",0
"79","Ho Chi Minh","786","Nha Be","27655","Phu Xuan",0
"79","Ho Chi Minh","786","Nha Be","27658","Long Thoi",0
"79","Ho Chi Minh","786","Nha Be","27661","Hiep Phuoc",1
"79","Ho Chi Minh","787","Can Gio","27664","Can Thanh",0
"79","Ho Chi Minh","787","Can Gio","27667","Binh Khanh",0
"79","Ho Chi Minh","787","Can Gio","27670","Tam Thon Hiep",0
"79","Ho Chi Minh","787","Can Gio","27673","An Thoi Dong",0
"79","Ho Chi Minh","787","Can Gio","27676","Thanh An",0
"79","Ho Chi Minh","787","Can Gio","27679","Long Hoa",1
"79","Ho Chi Minh","787","Can Gio","27682","Ly Nhon",0
"80","Long An","794","Tan An","27685","5",0
"80","Long An","794","Tan An","27691","4",0
"80","Long An","794","Tan An","27692","Tan Khanh",0
"80","Long An","794","Tan An","27697","3",0
"80","Long An","794","Tan An","27698","7",0
"80","Long An","794","Tan An","27700","6",0
"80","Long An","794","Tan An","27703","Huong Tho Phu",0
"80","Long An","794","Tan An","27706","Nhon Thanh Trung",0
"80","Long An","794","Tan An","27709","Loi Binh Nhon",0
"80","Long An","794","Tan An","27712","Binh Tam",0
"80","Long An","794","Tan An","27715","Khanh Hau",0
"80","Long An","794","Tan An","27718","An Vinh Ngai",0
"80","Long An","795","Kien Tuong","27787","1",0
"80","Long An","795","Kien Tuong","27788","2",0
"80","Long An","795","Kien Tuong","27790","Thanh Tri",0
"80","Long An","795","Kien Tuong","27793","Binh Hiep",0
"80","Long An","795","Kien Tuong","27799","Binh Tan",0
"80","Long An","795","Kien Tuong","27805","Tuyen Thanh",0
"80","Long An","795","Kien Tuong","27806","3",0
"80","Long An","795","Kien Tuong","27817","Thanh Hung",0
"80","Long An","796","Tan Hung","27721","Tan Hung",0
"80","Long An","796","Tan Hung","27724","Hung Ha",0
"80","Long An","796","Tan Hung","27727","Hung Dien B",0
"80","Long An","796","Tan Hung","27730","Hung Dien",0
"80","Long An","796","Tan Hung","27733","Thanh Hung",0
"80","Long An","796","Tan Hung","27736","Hung Thanh",0
"80","Long An","796","Tan Hung","27739","Vinh Thanh",0
"80","Long An","796","Tan Hung","27742","Vinh Chau B",0
"80","Long An","796","Tan Hung","27745","Vinh Loi",0
"80","Long An","796","Tan Hung","27748","Vinh Dai",0
"80","Long An","796","Tan Hung","27751","Vinh Chau A",0
"80","Long An","796","Tan Hung","27754","Vinh Buu",0
"80","Long An","797","Vinh Hung","27757","Vinh Hung",0
"80","Long An","797","Vinh Hung","27760","Hung Dien A",0
"80","Long An","797","Vinh Hung","27763","Khanh Hung",0
"80","Long An","797","Vinh Hung","27766","Thai Tri",0
"80","Long An","797","Vinh Hung","27769","Vinh Tri",0
"80","Long An","797","Vinh Hung","27772","Thai Binh Trung",0
"80","Long An","797","Vinh Hung","27775","Vinh Binh",1
"80","Long An","797","Vinh Hung","27778","Vinh Thuan",0
"80","Long An","797","Vinh Hung","27781","Tuyen Binh",0
"80","Long An","797","Vinh Hung","27784","Tuyen Binh Tay",0
"80","Long An","798","Moc Hoa","27796","Binh Hoa Tay",0
"80","Long An","798","Moc Hoa","27802","Binh Thanh",0
"80","Long An","798","Moc Hoa","27808","Binh Hoa Trung",0
"80","Long An","798","Moc Hoa","27811","Binh Hoa Dong",0
"80","Long An","798","Moc Hoa","27814","Binh Phong Thanh",0
"80","Long An","798","Moc Hoa","27820","Tan Lap",0
"80","Long An","798","Moc Hoa","27823","Tan Thanh",0
"80","Long An","799","Tan Thanh","27826","Tan Thanh",0
"80","Long An","799","Tan Thanh","27829","Bac Hoa",0
"80","Long An","799","Tan Thanh","27832","Hau Thanh Tay",0
"80","Long An","799","Tan Thanh","27835","Nhon Hoa Lap",0
"80","Long An","799","Tan Thanh","27838","Tan Lap",0
"80","Long An","799","Tan Thanh","27841","Hau Thanh Dong",0
"80","Long An","799","Tan Thanh","27844","Nhon Hoa",0
"80","Long An","799","Tan Thanh","27847","Kien Binh",0
"80","Long An","799","Tan Thanh","27850","Tan Thanh",0
"80","Long An","799","Tan Thanh","27853","Tan Binh",0
"80","Long An","799","Tan Thanh","27856","Tan Ninh",0
"80","Long An","799","Tan Thanh","27859","Nhon Ninh",0
"80","Long An","799","Tan Thanh","27862","Tan Hoa",0
"80","Long An","800","Thanh Hoa","27865","Thanh Hoa",2
"80","Long An","800","Thanh Hoa","27868","Tan Hiep",0
"80","Long An","800","Thanh Hoa","27871","Thuan Binh",0
"80","Long An","800","Thanh Hoa","27874","Thanh Phuoc",0
"80","Long An","800","Thanh Hoa","27877","Thanh Phu",0
"80","Long An","800","Thanh Hoa","27880","Thuan Nghia Hoa",1
"80","Long An","800","Thanh Hoa","27883","Thuy Dong",1
"80","Long An","800","Thanh Hoa","27886","Thuy Tay",5
"80","Long An","800","Thanh Hoa","27889","Tan Tay",0
"80","Long An","800","Thanh Hoa","27892","Tan Dong",0
"80","Long An","800","Thanh Hoa","27895","Thanh An",0
"80","Long An","801","Duc Hue","27898","Dong Thanh",1
"80","Long An","801","Duc Hue","27901","My Quy Dong",1
"80","Long An","801","Duc Hue","27904","My Thanh Bac",6
"80","Long An","801","Duc Hue","27907","My Quy Tay",0
"80","Long An","801","Duc Hue","27910","My Thanh Tay",0
"80","Long An","801","Duc Hue","27913","My Thanh Dong",0
"80","Long An","801","Duc Hue","27916","Binh Thanh",0
"80","Long An","801","Duc Hue","27919","Binh Hoa Bac",0
"80","Long An","801","Duc Hue","27922","Binh Hoa Hung",0
"80","Long An","801","Duc Hue","27925","Binh Hoa Nam",1
"80","Long An","801","Duc Hue","27928","My Binh",0
"80","Long An","802","Duc Hoa","27931","Hau Nghia",0
"80","Long An","802","Duc Hoa","27934","Hiep Hoa",0
"80","Long An","802","Duc Hoa","27937","Duc Hoa",0
"80","Long An","802","Duc Hoa","27940","Loc Giang",64
"80","Long An","802","Duc Hoa","27943","An Ninh Dong",1
"80","Long An","802","Duc Hoa","27946","An Ninh Tay",14
"80","Long An","802","Duc Hoa","27949","Tan My",2
"80","Long An","802","Duc Hoa","27952","Hiep Hoa",1
"80","Long An","802","Duc Hoa","27955","Duc Lap Thuong",2
"80","Long An","802","Duc Hoa","27958","Duc Lap Ha",2
"80","Long An","802","Duc Hoa","27961","Tan Phu",0
"80","Long An","802","Duc Hoa","27964","My Hanh Bac",0
"80","Long An","802","Duc Hoa","27967","Duc Hoa Thuong",0
"80","Long An","802","Duc Hoa","27970","Hoa Khanh Tay",1
"80","Long An","802","Duc Hoa","27973","Hoa Khanh Dong",0
