"MATINH","province_name","MAHUYEN","district_name","MAXA","commune_name","n_hh"
"25","Phu Tho","239","Thanh Thuy","08701","Yen Mao","1088"
"25","Phu Tho","239","Thanh Thuy","08704","Tu Vu","700"
"25","Phu Tho","240","Tan Son","08545","Thu Cuc","2455"
"25","Phu Tho","240","Tan Son","08548","Thach Kiet","1062"
"25","Phu Tho","240","Tan Son","08551","Thu Ngac","1433"
"25","Phu Tho","240","Tan Son","08554","Kiet Son","872"
"25","Phu Tho","240","Tan Son","08557","Dong Son","779"
"25","Phu Tho","240","Tan Son","08560","Lai Dong","825"
"25","Phu Tho","240","Tan Son","08566","Tan Phu","1635"
"25","Phu Tho","240","Tan Son","08569","My Thuan","2041"
"25","Phu Tho","240","Tan Son","08578","Tan Son","970"
"25","Phu Tho","240","Tan Son","08590","Xuan Dai","1558"
"25","Phu Tho","240","Tan Son","08593","Minh Dai","1615"
"25","Phu Tho","240","Tan Son","08596","Van Luong","1837"
"25","Phu Tho","240","Tan Son","08599","Xuan Son","305"
"25","Phu Tho","240","Tan Son","08608","Long Coc","832"
"25","Phu Tho","240","Tan Son","08617","Kim Thuong","1489"
"25","Phu Tho","240","Tan Son","08620","Tam Thanh","756"
"25","Phu Tho","240","Tan Son","08626","Vinh Tien","372"
"26","Vinh Phuc","243","Vinh Yen","08707","Tich Son","2509"
"26","Vinh Phuc","243","Vinh Yen","08710","Lien Bao","6170"
"26","Vinh Phuc","243","Vinh Yen","08713","Hoi Hop","4085"
"26","Vinh Phuc","243","Vinh Yen","08716","Dong Da","2469"
"26","Vinh Phuc","243","Vinh Yen","08719","Ngo Quyen","1660"
"26","Vinh Phuc","243","Vinh Yen","08722","Dong Tam","5096"
"26","Vinh Phuc","243","Vinh Yen","08725","Dinh Trung","2750"
"26","Vinh Phuc","243","Vinh Yen","08728","Khai Quang","6249"
"26","Vinh Phuc","243","Vinh Yen","08731","Thanh Tru","2236"
"26","Vinh Phuc","244","Phuc Yen","08734","Trung Trac","2533"
"26","Vinh Phuc","244","Phuc Yen","08737","Hung Vuong","2855"
"26","Vinh Phuc","244","Phuc Yen","08740","Trung Nhi","1946"
"26","Vinh Phuc","244","Phuc Yen","08743","Phuc Thang","4187"
"26","Vinh Phuc","244","Phuc Yen","08746","Xuan Hoa","4730"
"26","Vinh Phuc","244","Phuc Yen","08747","Dong Xuan","1582"
"26","Vinh Phuc","244","Phuc Yen","08749","Ngoc Thanh","3032"
"26","Vinh Phuc","244","Phuc Yen","08752","Cao Minh","2705"
"26","Vinh Phuc","244","Phuc Yen","08755","Nam Viem","1916"
"26","Vinh Phuc","244","Phuc Yen","08758","Tien Chau","2871"
"26","Vinh Phuc","246","Lap Thach","08761","Lap Thach","2271"
"26","Vinh Phuc","246","Lap Thach","08764","Quang Son","1626"
"26","Vinh Phuc","246","Lap Thach","08767","Ngoc My","1514"
"26","Vinh Phuc","246","Lap Thach","08770","Hop Ly","1357"
"26","Vinh Phuc","246","Lap Thach","08785","Bac Binh","1869"
"26","Vinh Phuc","246","Lap Thach","08788","Thai Hoa","2156"
"26","Vinh Phuc","246","Lap Thach","08789","Hoa Son","1799"
"26","Vinh Phuc","246","Lap Thach","08791","Lien Son","1707"
"26","Vinh Phuc","246","Lap Thach","08794","Xuan Hoa","2844"
"26","Vinh Phuc","246","Lap Thach","08797","Van Truc","1324"
"26","Vinh Phuc","246","Lap Thach","08812","Lien Hoa","1885"
"26","Vinh Phuc","246","Lap Thach","08815","Tu Du","1973"
"26","Vinh Phuc","246","Lap Thach","08833","Ban Gian","1561"
"26","Vinh Phuc","246","Lap Thach","08836","Xuan Loi","2032"
"26","Vinh Phuc","246","Lap Thach","08839","Dong Ich","3252"
"26","Vinh Phuc","246","Lap Thach","08842","Tien Lu","1400"
"26","Vinh Phuc","246","Lap Thach","08845","Van Quan","1401"
"26","Vinh Phuc","246","Lap Thach","08857","Dinh Chu","1248"
"26","Vinh Phuc","246","Lap Thach","08863","Trieu De","2260"
"26","Vinh Phuc","246","Lap Thach","08866","Son Dong","2498"
"26","Vinh Phuc","247","Tam Duong","08869","Hop Hoa","2978"
"26","Vinh Phuc","247","Tam Duong","08872","Hoang Hoa","1697"
"26","Vinh Phuc","247","Tam Duong","08875","Dong Tinh","3705"
"26","Vinh Phuc","247","Tam Duong","08878","Kim Long","3151"
"26","Vinh Phuc","247","Tam Duong","08881","Huong Dao","2792"
"26","Vinh Phuc","247","Tam Duong","08884","Dao Tu","1848"
"26","Vinh Phuc","247","Tam Duong","08887","An Hoa","1902"
"26","Vinh Phuc","247","Tam Duong","08890","Thanh Van","1921"
"26","Vinh Phuc","247","Tam Duong","08893","Duy Phien","2778"
"26","Vinh Phuc","247","Tam Duong","08896","Hoang Dan","1912"
"26","Vinh Phuc","247","Tam Duong","08899","Hoang Lau","1855"
"26","Vinh Phuc","247","Tam Duong","08902","Van Hoi","1493"
"26","Vinh Phuc","247","Tam Duong","08905","Hop Thinh","1714"
"26","Vinh Phuc","248","Tam Dao","08908","Tam Dao","209"
"26","Vinh Phuc","248","Tam Dao","08911","Hop Chau","2539"
"26","Vinh Phuc","248","Tam Dao","08914","Dao Tru","3819"
"26","Vinh Phuc","248","Tam Dao","08917","Yen Duong","1627"
"26","Vinh Phuc","248","Tam Dao","08920","Bo Ly","1997"
"26","Vinh Phuc","248","Tam Dao","08923","Dai Dinh","3027"
"26","Vinh Phuc","248","Tam Dao","08926","Tam Quan","3974"
"26","Vinh Phuc","248","Tam Dao","08929","Ho Son","2093"
"26","Vinh Phuc","248","Tam Dao","08932","Minh Quang","3313"
"26","Vinh Phuc","249","Binh Xuyen","08935","Huong Canh","4481"
"26","Vinh Phuc","249","Binh Xuyen","08936","Gia Khanh","2460"
"26","Vinh Phuc","249","Binh Xuyen","08938","Trung My","1870"
"26","Vinh Phuc","249","Binh Xuyen","08944","Ba Hien","3998"
"26","Vinh Phuc","249","Binh Xuyen","08947","Thien Ke","3371"
"26","Vinh Phuc","249","Binh Xuyen","08950","Huong Son","1897"
"26","Vinh Phuc","249","Binh Xuyen","08953","Tam Hop","2168"
"26","Vinh Phuc","249","Binh Xuyen","08956","Quat Luu","1573"
"26","Vinh Phuc","249","Binh Xuyen","08959","Son Loi","2501"
"26","Vinh Phuc","249","Binh Xuyen","08962","Dao Duc","3288"
"26","Vinh Phuc","249","Binh Xuyen","08965","Tan Phong","1560"
"26","Vinh Phuc","249","Binh Xuyen","08968","Thanh Lang","3414"
"26","Vinh Phuc","249","Binh Xuyen","08971","Phu Xuan","1657"
"26","Vinh Phuc","251","Yen Lac","09025","Yen Lac","3828"
"26","Vinh Phuc","251","Yen Lac","09028","Dong Cuong","2134"
"26","Vinh Phuc","251","Yen Lac","09031","Dong Van","3133"
"26","Vinh Phuc","251","Yen Lac","09034","Binh Dinh","2555"
"26","Vinh Phuc","251","Yen Lac","09037","Trung Nguyen","2750"
"26","Vinh Phuc","251","Yen Lac","09040","Te Lo","2308"
"26","Vinh Phuc","251","Yen Lac","09043","Tam Hong","3922"
"26","Vinh Phuc","251","Yen Lac","09046","Yen Dong","3114"
"26","Vinh Phuc","251","Yen Lac","09049","Van Tien","1481"
"26","Vinh Phuc","251","Yen Lac","09052","Nguyet Duc","2113"
"26","Vinh Phuc","251","Yen Lac","09055","Yen Phuong","2323"
"26","Vinh Phuc","251","Yen Lac","09058","Hong Phuong","993"
"26","Vinh Phuc","251","Yen Lac","09061","Trung Kien","1701"
"26","Vinh Phuc","251","Yen Lac","09064","Lien Chau","2235"
"26","Vinh Phuc","251","Yen Lac","09067","Dai Tu","2505"
"26","Vinh Phuc","251","Yen Lac","09070","Hong Chau","1691"
"26","Vinh Phuc","251","Yen Lac","09073","Trung Ha","1570"
"26","Vinh Phuc","252","Vinh Tuong","09076","Vinh Tuong","1756"
"26","Vinh Phuc","252","Vinh Tuong","09079","Kim Xa","2391"
"26","Vinh Phuc","252","Vinh Tuong","09082","Yen Binh","2059"
"26","Vinh Phuc","252","Vinh Tuong","09085","Chan Hung","2137"
"26","Vinh Phuc","252","Vinh Tuong","09088","Nghia Hung","2171"
"26","Vinh Phuc","252","Vinh Tuong","09091","Yen Lap","2179"
"26","Vinh Phuc","252","Vinh Tuong","09094","Viet Xuan","1044"
"26","Vinh Phuc","252","Vinh Tuong","09097","Bo Sao","1039"
"26","Vinh Phuc","252","Vinh Tuong","09100","Dai Dong","2342"
"26","Vinh Phuc","252","Vinh Tuong","09103","Tan Tien","1824"
"26","Vinh Phuc","252","Vinh Tuong","09106","Lung Hoa","2882"
"26","Vinh Phuc","252","Vinh Tuong","09109","Cao Dai","1249"
"26","Vinh Phuc","252","Vinh Tuong","09112","Thi Tran Tho Tang","4382"
"26","Vinh Phuc","252","Vinh Tuong","09115","Vinh Son","1364"
"26","Vinh Phuc","252","Vinh Tuong","09118","Binh Duong","3743"
"26","Vinh Phuc","252","Vinh Tuong","09121","Tan Cuong","931"
"26","Vinh Phuc","252","Vinh Tuong","09124","Phu Thinh","810"
"26","Vinh Phuc","252","Vinh Tuong","09127","Thuong Trung","2481"
"26","Vinh Phuc","252","Vinh Tuong","09130","Vu Di","1274"
"26","Vinh Phuc","252","Vinh Tuong","09133","Ly Nhan","1378"
"26","Vinh Phuc","252","Vinh Tuong","09136","Tuan Chinh","1927"
"26","Vinh Phuc","252","Vinh Tuong","09139","Van Xuan","1514"
"26","Vinh Phuc","252","Vinh Tuong","09142","Tam Phuc","1140"
"26","Vinh Phuc","252","Vinh Tuong","09145","Tu Trung","1960"
"26","Vinh Phuc","252","Vinh Tuong","09148","Ngu Kien","2000"
"26","Vinh Phuc","252","Vinh Tuong","09151","An Tuong","2473"
"26","Vinh Phuc","252","Vinh Tuong","09154","Vinh Thinh","2540"
"26","Vinh Phuc","252","Vinh Tuong","09157","Phu Da","1426"
"26","Vinh Phuc","252","Vinh Tuong","09160","Vinh Ninh","1180"
"26","Vinh Phuc","253","Song Lo","08773","Lang Cong","1749"
"26","Vinh Phuc","253","Song Lo","08776","Quang Yen","2102"
"26","Vinh Phuc","253","Song Lo","08779","Bach Luu","727"
"26","Vinh Phuc","253","Song Lo","08782","Hai Luu","1664"
"26","Vinh Phuc","253","Song Lo","08800","Dong Que","1335"
"26","Vinh Phuc","253","Song Lo","08803","Nhan Dao","1442"
"26","Vinh Phuc","253","Song Lo","08806","Don Nhan","1266"
"26","Vinh Phuc","253","Song Lo","08809","Phuong Khoan","1528"
"26","Vinh Phuc","253","Song Lo","08818","Tan Lap","1519"
"26","Vinh Phuc","253","Song Lo","08821","Nhao Son","993"
"26","Vinh Phuc","253","Song Lo","08824","Tam Son","982"
"26","Vinh Phuc","253","Song Lo","08827","Nhu Thuy","1309"
"26","Vinh Phuc","253","Song Lo","08830","Yen Thach","1787"
"26","Vinh Phuc","253","Song Lo","08848","Dong Thinh","2325"
"26","Vinh Phuc","253","Song Lo","08851","Tu Yen","1229"
"26","Vinh Phuc","253","Song Lo","08854","Duc Bac","1622"
"26","Vinh Phuc","253","Song Lo","08860","Cao Phong","2580"
"27","Bac Ninh","256","Bac Ninh","09163","Vu Ninh","3604"
"27","Bac Ninh","256","Bac Ninh","09166","Dap Cau","2178"
"27","Bac Ninh","256","Bac Ninh","09169","Thi Cau","3705"
"27","Bac Ninh","256","Bac Ninh","09172","Kinh Bac","3663"
"27","Bac Ninh","256","Bac Ninh","09175","Ve An","1695"
"27","Bac Ninh","256","Bac Ninh","09178","Tien An","1577"
"27","Bac Ninh","256","Bac Ninh","09181","Dai Phuc","6199"
"27","Bac Ninh","256","Bac Ninh","09184","Ninh Xa","2597"
"27","Bac Ninh","256","Bac Ninh","09187","Suoi Hoa","1873"
"27","Bac Ninh","256","Bac Ninh","09190","Vo Cuong","7145"
"27","Bac Ninh","256","Bac Ninh","09214","Hoa Long","2964"
"27","Bac Ninh","256","Bac Ninh","09226","Van An","2519"
"27","Bac Ninh","256","Bac Ninh","09235","Khuc Xuyen","1210"
"27","Bac Ninh","256","Bac Ninh","09244","Phong Khe","2850"
"27","Bac Ninh","256","Bac Ninh","09256","Kim Chan","1398"
"27","Bac Ninh","256","Bac Ninh","09271","Van Duong","13153"
"27","Bac Ninh","256","Bac Ninh","09286","Nam Son","13159"
"27","Bac Ninh","256","Bac Ninh","09325","Khac Niem","5310"
"27","Bac Ninh","256","Bac Ninh","09331","Hap Linh","2401"
"27","Bac Ninh","258","Yen Phong","09193","Cho","4611"
"27","Bac Ninh","258","Yen Phong","09196","Dung Liet","2192"
"27","Bac Ninh","258","Yen Phong","09199","Tam Da","2980"
"27","Bac Ninh","258","Yen Phong","09202","Tam Giang","3142"
"27","Bac Ninh","258","Yen Phong","09205","Yen Trung","13992"
"27","Bac Ninh","258","Yen Phong","09208","Thuy Hoa","1865"
"27","Bac Ninh","258","Yen Phong","09211","Hoa Tien","2636"
"27","Bac Ninh","258","Yen Phong","09217","Dong Tien","3411"
"27","Bac Ninh","258","Yen Phong","09220","Yen Phu","3001"
"27","Bac Ninh","258","Yen Phong","09223","Trung Nghia","2733"
"27","Bac Ninh","258","Yen Phong","09229","Dong Phong","4687"
"27","Bac Ninh","258","Yen Phong","09232","Long Chau","11998"
"27","Bac Ninh","258","Yen Phong","09238","Van Mon","2780"
"27","Bac Ninh","258","Yen Phong","09241","Dong Tho","2665"
"27","Bac Ninh","259","Que Vo","09247","Pho Moi","2435"
"27","Bac Ninh","259","Que Vo","09250","Viet Thong","1396"
"27","Bac Ninh","259","Que Vo","09253","Dai Xuan","2504"
"27","Bac Ninh","259","Que Vo","09259","Nhan Hoa","1985"
"27","Bac Ninh","259","Que Vo","09262","Bang An","1197"
"27","Bac Ninh","259","Que Vo","09265","Phuong Lieu","16146"
"27","Bac Ninh","259","Que Vo","09268","Que Tan","1722"
"27","Bac Ninh","259","Que Vo","09274","Phu Luong","1543"
"27","Bac Ninh","259","Que Vo","09277","Phu Lang","2202"
"27","Bac Ninh","259","Que Vo","09280","Phuong Mao","6581"
"27","Bac Ninh","259","Que Vo","09283","Viet Hung","2761"
"27","Bac Ninh","259","Que Vo","09289","Ngoc Xa","3400"
"27","Bac Ninh","259","Que Vo","09292","Chau Phong","1986"
"27","Bac Ninh","259","Que Vo","09295","Bong Lai","2268"
"27","Bac Ninh","259","Que Vo","09298","Cach Bi","1781"
"27","Bac Ninh","259","Que Vo","09301","Dao Vien","3255"
"27","Bac Ninh","259","Que Vo","09304","Yen Gia","1368"
"27","Bac Ninh","259","Que Vo","09307","Mo Dao","1372"
"27","Bac Ninh","259","Que Vo","09310","Duc Long","1694"
"27","Bac Ninh","259","Que Vo","09313","Chi Lang","2232"
"27","Bac Ninh","259","Que Vo","09316","Han Quang","1133"
"27","Bac Ninh","260","Tien Du","09319","Lim","3464"
"27","Bac Ninh","260","Tien Du","09322","Phu Lam","4447"
"27","Bac Ninh","260","Tien Du","09328","Noi Due","3883"
"27","Bac Ninh","260","Tien Du","09334","Lien Bao","3085"
"27","Bac Ninh","260","Tien Du","09337","Hien Van","1912"
"27","Bac Ninh","260","Tien Du","09340","Hoan Son","12918"
"27","Bac Ninh","260","Tien Du","09343","Lac Ve","3862"
"27","Bac Ninh","260","Tien Du","09346","Viet Doan","3248"
"27","Bac Ninh","260","Tien Du","09349","Phat Tich","2145"
"27","Bac Ninh","260","Tien Du","09352","Tan Chi","2821"
"27","Bac Ninh","260","Tien Du","09355","Dai Dong","13272"
"27","Bac Ninh","260","Tien Du","09358","Tri Phuong","2894"
"27","Bac Ninh","260","Tien Du","09361","Minh Dao","2075"
"27","Bac Ninh","260","Tien Du","09364","Canh Hung","1579"
"27","Bac Ninh","261","Tu Son","09367","Dong Ngan","2573"
"27","Bac Ninh","261","Tu Son","09370","Tam Son","3506"
"27","Bac Ninh","261","Tu Son","09373","Huong Mac","4599"
"27","Bac Ninh","261","Tu Son","09376","Tuong Giang","4221"
"27","Bac Ninh","261","Tu Son","09379","Phu Khe","3368"
"27","Bac Ninh","261","Tu Son","09382","Dong Ky","3622"
"27","Bac Ninh","261","Tu Son","09383","Trang Ha","2250"
"27","Bac Ninh","261","Tu Son","09385","Dong Nguyen","5331"
"27","Bac Ninh","261","Tu Son","09388","Chau Khe","3920"
"27","Bac Ninh","261","Tu Son","09391","Tan Hong","3612"
"27","Bac Ninh","261","Tu Son","09394","Dinh Bang","6458"
"27","Bac Ninh","261","Tu Son","09397","Phu Chan","9026"
"27","Bac Ninh","262","Thuan Thanh","09400","Ho","3947"
"27","Bac Ninh","262","Thuan Thanh","09403","Hoai Thuong","2444"
"27","Bac Ninh","262","Thuan Thanh","09406","Dai Dong Thanh","2963"
"27","Bac Ninh","262","Thuan Thanh","09409","Mao Dien","3537"
"27","Bac Ninh","262","Thuan Thanh","09412","Song Ho","1585"
"27","Bac Ninh","262","Thuan Thanh","09415","Dinh To","2887"
"27","Bac Ninh","262","Thuan Thanh","09418","An Binh","2482"
"27","Bac Ninh","262","Thuan Thanh","09421","Tri Qua","2316"
"27","Bac Ninh","262","Thuan Thanh","09424","Gia Dong","2855"
"27","Bac Ninh","262","Thuan Thanh","09427","Thanh Khuong","1809"
"27","Bac Ninh","262","Thuan Thanh","09430","Tram Lo","2484"
"27","Bac Ninh","262","Thuan Thanh","09433","Xuan Lam","2989"
"27","Bac Ninh","262","Thuan Thanh","09436","Ha Man","1573"
"27","Bac Ninh","262","Thuan Thanh","09439","Ngu Thai","2141"
"27","Bac Ninh","262","Thuan Thanh","09442","Nguyet Duc","2462"
"27","Bac Ninh","262","Thuan Thanh","09445","Ninh Xa","2646"
"27","Bac Ninh","262","Thuan Thanh","09448","Nghia Dao","2420"
"27","Bac Ninh","262","Thuan Thanh","09451","Song Lieu","1224"
"27","Bac Ninh","263","Gia Binh","09454","Gia Binh","2360"
"27","Bac Ninh","263","Gia Binh","09457","Van Ninh","2094"
"27","Bac Ninh","263","Gia Binh","09460","Thai Bao","1921"
"27","Bac Ninh","263","Gia Binh","09463","Giang Son","1794"
"27","Bac Ninh","263","Gia Binh","09466","Cao Duc","1740"
"27","Bac Ninh","263","Gia Binh","09469","Dai Lai","2233"
"27","Bac Ninh","263","Gia Binh","09472","Song Giang","1912"
"27","Bac Ninh","263","Gia Binh","09475","Binh Duong","1822"
"27","Bac Ninh","263","Gia Binh","09478","Lang Ngam","2212"
"27","Bac Ninh","263","Gia Binh","09481","Nhan Thang","2582"
"27","Bac Ninh","263","Gia Binh","09484","Xuan Lai","2550"
"27","Bac Ninh","263","Gia Binh","09487","Dong Cuu","2453"
"27","Bac Ninh","263","Gia Binh","09490","Dai Bai","2507"
"27","Bac Ninh","263","Gia Binh","09493","Quynh Phu","2083"
"27","Bac Ninh","264","Luong Tai","09496","Thua","3275"
"27","Bac Ninh","264","Luong Tai","09499","An Thinh","3266"
"27","Bac Ninh","264","Luong Tai","09502","Trung Kenh","2983"
"27","Bac Ninh","264","Luong Tai","09505","Phu Hoa","2935"
"27","Bac Ninh","264","Luong Tai","09508","My Huong","2082"
"27","Bac Ninh","264","Luong Tai","09511","Tan Lang","1884"
"27","Bac Ninh","264","Luong Tai","09514","Quang Phu","3310"
"27","Bac Ninh","264","Luong Tai","09517","Trung Xa","1273"
"27","Bac Ninh","264","Luong Tai","09520","Lai Ha","1446"
"27","Bac Ninh","264","Luong Tai","09523","Trung Chinh","2911"
"27","Bac Ninh","264","Luong Tai","09526","Minh Tan","1608"
"27","Bac Ninh","264","Luong Tai","09529","Binh Dinh","2661"
"27","Bac Ninh","264","Luong Tai","09532","Phu Luong","1227"
"27","Bac Ninh","264","Luong Tai","09535","Lam Thao","1790"
"30","Hai Duong","288","Hai Duong","10507","Cam Thuong","3432"
"30","Hai Duong","288","Hai Duong","10510","Binh Han","5974"
"30","Hai Duong","288","Hai Duong","10513","Ngoc Chau","4811"
"30","Hai Duong","288","Hai Duong","10514","Nhi Chau","2086"
"30","Hai Duong","288","Hai Duong","10516","Quang Trung","3403"
"30","Hai Duong","288","Hai Duong","10519","Nguyen Trai","2440"
"30","Hai Duong","288","Hai Duong","10522","Pham Ngu Lao","3265"
"30","Hai Duong","288","Hai Duong","10525","Tran Hung Dao","1532"
"30","Hai Duong","288","Hai Duong","10528","Tran Phu","1748"
"30","Hai Duong","288","Hai Duong","10531","Thanh Binh","7619"
"30","Hai Duong","288","Hai Duong","10532","Tan Binh","5088"
"30","Hai Duong","288","Hai Duong","10534","Le Thanh Nghi","2405"
"30","Hai Duong","288","Hai Duong","10537","Hai Tan","5464"
"30","Hai Duong","288","Hai Duong","10540","Tu Minh","5563"
"30","Hai Duong","288","Hai Duong","10543","Viet Hoa","3103"
"30","Hai Duong","288","Hai Duong","10660","Ai Quoc","4836"
"30","Hai Duong","288","Hai Duong","10663","An Chau","1290"
"30","Hai Duong","288","Hai Duong","10669","Thuong Dat","762"
"30","Hai Duong","288","Hai Duong","10672","Nam Dong","3097"
"30","Hai Duong","288","Hai Duong","11002","Thach Khoi","2865"
"30","Hai Duong","288","Hai Duong","11011","Tan Hung","2490"
"30","Hai Duong","290","Chi Linh","10546","Pha Lai","5442"
"30","Hai Duong","290","Chi Linh","10549","Sao Do","6685"
"30","Hai Duong","290","Chi Linh","10552","Ben Tam","1707"
"30","Hai Duong","290","Chi Linh","10555","Hoang Hoa Tham","786"
"30","Hai Duong","290","Chi Linh","10558","Bac An","1502"
"30","Hai Duong","290","Chi Linh","10561","Hung Dao","1511"
"30","Hai Duong","290","Chi Linh","10564","Le Loi","2740"
"30","Hai Duong","290","Chi Linh","10567","Hoang Tien","1925"
"30","Hai Duong","290","Chi Linh","10570","Cong Hoa","5092"
"30","Hai Duong","290","Chi Linh","10573","Hoang Tan","2078"
"30","Hai Duong","290","Chi Linh","10576","Co Thanh","1652"
"30","Hai Duong","290","Chi Linh","10579","Van An","2775"
"30","Hai Duong","290","Chi Linh","10582","Chi Minh","3393"
"30","Hai Duong","290","Chi Linh","10585","Van Duc","2849"
"30","Hai Duong","290","Chi Linh","10588","Thai Hoc","2231"
"30","Hai Duong","290","Chi Linh","10591","Nhan Hue","1075"
"30","Hai Duong","290","Chi Linh","10594","An Lac","1684"
"30","Hai Duong","290","Chi Linh","10597","Kenh Giang","200"
"30","Hai Duong","290","Chi Linh","10600","Dong Lac","2466"
"30","Hai Duong","290","Chi Linh","10603","Tan Dan","2456"
"30","Hai Duong","291","Nam Sach","10606","Nam Sach","3326"
"30","Hai Duong","291","Nam Sach","10609","Nam Hung","1702"
"30","Hai Duong","291","Nam Sach","10612","Nam Tan","1443"
"30","Hai Duong","291","Nam Sach","10615","Hop Tien","2397"
"30","Hai Duong","291","Nam Sach","10618","Hiep Cat","2228"
"30","Hai Duong","291","Nam Sach","10621","Thanh Quang","1449"
"30","Hai Duong","291","Nam Sach","10624","Quoc Tuan","2385"
"30","Hai Duong","291","Nam Sach","10627","Nam Chinh","1420"
"30","Hai Duong","291","Nam Sach","10630","An Binh","2651"
"30","Hai Duong","291","Nam Sach","10633","Nam Trung","1723"
"30","Hai Duong","291","Nam Sach","10636","An Son","1748"
"30","Hai Duong","291","Nam Sach","10639","Cong Hoa","3213"
"30","Hai Duong","291","Nam Sach","10642","Thai Tan","1848"
"30","Hai Duong","291","Nam Sach","10645","An Lam","2189"
"30","Hai Duong","291","Nam Sach","10648","Phu Dien","1327"
"30","Hai Duong","291","Nam Sach","10651","Nam Hong","1662"
"30","Hai Duong","291","Nam Sach","10654","Hong Phong","1683"
"30","Hai Duong","291","Nam Sach","10657","Dong Lac","2435"
