"","IDHO","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","KYDIEUTRA","M4B12A1_C0A","M4B12A1_C0B","M4B12A1_C0C","M4B12A1_C0D","M4B12A2_C1","M4B12A2_C1A","M4B12A2_C1A_GHIRO","M4B12A3_TENTR","M4B12A3_C2","M4B12A3_C3","M4B12A3_C4","M4B12A3_C5","M4B12A3_C6","M4B12A3_C6_GHIRO","M4B12A3_C7","M4B12A3_C8","M4B12A3_C91","M4B12A3_C92","M4B12A3_C93","M4B12A3_C94","M4B12A3_C95","M4B12A3_C10D","M4B12A3_C10M","M4B12A3_C11","M4B12A4_C1","M4B12A4_KD","M4B12A4_VD"
"913","03613018001","12","111","03613","018","001",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","03613018002","12","111","03613","018","002",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","03613018003","12","111","03613","018","003",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","03613018004","12","111","03613","018","004",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","03613018005","12","111","03613","018","005",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","03613018006","12","111","03613","018","006",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","03613018007","12","111","03613","018","007",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","03613018009","12","111","03613","018","009",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","03613018010","12","111","03613","018","010",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","03613018011","12","111","03613","018","011",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","03613018012","12","111","03613","018","012",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","03613018013","12","111","03613","018","013",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","03613018014","12","111","03613","018","014",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","03613018015","12","111","03613","018","015",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","03618022004","12","110","03618","022","004",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","03709011006","14","118","03709","011","006",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","03709011008","14","118","03709","011","008",1,1,2,2,2,2,3,"mới trồng",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","03709011009","14","118","03709","011","009",1,1,2,2,2,2,3,"mới trồng",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","03709011010","14","118","03709","011","010",1,1,2,2,2,2,3,"mới trồng",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","03751003004","14","119","03751","003","004",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","03751003011","14","119","03751","003","011",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","03766005001","14","119","03766","005","001",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","03766005002","14","119","03766","005","002",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","03766005004","14","119","03766","005","004",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","03766005005","14","119","03766","005","005",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","03766005006","14","119","03766","005","006",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","03766005007","14","119","03766","005","007",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","03766005008","14","119","03766","005","008",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","03766005009","14","119","03766","005","009",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","03766005011","14","119","03766","005","011",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","03766005012","14","119","03766","005","012",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","03766005013","14","119","03766","005","013",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","03766005014","14","119","03766","005","014",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","03766005015","14","119","03766","005","015",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","03859012001","14","121","03859","012","001",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","03859012002","14","121","03859","012","002",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","03859012003","14","121","03859","012","003",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","03859012005","14","121","03859","012","005",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","03859012006","14","121","03859","012","006",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952","03859012007","14","121","03859","012","007",1,1,2,2,2,1,NA,NA,"1",1,1,"là phai",1,6,NA,10,2,2,2,2,2,2,5,3,"00373",NA,NA,NA
"953","03859012010","14","121","03859","012","010",1,1,2,2,2,1,NA,NA,"LÀ PHAI",1,1,"sắn lá tre",1,6,NA,10,2,2,2,2,2,2,6,3,"00331",NA,NA,NA
"954","03859012011","14","121","03859","012","011",1,1,2,2,2,1,NA,NA,"LÀ PHAI",1,1,"lá tre",1,6,NA,10,2,2,2,2,2,2,9,3,"00316",NA,NA,NA
"955","03859012012","14","121","03859","012","012",1,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","03859012013","14","121","03859","012","013",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","03859012014","14","121","03859","012","014",1,1,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","03859012015","14","121","03859","012","015",1,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","03859012017","14","121","03859","012","017",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","03859012019","14","121","03859","012","019",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","04030011013","14","123","04030","011","013",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","04056007001","14","128","04056","007","001",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","04056007009","14","128","04056","007","009",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","04180003001","14","126","04180","003","001",1,2,2,1,2,1,NA,NA,"1",1,1,"Sắn cao sản",2,6,NA,3,2,1,1,1,1,1,26,2,"00347",NA,NA,NA
"965","04180003002","14","126","04180","003","002",1,2,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","04180003003","14","126","04180","003","003",1,2,2,1,2,1,NA,NA,"THỬA 1",1,1,"cao sản",2,6,NA,3,2,1,1,1,1,1,2,3,"00370",NA,NA,NA
"967","04180003004","14","126","04180","003","004",1,2,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","04180003005","14","126","04180","003","005",1,2,2,1,2,1,NA,NA,"THỬA1",1,1,"sắn cao sản",2,6,NA,4,2,1,1,1,1,1,27,2,"00345",NA,NA,NA
"969","04180003006","14","126","04180","003","006",1,2,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","04180003007","14","126","04180","003","007",1,2,2,1,2,1,NA,NA,"THỬA 1",1,1,"sắn cao sản",2,6,NA,3,2,1,1,1,1,1,25,2,"00301",NA,NA,NA
"971","04180003008","14","126","04180","003","008",1,2,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","04180003009","14","126","04180","003","009",1,2,2,1,2,1,NA,NA,"LỌNG XÀY",1,1,"cao sản",2,6,NA,4,2,1,2,1,1,2,28,2,"00296",NA,NA,NA
"973","04180003010","14","126","04180","003","010",1,2,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","04180003011","14","126","04180","003","011",1,2,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","04180003012","14","126","04180","003","012",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","04180003013","14","126","04180","003","013",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","04180003015","14","126","04180","003","015",1,2,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","04399007002","15","136","04399","007","002",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","04399007003","15","136","04399","007","003",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","04399007007","15","136","04399","007","007",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","04399007009","15","136","04399","007","009",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","04537008001","15","138","04537","008","001",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","04537008003","15","138","04537","008","003",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","04537008006","15","138","04537","008","006",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","04537008010","15","138","04537","008","010",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","04672002014","15","140","04672","002","014",1,1,2,1,2,2,3,"mới trồng",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","04687011007","15","140","04687","011","007",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","04687011013","15","140","04687","011","013",1,2,2,2,1,2,3,"mới trồng",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","04687011016","15","140","04687","011","016",1,2,2,2,1,2,3,"mới trồng",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","04768003014","15","141","04768","003","014",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","05266008013","17","157","05266","008","013",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","05386005002","17","158","05386","005","002",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","05386005003","17","158","05386","005","003",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","05386005013","17","158","05386","005","013",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995","05587005004","19","167","05587","005","004",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","07918017006","25","227","07918","017","006",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997","08260002005","25","233","08260","002","005",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998","08260002007","25","233","08260","002","007",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"999","08260002008","25","233","08260","002","008",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","08260002012","25","233","08260","002","012",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001","08260002013","25","233","08260","002","013",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002","08407005006","25","235","08407","005","006",1,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003","08407005007","25","235","08407","005","007",1,2,2,2,1,1,NA,NA,"RUỘNG 1",1,1,"Cao sản",2,4,NA,4,2,1,1,1,2,1,5,3,"00528",NA,NA,NA
"1004","08407005008","25","235","08407","005","008",1,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","08407005014","25","235","08407","005","014",1,2,2,2,1,1,NA,NA,"GÒ cẮP",1,1,"cao sản",2,4,NA,10,2,1,2,1,2,1,17,2,"00528",NA,NA,NA
"1006","08767009002","26","246","08767","009","002",1,2,2,2,1,2,3,"mơi trông",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007","08767009005","26","246","08767","009","005",1,2,2,2,1,2,3,"vưa trông xong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","08815010005","26","246","08815","010","005",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","08833012005","26","246","08833","012","005",1,2,2,2,1,2,3,"đã trồng nhưng chưa có lá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","10771008002","30","293","10771","008","002",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","10771008003","30","293","10771","008","003",1,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","10771008005","30","293","10771","008","005",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","11485011014","31","311","11485","011","014",1,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","11869002012","31","316","11869","002","012",1,2,2,2,1,2,3,"không phải địa bàn lấy mẫu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","14392004014","37","372","14392","004","014",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","14950009004","38","386","14950","009","004",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","15046006002","38","388","15046","006","002",1,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018","16204003011","38","402","16204","003","011",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","16741010007","40","415","16741","010","007",1,1,2,2,2,1,NA,NA,"VƯỜN 1",1,1,"sắn cao sản",1,5,NA,2,2,1,1,1,1,1,20,2,"00581",NA,NA,NA
"1020","16741010009","40","415","16741","010","009",1,1,2,2,2,1,NA,NA,"MẢNH 1",1,1,"sẵn cao sản",1,6,NA,2,2,1,1,1,1,1,20,2,"00572",NA,NA,NA
"1021","16741010011","40","415","16741","010","011",1,1,2,2,2,1,NA,NA,"MẢNH 1",1,1,"sẵn cao sản",1,6,NA,1,1,1,1,1,1,1,20,2,"00562",NA,NA,NA
"1022","16741010014","40","415","16741","010","014",1,1,2,2,2,1,NA,NA,"MẢNH 1",1,1,"sắn cao sản",1,5,NA,1,1,1,1,1,1,1,20,2,"00594",NA,NA,NA
"1023","16741010015","40","415","16741","010","015",1,1,2,2,2,1,NA,NA,"MẢNH 1",1,1,"sẵn cao sản",1,5,NA,2,1,1,1,1,1,1,20,2,"00564",NA,NA,NA
"1024","16771012001","40","415","16771","012","001",1,1,2,2,2,2,3,"chọn địa bàn khác",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","16771012009","40","415","16771","012","009",1,1,2,2,2,2,3,"địa bàn không được chọn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","16771012011","40","415","16771","012","011",1,1,2,2,2,2,3,"địa bàn không được chọn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","16840010001","40","417","16840","010","001",1,2,2,2,1,1,NA,NA,"NHÀ VƯỜN",1,1,"truyền thống",1,6,NA,15,2,2,1,1,2,1,3,3,"00585",NA,NA,NA
"1028","16840010002","40","417","16840","010","002",1,2,2,2,1,1,NA,NA,"VƯỜN NHÀ",1,1,"truyền thống",1,6,NA,15,2,2,1,1,2,1,3,3,"00575",NA,NA,NA
"1029","16840010003","40","417","16840","010","003",1,2,2,2,1,1,NA,NA,"VƯỜN NHÀ",1,1,"truyền thống",1,6,NA,15,2,2,1,1,2,1,3,3,"00577",NA,NA,NA
"1030","16840010004","40","417","16840","010","004",1,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","16840010005","40","417","16840","010","005",1,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","16840010006","40","417","16840","010","006",1,2,2,2,1,1,NA,NA,"VƯỜN NHÀ",1,1,"truyền thống",1,6,NA,15,2,2,1,1,2,1,3,3,"00569",NA,NA,NA
"1033","16840010016","40","417","16840","010","016",1,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034","16840010017","40","417","16840","010","017",1,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035","16840010018","40","417","16840","010","018",1,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","16840010021","40","417","16840","010","021",1,2,2,2,1,1,NA,NA,"RẪY GẦN NHÀ",1,1,"giống địa phương",1,6,NA,5,2,2,2,2,2,1,26,2,"00593",NA,NA,NA
"1037","17797001006","40","428","17797","001","006",1,2,2,2,1,1,NA,NA,"1",1,1,"Sắn xanh Hòa Bình",1,6,NA,2,2,2,2,1,1,1,28,2,"00591",NA,NA,NA
"1038","17797001013","40","428","17797","001","013",1,1,2,2,2,1,NA,NA,"1",1,1,"Thái Bình",1,2,NA,1,2,2,1,2,2,1,2,3,"00571",NA,NA,NA
"1039","17797001014","40","428","17797","001","014",1,2,2,2,1,1,NA,NA,"B",1,1,"sắn xanh hòa bình",1,2,NA,1,2,2,2,1,1,1,27,2,"00566",NA,NA,NA
"1040","18184002005","42","439","18184","002","005",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","18184002009","42","439","18184","002","009",1,2,2,2,1,1,2,NA,NA,NA,1,"sắn địa phương",1,6,NA,2,1,2,2,2,2,2,7,3,"00614",NA,NA,NA
"1042","18184002010","42","439","18184","002","010",1,2,2,2,1,1,2,NA,NA,NA,1,"sắn địa phương",1,6,NA,3,1,2,2,2,2,2,7,3,"00600",NA,NA,NA
"1043","18184002011","42","439","18184","002","011",1,2,2,2,1,1,2,NA,NA,NA,1,"sắn địa phương",1,6,NA,3,1,2,2,2,2,2,7,3,"00603",NA,NA,NA
"1044","18184002012","42","439","18184","002","012",1,2,2,2,1,1,NA,NA,NA,NA,1,"sắn",1,6,NA,5,1,2,2,2,2,2,7,3,"00616",NA,NA,NA
"1045","18184002013","42","439","18184","002","013",1,2,2,2,1,1,NA,NA,NA,NA,1,"sắn địa phương",1,6,NA,3,1,2,2,2,2,2,7,3,"00605",NA,NA,NA
"1046","19024009002","44","454","19024","009","002",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","19024009010","44","454","19024","009","010",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","19024009013","44","454","19024","009","013",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049","19024009014","44","454","19024","009","014",1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050","19114023011","44","455","19114","023","011",1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051","19117001001","44","455","19117","001","001",1,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052","19117001002","44","455","19117","001","002",1,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
