"IDHO","REGION","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","KYDIEUTRA","EXPR1","EXPR2","EXPR3","EXPR4","EXPR6","EXPR5","M4B111_C6","M4B111_C7","M4B111_C8","M4B111_C9","M4B111_C10","M4B111_C11","M4B111_C121","M4B111_C122","M4B111_C123","M4B111_C124","M4B111_C125","M4B111_C13","M4B111_C14","M4B112_C1","M4B113_C1","M4B113_C2","M4B113_C3","M4B113_C4","M4B113_C5","M4B113_C6","M4B113_C7","M4B113_C8","M4B113_C9","M4B113_C101","M4B113_C102","M4B113_C103","M4B113_C104","M4B113_C105","M4B113_C106","M4B113_C111","M4B113_C112","M4B113_C113","M4B113_C114","M4B113_C115","M4B113_C116","M4B113_C117","M4B113_C117GHIRO","M4B113_C121","M4B113_C122","M4B113_C123","M4B113_C124","M4B113_C125","M4B113_C131","M4B113_C132","M4B113_C133","M4B113_C134","M4B113_C135","M4B113_C14N","M4B113_C14T","M4B113_C16","KINHDO","VIDO","SEASON","WT45","ttnt","wt45","Province_name"
"14425001007",1,"37","372","14425","001","007",3,37,372,14425,1,7,3,4,3,7,2,1,2,2,2,1,2,2,2,NA,1,3,"CHÂN MẠ",144,1,"thiên ưu",2,1,3,NA,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,NA,1,1,NA,NA,13,3,"01121",105.7499711,20.3047538,1,489,2,489,"Tinh Ninh Binh"
"14425001008",1,"37","372","14425","001","008",3,37,372,14425,1,8,3,4,2,5,2,1,1,2,2,1,2,2,2,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,489,2,489,"Tinh Ninh Binh"
"14425001009",1,"37","372","14425","001","009",3,37,372,14425,1,9,3,4,3,7,2,1,2,2,2,1,2,2,2,NA,1,1,"SÓC ĐĨA THÔN 4",576,1,"Thiên ưu 8",2,1,7,NA,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,NA,1,1,1,NA,12,3,"00675",105.8036033,20.3348323,1,489,2,489,"Tinh Ninh Binh"
"14425001011",1,"37","372","14425","001","011",3,37,372,14425,1,11,3,1,1,1,2,1,1,2,2,1,2,2,1,NA,1,1,"THỬA RUỘNG RÁNG",600,1,"giống nhị ưu 838",2,1,7,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,NA,1,NA,NA,NA,15,3,"00793",105.786653,20.3035549,1,489,2,489,"Tinh Ninh Binh"
"14425001014",1,"37","372","14425","001","014",3,37,372,14425,1,14,3,4,0,NA,2,1,1,2,2,1,2,2,1,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,489,2,489,"Tinh Ninh Binh"
"14425001015",1,"37","372","14425","001","015",3,37,372,14425,1,15,3,4,0,NA,2,1,0,2,2,1,2,2,1,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,489,2,489,"Tinh Ninh Binh"
"14425001017",1,"37","372","14425","001","017",3,37,372,14425,1,17,3,4,0,NA,2,1,0,2,2,1,2,2,1,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,489,2,489,"Tinh Ninh Binh"
"14437013002",1,"37","372","14437","013","002",6,37,372,14437,13,2,6,4,2,3,2,1,1,1,2,2,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,414,2,414,"Tinh Ninh Binh"
"14437013003",1,"37","372","14437","013","003",6,37,372,14437,13,3,6,4,2,3,2,1,0,2,2,1,2,2,2,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,414,2,414,"Tinh Ninh Binh"
"14437013005",1,"37","372","14437","013","005",6,37,372,14437,13,5,6,1,2,3,2,1,1,2,2,1,2,2,1,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,414,2,414,"Tinh Ninh Binh"
"14437013006",1,"37","372","14437","013","006",6,37,372,14437,13,6,6,4,2,3,2,1,0,2,2,1,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,414,2,414,"Tinh Ninh Binh"
"14437013007",1,"37","372","14437","013","007",6,37,372,14437,13,7,6,4,2,4,2,1,2,1,2,2,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,414,2,414,"Tinh Ninh Binh"
"14437013008",1,"37","372","14437","013","008",6,37,372,14437,13,8,6,1,2,3,2,1,1,2,2,1,2,2,2,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,414,2,414,"Tinh Ninh Binh"
"14437013009",1,"37","372","14437","013","009",6,37,372,14437,13,9,6,4,3,3,2,1,1,2,2,1,2,2,2,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,414,2,414,"Tinh Ninh Binh"
"14437013010",1,"37","372","14437","013","010",6,37,372,14437,13,10,6,4,2,3,2,1,2,1,2,1,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,414,2,414,"Tinh Ninh Binh"
"14437013011",1,"37","372","14437","013","011",6,37,372,14437,13,11,6,4,0,NA,2,1,1,1,2,2,2,2,1,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,414,2,414,"Tinh Ninh Binh"
"14437013012",1,"37","372","14437","013","012",6,37,372,14437,13,12,6,4,0,NA,2,1,1,1,2,2,2,2,1,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,414,2,414,"Tinh Ninh Binh"
"14437013018",1,"37","372","14437","013","018",6,37,372,14437,13,18,6,1,3,4,2,1,2,2,2,1,2,2,2,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,414,2,414,"Tinh Ninh Binh"
"14452004001",1,"37","372","14452","004","001",10,37,372,14452,4,1,10,4,0,NA,2,1,2,2,2,1,2,2,1,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,465,2,465,"Tinh Ninh Binh"
"14452004002",1,"37","372","14452","004","002",10,37,372,14452,4,2,10,4,0,NA,2,1,2,2,2,1,2,2,1,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,465,2,465,"Tinh Ninh Binh"
"14452004008",1,"37","372","14452","004","008",10,37,372,14452,4,8,10,4,4,3,2,1,2,2,2,1,2,2,1,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,465,2,465,"Tinh Ninh Binh"
"14452004018",1,"37","372","14452","004","018",10,37,372,14452,4,18,10,1,2,3,2,1,0,2,2,1,2,2,1,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,465,2,465,"Tinh Ninh Binh"
"14452004019",1,"37","372","14452","004","019",10,37,372,14452,4,19,10,1,2,3,2,1,2,2,2,1,2,2,1,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,465,2,465,"Tinh Ninh Binh"
"14452004020",1,"37","372","14452","004","020",10,37,372,14452,4,20,10,1,2,3,2,1,2,2,2,1,2,2,5,6,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,465,2,465,"Tinh Ninh Binh"
"14455009004",1,"37","372","14455","009","004",8,37,372,14455,9,4,8,1,2,4,2,1,2,2,2,1,2,2,4,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,488,2,488,"Tinh Ninh Binh"
"14455009005",1,"37","372","14455","009","005",8,37,372,14455,9,5,8,1,4,3,2,1,2,2,2,1,2,2,2,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,488,2,488,"Tinh Ninh Binh"
"14455009007",1,"37","372","14455","009","007",8,37,372,14455,9,7,8,1,2,4,2,1,2,2,2,1,2,2,1,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,488,2,488,"Tinh Ninh Binh"
"14455009008",1,"37","372","14455","009","008",8,37,372,14455,9,8,8,1,4,3,2,1,2,2,2,1,2,2,2,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,488,2,488,"Tinh Ninh Binh"
"14455009011",1,"37","372","14455","009","011",8,37,372,14455,9,11,8,1,2,3,2,1,2,2,2,1,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,488,2,488,"Tinh Ninh Binh"
"14455009012",1,"37","372","14455","009","012",8,37,372,14455,9,12,8,1,2,3,2,1,0,2,2,1,2,2,1,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,488,2,488,"Tinh Ninh Binh"
"14455009014",1,"37","372","14455","009","014",8,37,372,14455,9,14,8,1,2,3,2,1,0,2,2,1,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,488,2,488,"Tinh Ninh Binh"
"14455009015",1,"37","372","14455","009","015",8,37,372,14455,9,15,8,4,0,NA,2,1,1,2,2,1,2,2,1,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,488,2,488,"Tinh Ninh Binh"
"14476014001",1,"37","373","14476","014","001",7,37,373,14476,14,1,7,1,0,NA,2,1,1,2,2,1,2,2,1,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,449,2,449,"Tinh Ninh Binh"
"14476014002",1,"37","373","14476","014","002",7,37,373,14476,14,2,7,1,0,NA,2,1,1,2,2,1,2,2,1,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,449,2,449,"Tinh Ninh Binh"
"14476014003",1,"37","373","14476","014","003",7,37,373,14476,14,3,7,1,0,NA,2,1,1,2,2,1,2,2,1,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,449,2,449,"Tinh Ninh Binh"
"14476014004",1,"37","373","14476","014","004",7,37,373,14476,14,4,7,4,0,NA,2,2,1,2,2,1,2,2,1,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,449,2,449,"Tinh Ninh Binh"
"14476014006",1,"37","373","14476","014","006",7,37,373,14476,14,6,7,4,0,NA,2,2,1,2,2,1,2,2,1,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,449,2,449,"Tinh Ninh Binh"
"14476014007",1,"37","373","14476","014","007",7,37,373,14476,14,7,7,1,1,1,2,1,1,2,1,2,2,2,1,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,449,2,449,"Tinh Ninh Binh"
"14476014009",1,"37","373","14476","014","009",7,37,373,14476,14,9,7,1,1,1,2,1,1,2,1,2,2,2,1,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,449,2,449,"Tinh Ninh Binh"
"14476014010",1,"37","373","14476","014","010",7,37,373,14476,14,10,7,1,0,NA,2,1,1,2,2,1,2,2,4,6,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,449,2,449,"Tinh Ninh Binh"
"14476014011",1,"37","373","14476","014","011",7,37,373,14476,14,11,7,2,0,NA,2,1,1,2,2,1,2,2,1,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,449,2,449,"Tinh Ninh Binh"
"14476014012",1,"37","373","14476","014","012",7,37,373,14476,14,12,7,4,2,3,2,1,2,2,2,1,2,2,2,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,449,2,449,"Tinh Ninh Binh"
"14476014013",1,"37","373","14476","014","013",7,37,373,14476,14,13,7,1,1,1,2,1,1,2,1,2,2,2,1,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,449,2,449,"Tinh Ninh Binh"
"14476014014",1,"37","373","14476","014","014",7,37,373,14476,14,14,7,4,1,3,2,1,1,2,2,1,2,2,4,2,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,449,2,449,"Tinh Ninh Binh"
"14476014015",1,"37","373","14476","014","015",7,37,373,14476,14,15,7,4,2,3,2,1,2,2,2,1,2,2,2,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,449,2,449,"Tinh Ninh Binh"
"14488009001",1,"37","373","14488","009","001",1,37,373,14488,9,1,1,1,0,NA,2,1,2,2,2,1,2,2,2,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,238,2,238,"Tinh Ninh Binh"
"14488009004",1,"37","373","14488","009","004",1,37,373,14488,9,4,1,4,0,NA,2,1,1,1,2,1,2,2,1,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,238,2,238,"Tinh Ninh Binh"
"14488009005",1,"37","373","14488","009","005",1,37,373,14488,9,5,1,4,0,NA,2,1,1,2,1,2,2,2,1,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,238,2,238,"Tinh Ninh Binh"
"14488009007",1,"37","373","14488","009","007",1,37,373,14488,9,7,1,1,1,1,2,1,1,2,1,2,2,2,5,2,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,238,2,238,"Tinh Ninh Binh"
"14488009008",1,"37","373","14488","009","008",1,37,373,14488,9,8,1,1,3,5,2,1,0,2,2,1,2,2,4,2,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,238,2,238,"Tinh Ninh Binh"
"14488009009",1,"37","373","14488","009","009",1,37,373,14488,9,9,1,1,3,7,2,1,0,2,2,1,2,2,4,6,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,238,2,238,"Tinh Ninh Binh"
"14488009010",1,"37","373","14488","009","010",1,37,373,14488,9,10,1,1,2,5,2,1,0,2,2,1,2,2,4,6,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,238,2,238,"Tinh Ninh Binh"
"14488009014",1,"37","373","14488","009","014",1,37,373,14488,9,14,1,4,0,NA,2,1,1,2,2,1,2,2,3,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,238,2,238,"Tinh Ninh Binh"
"14524004003",1,"37","373","14524","004","003",8,37,373,14524,4,3,8,1,1,1,2,1,1,2,1,2,2,2,1,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,455,2,455,"Tinh Ninh Binh"
"14524004004",1,"37","373","14524","004","004",8,37,373,14524,4,4,8,1,0,NA,2,1,1,2,2,1,2,2,1,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,455,2,455,"Tinh Ninh Binh"
"14524004005",1,"37","373","14524","004","005",8,37,373,14524,4,5,8,1,0,NA,2,1,1,2,2,1,2,2,1,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,455,2,455,"Tinh Ninh Binh"
"14524004006",1,"37","373","14524","004","006",8,37,373,14524,4,6,8,1,0,NA,2,1,1,2,2,1,2,2,6,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,455,2,455,"Tinh Ninh Binh"
"14524004007",1,"37","373","14524","004","007",8,37,373,14524,4,7,8,1,0,NA,2,1,1,2,2,1,2,2,5,6,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,455,2,455,"Tinh Ninh Binh"
"14524004010",1,"37","373","14524","004","010",8,37,373,14524,4,10,8,1,1,5,2,1,1,2,2,1,2,2,3,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,455,2,455,"Tinh Ninh Binh"
"14524004014",1,"37","373","14524","004","014",8,37,373,14524,4,14,8,1,0,NA,2,1,1,2,2,1,2,2,4,4,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,455,2,455,"Tinh Ninh Binh"
"14530005001",1,"37","374","14530","005","001",5,37,374,14530,5,1,5,1,0,NA,2,1,2,2,2,1,2,2,1,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,449,2,449,"Tinh Ninh Binh"
"14530005004",1,"37","374","14530","005","004",5,37,374,14530,5,4,5,1,0,NA,2,1,2,2,2,1,2,2,1,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,449,2,449,"Tinh Ninh Binh"
"14530005005",1,"37","374","14530","005","005",5,37,374,14530,5,5,5,1,0,NA,2,1,2,2,2,1,2,2,1,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,449,2,449,"Tinh Ninh Binh"
"14530005007",1,"37","374","14530","005","007",5,37,374,14530,5,7,5,1,0,NA,2,1,6,2,2,1,2,2,1,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,449,2,449,"Tinh Ninh Binh"
"14530005008",1,"37","374","14530","005","008",5,37,374,14530,5,8,5,1,0,NA,2,1,5,2,2,1,2,2,1,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,449,2,449,"Tinh Ninh Binh"
"14530005009",1,"37","374","14530","005","009",5,37,374,14530,5,9,5,1,0,NA,2,1,6,2,2,1,2,2,1,NA,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,449,2,449,"Tinh Ninh Binh"
"14530005010",1,"37","374","14530","005","010",5,37,374,14530,5,10,5,1,0,NA,2,1,6,2,2,1,2,2,1,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,449,2,449,"Tinh Ninh Binh"
