"MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","KYDIEUTRA","wt45","water_source","other_source","laser","pipe","STT","stage","n_day","reason","sink_feet","count","n_drydown"
49,502,20375,14,5,20375014005,2,469,1,NA,2,NA,2,6,15,1,10,5,5
49,502,20375,14,5,20375014005,2,469,1,NA,2,NA,3,8,5,1,10,5,5
49,502,20375,14,5,20375014005,2,469,1,NA,2,NA,4,12,5,1,10,5,5
49,502,20375,14,6,20375014006,2,469,4,NA,2,2,0,1,6,1,20,2,2
49,502,20375,14,6,20375014006,2,469,4,NA,2,2,1,16,15,1,15,2,2
49,502,20375,14,7,20375014007,2,469,4,NA,2,2,0,1,7,1,20,2,2
49,502,20375,14,7,20375014007,2,469,4,NA,2,2,1,4,5,1,20,2,2
49,502,20375,14,9,20375014009,2,469,4,NA,2,2,0,4,3,1,20,2,2
49,502,20375,14,9,20375014009,2,469,4,NA,2,2,1,8,30,1,30,2,2
49,502,20375,14,10,20375014010,2,469,4,NA,2,2,0,2,6,1,25,2,2
49,502,20375,14,10,20375014010,2,469,4,NA,2,2,1,16,3,1,15,2,2
49,506,20521,2,1,20521002001,2,606,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,506,20521,2,2,20521002002,2,606,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,506,20521,2,3,20521002003,2,606,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,506,20521,2,4,20521002004,2,606,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,506,20521,2,5,20521002005,2,606,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,506,20521,2,6,20521002006,2,606,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,506,20521,2,7,20521002007,2,606,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,506,20521,2,9,20521002009,2,606,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,506,20521,2,12,20521002012,2,606,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,506,20521,2,13,20521002013,2,606,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,506,20521,2,15,20521002015,2,606,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,506,20536,4,3,20536004003,2,574,1,NA,1,NA,NA,NA,NA,NA,NA,1,0
49,506,20536,4,4,20536004004,2,574,1,NA,1,NA,NA,NA,NA,NA,NA,1,0
49,506,20536,4,6,20536004006,2,574,1,NA,1,NA,NA,NA,NA,NA,NA,1,0
49,506,20536,4,10,20536004010,2,574,1,NA,1,NA,NA,NA,NA,NA,NA,1,0
49,506,20536,4,14,20536004014,2,574,1,NA,1,NA,NA,NA,NA,NA,NA,1,0
49,506,20542,12,3,20542012003,2,568,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,506,20542,12,4,20542012004,2,568,1,NA,2,NA,1,7,7,5,1,3,3
49,506,20542,12,4,20542012004,2,568,1,NA,2,NA,2,12,5,5,1,3,3
49,506,20542,12,4,20542012004,2,568,1,NA,2,NA,3,16,15,5,0,3,3
49,506,20542,12,7,20542012007,2,568,1,NA,2,NA,1,3,3,3,4,2,2
49,506,20542,12,7,20542012007,2,568,1,NA,2,NA,2,17,4,3,3,2,2
49,506,20542,12,12,20542012012,2,568,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,506,20542,12,13,20542012013,2,568,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,507,20580,9,1,20580009001,2,465,1,NA,2,NA,0,3,10,3,10,3,3
49,507,20580,9,1,20580009001,2,465,1,NA,2,NA,1,5,7,3,8,3,3
49,507,20580,9,1,20580009001,2,465,1,NA,2,NA,2,7,8,3,7,3,3
49,507,20580,9,5,20580009005,2,465,1,NA,2,NA,0,3,10,3,10,3,3
49,507,20580,9,5,20580009005,2,465,1,NA,2,NA,1,5,7,3,8,3,3
49,507,20580,9,5,20580009005,2,465,1,NA,2,NA,2,7,8,3,7,3,3
49,507,20580,9,8,20580009008,2,465,1,NA,2,NA,0,3,10,3,10,3,3
49,507,20580,9,8,20580009008,2,465,1,NA,2,NA,1,5,7,3,8,3,3
49,507,20580,9,8,20580009008,2,465,1,NA,2,NA,2,7,8,3,7,3,3
49,507,20580,9,9,20580009009,2,465,1,NA,2,NA,0,3,10,3,10,3,3
49,507,20580,9,9,20580009009,2,465,1,NA,2,NA,1,5,7,3,8,3,3
49,507,20580,9,9,20580009009,2,465,1,NA,2,NA,2,7,8,3,7,3,3
49,507,20580,9,10,20580009010,2,465,1,NA,2,NA,0,3,10,3,10,3,3
49,507,20580,9,10,20580009010,2,465,1,NA,2,NA,1,5,7,3,8,3,3
49,507,20580,9,10,20580009010,2,465,1,NA,2,NA,2,7,8,3,7,3,3
49,507,20580,9,11,20580009011,2,465,1,NA,2,NA,0,3,10,3,10,3,3
49,507,20580,9,11,20580009011,2,465,1,NA,2,NA,1,5,7,3,8,3,3
49,507,20580,9,11,20580009011,2,465,1,NA,2,NA,2,7,8,3,7,3,3
49,507,20580,9,12,20580009012,2,465,1,NA,2,NA,0,1,10,3,10,3,3
49,507,20580,9,12,20580009012,2,465,1,NA,2,NA,1,3,7,3,8,3,3
49,507,20580,9,12,20580009012,2,465,1,NA,2,NA,2,5,8,3,7,3,3
49,507,20580,9,14,20580009014,2,465,1,NA,2,NA,0,3,10,3,10,3,3
49,507,20580,9,14,20580009014,2,465,1,NA,2,NA,1,5,7,3,8,3,3
49,507,20580,9,14,20580009014,2,465,1,NA,2,NA,2,5,8,3,7,3,3
49,508,20626,27,1,20626027001,2,590,2,NA,2,NA,1,5,3,3,2,1,1
49,508,20626,27,2,20626027002,2,590,1,NA,99,NA,1,3,5,3,3,2,2
49,508,20626,27,2,20626027002,2,590,1,NA,99,NA,2,8,6,3,1,2,2
49,508,20626,27,3,20626027003,2,590,1,NA,99,NA,1,5,4,2,99,2,2
49,508,20626,27,3,20626027003,2,590,1,NA,99,NA,2,17,7,2,99,2,2
49,508,20626,27,4,20626027004,2,590,1,NA,2,NA,1,3,4,2,99,1,1
49,508,20626,27,5,20626027005,2,590,1,NA,99,NA,1,2,3,2,99,2,2
49,508,20626,27,5,20626027005,2,590,1,NA,99,NA,2,11,6,2,99,2,2
49,508,20626,27,6,20626027006,2,590,1,NA,99,NA,1,3,4,2,99,2,2
49,508,20626,27,6,20626027006,2,590,1,NA,99,NA,2,17,7,2,99,2,2
49,508,20626,27,8,20626027008,2,590,1,NA,2,NA,1,5,4,2,99,2,2
49,508,20626,27,8,20626027008,2,590,1,NA,2,NA,2,15,7,3,99,2,2
49,508,20626,27,10,20626027010,2,590,1,NA,99,NA,1,4,2,2,99,1,1
49,508,20626,27,11,20626027011,2,590,1,NA,99,NA,0,3,3,2,99,2,2
49,508,20626,27,11,20626027011,2,590,1,NA,99,NA,1,16,7,2,99,2,2
49,508,20626,27,12,20626027012,2,590,1,NA,99,NA,0,6,5,3,2,1,1
49,508,20626,27,13,20626027013,2,590,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,508,20626,27,14,20626027014,2,590,1,NA,2,NA,1,14,7,2,99,1,1
49,508,20626,27,15,20626027015,2,590,1,NA,2,NA,1,4,2,3,99,2,2
49,508,20626,27,15,20626027015,2,590,1,NA,2,NA,2,18,7,3,99,2,2
49,519,20656,10,4,20656010004,2,429,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,519,20656,10,5,20656010005,2,429,1,NA,99,NA,0,2,3,1,99,3,3
49,519,20656,10,5,20656010005,2,429,1,NA,99,NA,1,6,2,3,99,3,3
49,519,20656,10,5,20656010005,2,429,1,NA,99,NA,2,8,1,5,99,3,3
49,519,20656,10,8,20656010008,2,429,1,NA,2,NA,0,2,3,3,99,2,2
49,519,20656,10,8,20656010008,2,429,1,NA,2,NA,1,9,6,5,99,2,2
49,512,20779,4,2,20779004002,2,438,4,NA,2,2,0,1,6,1,2,1,1
49,512,20779,4,6,20779004006,2,438,5,"kênh mương không thu phí",2,NA,0,1,7,1,5,1,1
49,512,20779,4,8,20779004008,2,438,5,"nước trời",2,NA,0,18,1,1,20,2,2
49,512,20779,4,8,20779004008,2,438,5,"nước trời",2,NA,1,18,5,1,1,2,2
49,512,20779,4,11,20779004011,2,438,5,"nguồn nước trời",99,NA,0,18,1,1,20,2,2
49,512,20779,4,11,20779004011,2,438,5,"nguồn nước trời",99,NA,1,18,7,1,1,2,2
49,512,20779,4,12,20779004012,2,438,5,"nước trời",99,NA,0,0,1,1,20,2,2
49,512,20779,4,12,20779004012,2,438,5,"nước trời",99,NA,1,18,7,1,0,2,2
49,512,20779,4,13,20779004013,2,438,5,"nước trời",99,NA,0,18,7,1,5,1,1
49,512,20779,4,15,20779004015,2,438,5,"nước trời",99,NA,0,9,1,1,20,3,3
49,512,20779,4,15,20779004015,2,438,5,"nước trời",99,NA,1,7,1,6,20,3,3
49,512,20779,4,15,20779004015,2,438,5,"nước trời",99,NA,2,18,7,1,2,3,3
49,513,20809,8,1,20809008001,2,603,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,513,20809,8,5,20809008005,2,603,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,513,20809,8,6,20809008006,2,603,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,513,20809,8,7,20809008007,2,603,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,513,20809,8,9,20809008009,2,603,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,513,20809,8,10,20809008010,2,603,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
49,513,20809,8,13,20809008013,2,603,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,513,20809,8,14,20809008014,2,603,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
49,516,20935,3,1,20935003001,2,552,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,516,20935,3,2,20935003002,2,552,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,516,20935,3,3,20935003003,2,552,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,516,20935,3,4,20935003004,2,552,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,516,20935,3,5,20935003005,2,552,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,516,20935,3,6,20935003006,2,552,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,516,20935,3,7,20935003007,2,552,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,516,20935,3,8,20935003008,2,552,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,516,20935,3,9,20935003009,2,552,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,516,20935,3,10,20935003010,2,552,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,516,20935,3,11,20935003011,2,552,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,516,20935,3,12,20935003012,2,552,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,516,20935,3,13,20935003013,2,552,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,516,20935,3,14,20935003014,2,552,4,NA,99,2,NA,NA,NA,NA,NA,1,0
51,524,21088,4,1,21088004001,2,532,1,NA,2,NA,0,17,8,1,99,1,1
51,524,21088,4,3,21088004003,2,532,1,NA,2,NA,0,18,8,1,3,1,1
51,524,21088,4,4,21088004004,2,532,1,NA,2,NA,1,17,15,1,0,1,1
51,524,21088,4,7,21088004007,2,532,1,NA,99,NA,1,15,16,1,0,1,1
51,524,21088,4,8,21088004008,2,532,1,NA,2,NA,1,16,15,1,0,1,1
51,524,21088,4,12,21088004012,2,532,1,NA,2,NA,0,17,15,1,0,1,1
51,525,21127,5,4,21127005004,2,478,4,NA,2,2,0,0,5,5,7,2,2
51,525,21127,5,4,21127005004,2,478,4,NA,2,2,1,10,3,6,8,2,2
51,525,21127,5,5,21127005005,2,478,5,"Nước thủy lợi",2,NA,0,0,3,5,5,2,2
51,525,21127,5,5,21127005005,2,478,5,"Nước thủy lợi",2,NA,1,14,5,5,6,2,2
51,525,21127,5,6,21127005006,2,478,4,NA,2,2,0,13,5,5,6,2,2
51,525,21127,5,6,21127005006,2,478,4,NA,2,2,1,13,4,6,5,2,2
51,525,21127,5,8,21127005008,2,478,4,NA,2,2,0,18,10,1,3,1,1
51,525,21127,5,9,21127005009,2,478,4,NA,2,2,NA,NA,NA,NA,NA,1,0
51,525,21127,5,11,21127005011,2,478,4,NA,99,2,NA,NA,NA,NA,NA,1,0
51,525,21127,5,12,21127005012,2,478,4,NA,99,2,NA,NA,NA,NA,NA,1,0
51,525,21127,5,13,21127005013,2,478,4,NA,2,2,NA,NA,NA,NA,NA,1,0
51,525,21157,4,1,21157004001,2,518,5,"nước tự chảy",2,NA,0,0,6,1,5,2,2
51,525,21157,4,1,21157004001,2,518,5,"nước tự chảy",2,NA,1,17,7,1,99,2,2
51,525,21157,4,2,21157004002,2,518,5,"nước tự chảy",99,NA,0,0,8,1,6,2,2
51,525,21157,4,2,21157004002,2,518,5,"nước tự chảy",99,NA,1,17,8,1,99,2,2
51,525,21157,4,3,21157004003,2,518,5,"nước tự chảy",2,NA,0,0,7,1,5,2,2
51,525,21157,4,3,21157004003,2,518,5,"nước tự chảy",2,NA,1,17,8,1,99,2,2
51,525,21157,4,4,21157004004,2,518,5,"nước tự chảy",2,NA,0,0,8,1,6,2,2
51,525,21157,4,4,21157004004,2,518,5,"nước tự chảy",2,NA,1,17,7,1,99,2,2
51,525,21157,4,6,21157004006,2,518,5,"nước suối tự dẫn",2,NA,0,0,5,1,6,2,2
51,525,21157,4,6,21157004006,2,518,5,"nước suối tự dẫn",2,NA,1,17,7,1,99,2,2
51,525,21157,4,8,21157004008,2,518,5,"nước suối tự dẫn",2,NA,0,0,8,1,4,2,2
51,525,21157,4,8,21157004008,2,518,5,"nước suối tự dẫn",2,NA,1,17,7,1,99,2,2
51,525,21157,4,9,21157004009,2,518,5,"suối khe mó",2,NA,0,18,8,1,99,1,1
51,525,21157,4,10,21157004010,2,518,5,"nước suối tự dẫn",99,NA,0,0,8,1,4,2,2
51,525,21157,4,10,21157004010,2,518,5,"nước suối tự dẫn",99,NA,1,17,7,1,99,2,2
51,525,21157,4,11,21157004011,2,518,5,"Nước sông, suối",2,NA,0,0,2,5,12,2,2
51,525,21157,4,11,21157004011,2,518,5,"Nước sông, suối",2,NA,1,6,3,5,10,2,2
51,525,21157,4,12,21157004012,2,518,5,"nước sông, suối",2,NA,0,6,5,6,15,1,1
51,525,21157,4,13,21157004013,2,518,5,"khe suối, mương tự làm, tự nhiên",2,NA,0,18,10,1,3,1,1
51,525,21157,4,14,21157004014,2,518,5,"nước dẫn từ khe suối",2,NA,0,18,8,1,99,1,1
51,525,21157,4,15,21157004015,2,518,5,"Nước sông, suối",2,NA,0,6,5,5,10,2,2
51,525,21157,4,15,21157004015,2,518,5,"Nước sông, suối",2,NA,1,8,6,6,9,2,2
51,522,21172,6,12,21172006012,2,433,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
51,522,21172,6,15,21172006015,2,433,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
51,522,21202,7,5,21202007005,2,511,1,NA,2,NA,0,15,1,2,3,2,2
51,522,21202,7,5,21202007005,2,511,1,NA,2,NA,1,14,1,2,2,2,2
51,522,21202,7,8,21202007008,2,511,1,NA,2,NA,0,15,1,2,3,2,2
51,522,21202,7,8,21202007008,2,511,1,NA,2,NA,1,14,1,2,2,2,2
51,522,21202,7,13,21202007013,2,511,1,NA,2,NA,0,15,1,2,3,2,2
51,522,21202,7,13,21202007013,2,511,1,NA,2,NA,2,14,1,2,2,2,2
51,522,21202,7,14,21202007014,2,511,1,NA,2,NA,0,15,1,2,3,2,2
51,522,21202,7,14,21202007014,2,511,1,NA,2,NA,1,14,1,2,2,2,2
51,529,21289,9,1,21289009001,2,508,4,NA,99,2,1,17,8,1,99,1,1
51,529,21289,9,2,21289009002,2,508,4,NA,2,2,0,17,10,1,99,1,1
51,529,21289,9,3,21289009003,2,508,4,NA,2,2,0,7,5,6,1,2,2
51,529,21289,9,3,21289009003,2,508,4,NA,2,2,1,13,6,1,1,2,2
51,529,21289,9,4,21289009004,2,508,4,NA,2,2,0,9,4,6,2,2,2
51,529,21289,9,4,21289009004,2,508,4,NA,2,2,1,15,10,1,1,2,2
51,529,21289,9,5,21289009005,2,508,4,NA,2,2,0,3,3,6,4,3,3
51,529,21289,9,5,21289009005,2,508,4,NA,2,2,1,5,4,6,3,3,3
51,529,21289,9,5,21289009005,2,508,4,NA,2,2,2,16,5,1,1,3,3
51,529,21289,9,6,21289009006,2,508,4,NA,2,2,0,9,5,6,2,2,2
51,529,21289,9,6,21289009006,2,508,4,NA,2,2,1,15,9,1,1,2,2
51,529,21289,9,9,21289009009,2,508,1,NA,2,NA,0,17,10,1,99,1,1
51,529,21289,9,11,21289009011,2,508,4,NA,2,2,0,4,5,6,3,2,2
51,529,21289,9,11,21289009011,2,508,4,NA,2,2,1,17,7,1,1,2,2
51,529,21289,9,12,21289009012,2,508,4,NA,2,2,0,9,4,6,2,2,2
51,529,21289,9,12,21289009012,2,508,4,NA,2,2,1,17,5,1,2,2,2
51,529,21289,9,13,21289009013,2,508,4,NA,2,2,0,9,5,6,2,2,2
51,529,21289,9,13,21289009013,2,508,4,NA,2,2,1,15,8,1,1,2,2
51,529,21289,9,14,21289009014,2,508,4,NA,2,2,0,4,4,6,4,2,2
51,529,21289,9,14,21289009014,2,508,4,NA,2,2,1,16,5,1,2,2,2
51,530,21334,7,1,21334007001,2,493,4,NA,2,2,NA,NA,NA,NA,NA,1,0
51,530,21334,7,6,21334007006,2,493,4,NA,2,2,NA,NA,NA,NA,NA,1,0
51,530,21334,7,7,21334007007,2,493,4,NA,99,2,NA,NA,NA,NA,NA,1,0
51,530,21334,7,8,21334007008,2,493,4,NA,99,2,NA,NA,NA,NA,NA,1,0
51,530,21334,7,9,21334007009,2,493,4,NA,99,2,NA,NA,NA,NA,NA,1,0
51,530,21334,7,10,21334007010,2,493,4,NA,99,2,NA,NA,NA,NA,NA,1,0
51,530,21334,7,11,21334007011,2,493,4,NA,2,2,NA,NA,NA,NA,NA,1,0
51,532,21373,6,1,21373006001,2,483,1,NA,99,NA,0,0,3,1,1,2,2
51,532,21373,6,1,21373006001,2,483,1,NA,99,NA,1,16,12,1,1,2,2
51,532,21373,6,2,21373006002,2,483,1,NA,99,NA,0,0,15,1,1,2,2
51,532,21373,6,2,21373006002,2,483,1,NA,99,NA,1,15,10,1,0,2,2
51,532,21373,6,3,21373006003,2,483,1,NA,99,NA,0,0,10,1,1,2,2
51,532,21373,6,3,21373006003,2,483,1,NA,99,NA,1,16,10,1,1,2,2
51,532,21373,6,4,21373006004,2,483,1,NA,99,NA,0,0,15,1,1,2,2
51,532,21373,6,4,21373006004,2,483,1,NA,99,NA,1,17,10,1,0,2,2
51,532,21373,6,5,21373006005,2,483,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
51,532,21373,6,6,21373006006,2,483,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
51,532,21373,6,7,21373006007,2,483,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
51,532,21373,6,9,21373006009,2,483,1,NA,2,NA,0,1,2,1,3,2,2
51,532,21373,6,9,21373006009,2,483,1,NA,2,NA,1,16,5,1,1,2,2
51,532,21373,6,10,21373006010,2,483,1,NA,2,NA,0,1,2,1,2,2,2
51,532,21373,6,10,21373006010,2,483,1,NA,2,NA,1,16,5,3,1,2,2
51,532,21373,6,12,21373006012,2,483,1,NA,99,NA,0,0,15,1,1,2,2
51,532,21373,6,12,21373006012,2,483,1,NA,99,NA,1,17,15,1,1,2,2
51,532,21373,6,13,21373006013,2,483,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
51,532,21373,6,15,21373006015,2,483,1,NA,2,NA,0,1,2,1,3,2,2
51,532,21373,6,15,21373006015,2,483,1,NA,2,NA,1,16,4,3,1,2,2
51,532,21379,20,1,21379020001,2,523,1,NA,2,NA,0,15,10,1,1,2,2
51,532,21379,20,1,21379020001,2,523,1,NA,2,NA,1,17,10,1,0,2,2
51,532,21379,20,2,21379020002,2,523,1,NA,99,NA,0,0,15,1,1,2,2
51,532,21379,20,2,21379020002,2,523,1,NA,99,NA,1,17,10,1,0,2,2
51,532,21379,20,3,21379020003,2,523,1,NA,2,NA,0,0,10,1,1,2,2
51,532,21379,20,3,21379020003,2,523,1,NA,2,NA,1,15,15,1,1,2,2
51,532,21379,20,4,21379020004,2,523,1,NA,2,NA,0,1,2,1,0,2,2
51,532,21379,20,4,21379020004,2,523,1,NA,2,NA,1,18,10,1,0,2,2
51,532,21379,20,5,21379020005,2,523,1,NA,2,NA,0,0,10,1,1,2,2
51,532,21379,20,5,21379020005,2,523,1,NA,2,NA,1,16,15,1,1,2,2
51,532,21379,20,7,21379020007,2,523,1,NA,2,NA,0,1,2,1,2,2,2
51,532,21379,20,7,21379020007,2,523,1,NA,2,NA,1,16,4,3,1,2,2
51,532,21379,20,8,21379020008,2,523,1,NA,2,NA,0,1,2,1,2,2,2
51,532,21379,20,8,21379020008,2,523,1,NA,2,NA,1,16,5,3,0,2,2
51,532,21379,20,11,21379020011,2,523,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
51,532,21379,20,12,21379020012,2,523,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
51,532,21379,20,14,21379020014,2,523,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
51,532,21379,20,15,21379020015,2,523,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
51,532,21388,6,1,21388006001,2,462,1,NA,2,NA,0,1,2,1,3,2,2
51,532,21388,6,1,21388006001,2,462,1,NA,2,NA,1,16,5,3,1,2,2
51,532,21388,6,2,21388006002,2,462,1,NA,2,NA,0,1,2,1,2,2,2
51,532,21388,6,2,21388006002,2,462,1,NA,2,NA,1,16,5,3,1,2,2
51,532,21388,6,3,21388006003,2,462,1,NA,2,NA,0,1,2,1,2,2,2
51,532,21388,6,3,21388006003,2,462,1,NA,2,NA,1,16,5,3,1,2,2
51,532,21388,6,4,21388006004,2,462,1,NA,2,NA,0,1,2,1,3,2,2
51,532,21388,6,4,21388006004,2,462,1,NA,2,NA,1,16,6,3,1,2,2
51,532,21388,6,5,21388006005,2,462,1,NA,2,NA,0,1,2,1,2,2,2
51,532,21388,6,5,21388006005,2,462,1,NA,2,NA,1,16,5,3,1,2,2
51,532,21388,6,6,21388006006,2,462,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
51,532,21388,6,7,21388006007,2,462,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
51,532,21388,6,8,21388006008,2,462,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
51,532,21388,6,9,21388006009,2,462,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
51,532,21388,6,10,21388006010,2,462,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
51,532,21388,6,12,21388006012,2,462,1,NA,99,NA,0,0,10,1,1,2,2
51,532,21388,6,12,21388006012,2,462,1,NA,99,NA,1,16,10,1,1,2,2
51,532,21388,6,13,21388006013,2,462,1,NA,99,NA,0,0,10,1,1,2,2
51,532,21388,6,13,21388006013,2,462,1,NA,99,NA,1,16,10,1,1,2,2
51,532,21388,6,14,21388006014,2,462,1,NA,2,NA,0,1,7,1,1,2,2
51,532,21388,6,14,21388006014,2,462,1,NA,2,NA,1,18,15,1,1,2,2
51,532,21388,6,15,21388006015,2,462,2,NA,2,NA,0,0,15,1,1,2,2
51,532,21388,6,15,21388006015,2,462,2,NA,2,NA,1,16,10,1,1,2,2
51,534,21466,3,3,21466003003,2,491,1,NA,2,NA,0,17,3,1,6,2,2
51,534,21466,3,3,21466003003,2,491,1,NA,2,NA,1,17,10,1,2,2,2
51,534,21466,3,5,21466003005,2,491,1,NA,2,NA,0,1,5,1,5,2,2
51,534,21466,3,5,21466003005,2,491,1,NA,2,NA,1,17,20,1,5,2,2
51,534,21466,3,6,21466003006,2,491,1,NA,2,NA,0,17,7,1,1,1,1
51,534,21466,3,8,21466003008,2,491,1,NA,99,NA,0,0,5,1,3,2,2
51,534,21466,3,8,21466003008,2,491,1,NA,99,NA,1,17,15,1,1,2,2
51,534,21466,3,12,21466003012,2,491,1,NA,2,NA,0,17,15,1,1,1,1
51,534,21466,3,13,21466003013,2,491,4,NA,2,2,0,1,5,1,5,2,2
51,534,21466,3,13,21466003013,2,491,4,NA,2,2,1,16,7,1,3,2,2
51,534,21466,3,14,21466003014,2,491,1,NA,2,NA,0,0,5,1,5,2,2
51,534,21466,3,14,21466003014,2,491,1,NA,2,NA,1,14,7,1,3,2,2
51,534,21466,3,15,21466003015,2,491,1,NA,99,NA,0,1,5,1,5,2,2
51,534,21466,3,15,21466003015,2,491,1,NA,99,NA,1,15,5,1,5,2,2
52,543,21637,22,2,21637022002,2,598,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
52,543,21637,22,12,21637022012,2,598,1,NA,2,NA,0,0,3,1,5,2,2
52,543,21637,22,12,21637022012,2,598,1,NA,2,NA,1,17,7,1,0,2,2
52,543,21673,25,1,21673025001,2,608,1,NA,2,NA,0,0,4,1,6,1,1
52,543,21673,25,2,21673025002,2,608,1,NA,2,NA,0,0,3,1,7,2,2
52,543,21673,25,2,21673025002,2,608,1,NA,2,NA,1,17,8,1,1,2,2
52,543,21673,25,3,21673025003,2,608,5,"hỗn hợp",2,NA,0,1,4,1,7,2,2
52,543,21673,25,3,21673025003,2,608,5,"hỗn hợp",2,NA,1,17,7,1,0,2,2
52,543,21673,25,4,21673025004,2,608,1,NA,2,NA,0,0,3,1,6,2,2
52,543,21673,25,4,21673025004,2,608,1,NA,2,NA,1,17,7,1,0,2,2
52,543,21673,25,5,21673025005,2,608,1,NA,2,NA,0,0,4,1,4,1,1
52,543,21673,25,6,21673025006,2,608,1,NA,2,NA,0,0,4,1,3,1,1
52,543,21673,25,7,21673025007,2,608,1,NA,2,NA,0,0,4,1,3,1,1
52,543,21673,25,8,21673025008,2,608,1,NA,2,NA,0,0,4,1,3,1,1
52,543,21673,25,11,21673025011,2,608,1,NA,2,NA,0,1,3,2,99,3,3
52,543,21673,25,11,21673025011,2,608,1,NA,2,NA,1,6,2,3,99,3,3
52,543,21673,25,11,21673025011,2,608,1,NA,2,NA,2,18,4,2,99,3,3
52,543,21673,25,12,21673025012,2,608,1,NA,2,NA,0,1,3,1,99,3,3
52,543,21673,25,12,21673025012,2,608,1,NA,2,NA,1,5,3,2,99,3,3
52,543,21673,25,12,21673025012,2,608,1,NA,2,NA,2,18,5,2,99,3,3
52,543,21673,25,13,21673025013,2,608,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
52,543,21685,19,1,21685019001,2,579,1,NA,2,NA,0,0,4,1,3,1,1
52,543,21685,19,3,21685019003,2,579,1,NA,2,NA,0,0,3,2,99,3,3
52,543,21685,19,3,21685019003,2,579,1,NA,2,NA,1,6,3,2,99,3,3
52,543,21685,19,3,21685019003,2,579,1,NA,2,NA,2,18,5,2,99,3,3
52,543,21685,19,5,21685019005,2,579,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
52,543,21685,19,7,21685019007,2,579,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
52,543,21685,19,8,21685019008,2,579,1,NA,2,NA,0,0,3,2,99,3,3
52,543,21685,19,8,21685019008,2,579,1,NA,2,NA,1,7,2,2,99,3,3
52,543,21685,19,8,21685019008,2,579,1,NA,2,NA,2,18,3,2,99,3,3
52,543,21685,19,9,21685019009,2,579,1,NA,2,NA,0,0,3,2,99,2,2
52,543,21685,19,9,21685019009,2,579,1,NA,2,NA,1,18,3,2,99,2,2
52,543,21685,19,10,21685019010,2,579,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
