"MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","M4B11A2_C1","M4B11A2_C2A","M4B11A2_C2B","M4B11A2_C3","M4B11A2_C4A","M4B11A2_C4B","M4B11A2_C5","M4B11A2_C6","M4B11A3_C1","M4B11A3_C2","M4B11A3_C2B","M4B11A4_C1","M4B11A5_C1","M4B11A5_C1_GHIRO","M4B11A5_C3","M4B11A5_C4","M4B11A5_C5","M4B11A6_C1","M4B11A6_C21","M4B11A6_C22","M4B11A6_C23","M4B11A6_C24","M4B11A6_C24_GHIRO","M4B11A6_C3","M4B11A6_C4","M4B11A6_C4_GHIRO","M4B11A6_C5","M4B11A6_C6","M4B11A6_C7","M4B11A7_C11","M4B11A7_C12","M4B11A7_C13","M4B11A7_C14","KYDIEUTRA","WT45","wt45","Province_name"
"52","548","21883","012","004","21883012004",1,3,8,99,NA,NA,2,"Hà Phát",4,2,NA,2,1,"",2,NA,4,3,2,1,2,2,"",6,3,"",NA,2,2,99,99,99,99,4,445,445,"Tinh Binh Dinh"
"52","548","21883","012","005","21883012005",1,3,9,5,3,10,2,"Hà Phát",4,2,NA,2,1,"",2,NA,4,3,2,1,2,2,"",4,3,"",NA,2,2,99,99,99,99,4,445,445,"Tinh Binh Dinh"
"52","548","21883","012","006","21883012006",1,3,10,99,NA,NA,1,"Hà Phát",4,2,NA,3,1,"",2,NA,4,3,2,1,2,2,"",3,3,"",NA,2,2,2,1,2,2,4,445,445,"Tinh Binh Dinh"
"52","548","21883","012","007","21883012007",1,3,10,5,3,12,1,"Hà Phát",4,2,NA,3,1,"",2,NA,4,3,2,1,2,2,"",5,3,"",NA,2,2,99,99,99,99,4,445,445,"Tinh Binh Dinh"
"52","548","21883","012","008","21883012008",1,3,8,6,3,12,2,"Hà Phát",4,3,NA,0,1,"",2,NA,3,3,2,2,1,2,"",NA,3,"",NA,2,2,2,99,99,99,4,445,445,"Tinh Binh Dinh"
"52","548","21883","012","009","21883012009",1,3,8,6,3,10,2,"ĐB 108",4,2,NA,3,1,"",2,NA,4,3,2,2,1,2,"",NA,3,"",NA,2,2,2,99,99,99,4,445,445,"Tinh Binh Dinh"
"52","548","21883","012","010","21883012010",1,3,9,4,3,10,1,"Hà Phát",4,2,NA,3,1,"",2,NA,4,3,2,1,2,2,"",0,3,"",NA,2,2,2,99,99,99,4,445,445,"Tinh Binh Dinh"
"52","548","21883","012","011","21883012011",1,3,8,6,3,10,2,"ĐB 108",4,3,NA,3,1,"",2,NA,4,3,2,2,1,2,"",NA,3,"",NA,2,2,2,99,99,99,4,445,445,"Tinh Binh Dinh"
"52","548","21883","012","012","21883012012",1,3,8,6,3,12,2,"VNR 20",5,4,NA,4,1,"",2,NA,4,3,2,2,1,2,"",NA,3,"",NA,3,2,2,2,99,99,4,445,445,"Tinh Binh Dinh"
"52","548","21883","012","013","21883012013",1,3,8,4,3,10,2,"ĐB 108",4,2,NA,3,1,"",2,NA,4,3,2,2,1,2,"",NA,3,"",NA,2,2,2,2,2,2,4,445,445,"Tinh Binh Dinh"
"52","548","21883","012","014","21883012014",1,3,10,10,3,12,2,"Hà Phát",4,3,NA,3,1,"",2,NA,4,3,2,2,1,2,"",NA,3,"",NA,2,2,2,2,2,2,4,445,445,"Tinh Binh Dinh"
"52","548","21883","012","015","21883012015",1,3,8,5,3,12,2,"Hà Phát",4,3,NA,4,1,"",2,NA,4,3,2,2,1,2,"",NA,3,"",NA,3,2,2,99,99,99,4,445,445,"Tinh Binh Dinh"
"52","549","21907","008","012","21907008012",99,3,8,0,3,8,99,"khang dân",1,1,NA,0,1,"",99,NA,0,2,1,2,2,2,"",0,2,"",NA,2,2,99,99,99,99,4,524,524,"Tinh Binh Dinh"
"52","549","21919","018","001","21919018001",1,3,8,8,3,10,1,"TBR1, đài thơm",3,1,NA,4,1,"",2,NA,2,3,1,1,2,2,"",8,2,"",NA,2,2,2,2,2,2,4,567,567,"Tinh Binh Dinh"
"52","549","21919","018","002","21919018002",1,3,8,99,NA,NA,1,"TBR1",3,1,NA,4,1,"",2,NA,2,3,1,1,2,2,"",7,2,"",NA,2,2,2,2,2,2,4,567,567,"Tinh Binh Dinh"
"52","549","21919","018","004","21919018004",1,3,8,99,NA,NA,1,"khang dân",3,1,NA,4,1,"",2,NA,2,3,1,1,2,2,"",8,2,"",NA,2,2,2,2,2,2,4,567,567,"Tinh Binh Dinh"
"52","549","21919","018","007","21919018007",1,3,8,99,NA,NA,1,"Thiên ưu",3,1,NA,4,5,"chuyên dùng",2,NA,2,3,1,1,2,2,"",7,2,"",NA,2,2,2,2,2,2,4,567,567,"Tinh Binh Dinh"
"52","549","21919","018","008","21919018008",1,3,8,99,NA,NA,1,"khang dân",3,1,NA,4,1,"",2,NA,2,3,1,1,2,2,"",8,2,"",NA,2,2,2,2,2,2,4,567,567,"Tinh Binh Dinh"
"52","549","21919","018","009","21919018009",99,3,9,0,3,9,99,"0",0,NA,2,0,1,"",99,NA,0,3,1,2,2,2,"",0,2,"",NA,3,2,99,99,99,99,4,567,567,"Tinh Binh Dinh"
"52","549","21919","018","011","21919018011",1,3,8,0,3,8,99,"0",0,NA,2,0,1,"",99,NA,0,2,1,2,2,2,"",0,2,"",NA,2,2,99,99,99,99,4,567,567,"Tinh Binh Dinh"
"52","549","21919","018","012","21919018012",1,3,8,0,3,8,99,"0",0,NA,2,0,1,"",99,NA,0,3,1,2,2,2,"",0,2,"",NA,2,2,99,99,99,99,4,567,567,"Tinh Binh Dinh"
"52","549","21919","018","013","21919018013",1,4,8,0,3,8,99,"0",0,NA,2,0,1,"",99,NA,0,3,1,2,2,2,"",0,2,"",NA,2,2,99,99,99,99,4,567,567,"Tinh Binh Dinh"
"52","549","21919","018","014","21919018014",1,3,8,0,3,8,99,"0",0,NA,2,0,1,"",99,NA,0,3,1,2,2,2,"",0,2,"",NA,2,2,99,99,99,99,4,567,567,"Tinh Binh Dinh"
"52","549","21922","008","005","21922008005",1,3,8,10,3,10,1,"TBR1, quảng nam",3,1,NA,4,1,"",2,NA,2,3,1,1,2,2,"",7,2,"",NA,2,2,2,2,2,2,4,570,570,"Tinh Binh Dinh"
"52","549","21922","008","006","21922008006",1,3,8,99,NA,NA,1,"TBR1, quảng nam, Q5",3,1,NA,4,1,"",2,NA,2,3,1,1,2,2,"",7,2,"",NA,2,1,2,2,2,2,4,570,570,"Tinh Binh Dinh"
"52","549","21922","008","007","21922008007",1,3,8,99,NA,NA,1,"khang dân",3,1,NA,4,1,"",2,NA,2,3,1,1,2,2,"",6,2,"",NA,2,2,2,2,2,2,4,570,570,"Tinh Binh Dinh"
"52","549","21922","008","008","21922008008",1,3,8,99,NA,NA,1,"Q5, đài thơm",3,1,NA,4,1,"",2,NA,2,3,1,1,2,2,"",7,2,"",NA,2,2,2,2,2,2,4,570,570,"Tinh Binh Dinh"
"52","549","21922","008","009","21922008009",1,3,8,99,NA,NA,1,"Q5",3,1,NA,3,1,"",2,NA,2,3,1,1,2,2,"",6,2,"",NA,2,2,2,2,2,2,4,570,570,"Tinh Binh Dinh"
"52","549","21922","008","010","21922008010",1,3,8,99,NA,NA,1,"quảng nam",3,1,NA,3,1,"",2,NA,2,3,1,1,2,2,"",8,2,"",NA,2,2,2,2,2,2,4,570,570,"Tinh Binh Dinh"
"52","549","21922","008","012","21922008012",1,3,8,7,3,10,1,"Quảng Nam",4,1,NA,4,1,"",2,NA,2,3,1,1,2,2,"",7,2,"",NA,3,2,2,2,2,2,4,570,570,"Tinh Binh Dinh"
"52","549","21922","008","014","21922008014",1,3,8,99,NA,NA,1,"TBR1, khang dân",3,1,NA,3,1,"",2,NA,2,3,1,1,2,2,"",7,2,"",NA,2,2,2,2,2,2,4,570,570,"Tinh Binh Dinh"
"52","550","21982","026","006","21982026006",1,3,12,99,NA,NA,1,"DV108",2,1,NA,3,1,"",2,NA,1,3,1,2,2,2,"",10,2,"",NA,2,2,2,2,2,99,4,580,580,"Tinh Binh Dinh"
"52","550","21982","026","010","21982026010",1,3,13,99,NA,NA,1,"DV108",1,1,NA,3,1,"",2,NA,1,3,1,2,2,2,"",10,2,"",NA,2,2,2,2,99,99,4,580,580,"Tinh Binh Dinh"
"52","550","21982","026","012","21982026012",1,3,13,99,NA,NA,1,"DV108",1,1,NA,3,1,"",2,NA,1,3,1,2,2,2,"",10,2,"",NA,2,2,99,99,2,99,4,580,580,"Tinh Binh Dinh"
"54","555","22041","020","012","22041020012",1,3,10,10,3,12,3,"ma lâm 213",3,2,NA,3,1,"",2,NA,0,3,1,2,2,2,"",10,2,"",NA,2,2,2,2,2,2,4,383,383,"Tinh Phu Yen"
"54","558","22084","013","001","22084013001",1,4,20,99,NA,NA,3,"Lúa đỏ",0,NA,2,0,5,"Nước trời",2,NA,5,2,2,2,1,2,"",NA,3,"",NA,2,2,2,2,2,2,4,448,448,"Tinh Phu Yen"
"54","558","22084","013","002","22084013002",1,4,15,3,4,12,3,"lúa Đài thơm",1,1,NA,2,5,"Nước trời",2,NA,3,2,1,2,2,2,"",5,2,"",NA,2,2,2,2,2,2,4,448,448,"Tinh Phu Yen"
"54","558","22084","013","003","22084013003",1,4,20,4,4,15,3,"MT10",2,1,NA,3,4,"",2,2,3,3,1,2,2,2,"",5,2,"",NA,2,2,2,2,2,2,4,448,448,"Tinh Phu Yen"
"54","558","22084","013","004","22084013004",1,4,20,3,4,18,3,"MT10",1,1,NA,3,4,"",1,2,3,3,1,2,2,2,"",4,3,"",NA,2,1,2,2,2,2,4,448,448,"Tinh Phu Yen"
"54","558","22084","013","005","22084013005",1,4,20,99,NA,NA,3,"lúa đỏ",0,NA,2,0,5,"Nước trời",2,NA,5,2,2,2,1,2,"",NA,3,"",NA,2,2,2,2,2,2,4,448,448,"Tinh Phu Yen"
"54","558","22084","013","006","22084013006",1,4,15,5,4,15,3,"Lúa rẫy đỏ",0,NA,2,2,5,"Nước trời",2,NA,3,3,2,2,1,2,"",NA,3,"",NA,2,2,2,2,2,2,4,448,448,"Tinh Phu Yen"
"54","558","22084","013","008","22084013008",1,4,20,2,4,17,1,"lúa MT10",2,1,NA,3,4,"",2,2,3,3,1,2,2,2,"",5,3,"",NA,2,2,2,2,2,2,4,448,448,"Tinh Phu Yen"
"54","558","22084","013","009","22084013009",1,4,15,5,4,15,3,"Lúa rẫy đỏ",0,NA,2,2,5,"Nước trời",2,NA,3,3,2,2,1,2,"",NA,3,"",NA,2,2,2,2,2,2,4,448,448,"Tinh Phu Yen"
"54","558","22084","013","010","22084013010",1,4,18,4,4,18,3,"Lúa rẫy đỏ",0,NA,2,0,5,"Nước trời",2,NA,4,3,2,2,1,2,"",NA,3,"",NA,2,2,2,2,2,2,4,448,448,"Tinh Phu Yen"
"54","558","22084","013","011","22084013011",1,4,15,6,4,15,3,"Lúa rẫy đỏ",0,NA,2,0,5,"Nước trời",2,NA,4,3,2,2,1,2,"",NA,3,"",NA,2,2,2,2,2,2,4,448,448,"Tinh Phu Yen"
"54","558","22084","013","013","22084013013",1,4,20,2,4,17,3,"MT10",2,1,NA,3,4,"",2,2,2,3,1,2,2,2,"",4,3,"",NA,2,2,2,2,2,2,4,448,448,"Tinh Phu Yen"
"54","558","22084","013","014","22084013014",1,4,20,4,4,15,3,"MT10",1,1,NA,3,5,"Nước trời",2,NA,3,3,2,2,1,2,"",NA,3,"",NA,2,2,2,2,2,2,4,448,448,"Tinh Phu Yen"
"54","558","22084","013","016","22084013016",1,4,18,4,4,15,3,"lúa đỏ",0,NA,2,0,5,"nước trời",2,NA,4,3,2,2,1,2,"",NA,3,"",NA,2,2,2,2,2,2,4,448,448,"Tinh Phu Yen"
"54","558","22087","010","001","22087010001",1,3,8,99,NA,NA,3,"MT10",1,1,NA,2,1,"",2,NA,1,3,2,2,1,2,"",NA,3,"",NA,2,1,99,99,99,99,4,425,425,"Tinh Phu Yen"
"54","558","22087","010","005","22087010005",1,3,15,5,3,15,3,"MT10",2,1,NA,2,1,"",2,NA,1,3,2,2,1,2,"",NA,3,"",NA,2,2,2,2,2,2,4,425,425,"Tinh Phu Yen"
"54","558","22087","010","006","22087010006",1,3,9,99,NA,NA,3,"MT10",1,1,NA,1,1,"",2,NA,1,3,2,2,1,2,"",NA,2,"",NA,2,1,2,2,2,2,4,425,425,"Tinh Phu Yen"
"54","558","22087","010","007","22087010007",1,3,8,2,3,10,3,"BĐR27",2,1,NA,2,1,"",2,NA,1,3,2,2,1,2,"",NA,3,"",NA,2,2,2,2,2,2,4,425,425,"Tinh Phu Yen"
"54","558","22087","010","012","22087010012",1,3,10,5,3,11,3,"MT10",3,2,NA,2,1,"",2,NA,2,3,2,2,1,2,"",NA,3,"",NA,2,1,2,2,2,2,4,425,425,"Tinh Phu Yen"
"54","558","22087","010","013","22087010013",1,3,8,3,3,10,3,"MT10",1,1,NA,2,1,"",2,NA,0,3,2,2,1,2,"",NA,3,"",NA,2,1,99,99,99,99,4,425,425,"Tinh Phu Yen"
"54","558","22087","010","014","22087010014",1,3,9,4,3,10,3,"MT10",1,1,NA,1,1,"",2,NA,1,3,2,2,1,2,"",NA,2,"",NA,2,2,99,99,99,99,4,425,425,"Tinh Phu Yen"
"54","558","22087","010","015","22087010015",1,3,9,3,3,10,3,"BĐR27",1,1,NA,2,1,"",2,NA,1,3,2,2,1,2,"",NA,3,"",NA,2,2,2,2,2,2,4,425,425,"Tinh Phu Yen"
"54","558","22105","004","002","22105004002",1,3,10,5,3,15.5,1,"MT10",5,3,NA,3,1,"",2,NA,3,2,1,2,2,2,"",3,2,"",NA,3,2,1,1,1,2,4,443,443,"Tinh Phu Yen"
"54","558","22105","004","004","22105004004",1,3,12.5,5,3,15,2,"MT10",5,3,NA,3,1,"",2,NA,3,2,1,2,2,2,"",3,2,"",NA,3,2,1,1,1,2,4,443,443,"Tinh Phu Yen"
"54","558","22105","004","005","22105004005",1,3,4.5,3,3,7,1,"MT10",3,1,NA,3,1,"",2,NA,3,2,1,1,2,2,"",2,2,"",NA,3,2,1,1,1,2,4,443,443,"Tinh Phu Yen"
"54","558","22105","004","007","22105004007",1,3,12.5,5,3,15,1,"Đài Thơm 8",5,3,NA,3,1,"",2,NA,3,2,1,2,2,2,"",2,2,"",NA,3,2,1,1,1,2,4,443,443,"Tinh Phu Yen"
"54","558","22105","004","008","22105004008",1,3,13.5,5,3,15.6,1,"Đài Thơm 8",5,3,NA,3,1,"",2,NA,3,2,1,2,2,2,"",2,2,"",NA,3,2,1,1,1,2,4,443,443,"Tinh Phu Yen"
"54","558","22105","004","011","22105004011",1,4,12,7,3,15,1,"Đài Thơm 8",5,3,NA,3,1,"",2,NA,3,2,1,2,2,2,"",3,2,"",NA,3,2,1,1,1,2,4,443,443,"Tinh Phu Yen"
"54","558","22105","004","012","22105004012",1,3,10,3,3,13,1,"Đài Thơm 8",3,1,NA,3,1,"",2,NA,3,2,1,1,2,2,"",3,2,"",NA,3,2,1,1,1,2,4,443,443,"Tinh Phu Yen"
"54","558","22105","004","013","22105004013",1,3,10,99,NA,NA,1,"MT10",3,1,NA,2,1,"",2,NA,2,2,1,2,2,2,"",3,2,"",NA,3,2,1,1,1,2,4,443,443,"Tinh Phu Yen"
"54","558","22105","004","014","22105004014",1,3,16.5,99,NA,NA,1,"MT10",2,0,2,2,1,"",2,NA,2,2,1,2,2,2,"",3,2,"",NA,3,2,1,1,1,2,4,443,443,"Tinh Phu Yen"
"54","558","22105","004","015","22105004015",1,3,9,3,3,12.5,1,"MT10",5,3,NA,3,1,"",2,NA,3,2,1,2,2,2,"",3,2,"",NA,3,2,1,1,1,2,4,443,443,"Tinh Phu Yen"
"54","561","22219","007","004","22219007004",1,4,15,10,4,20,2,"MT10",2,1,NA,2,1,"",2,NA,2,3,1,1,2,2,"",5,2,"",NA,2,2,1,2,1,1,4,451,451,"Tinh Phu Yen"
"54","561","22219","007","010","22219007010",1,4,15,10,4,18,3,"MT10",2,1,NA,3,1,"",2,NA,2,3,1,1,2,2,"",5,2,"",NA,1,2,1,1,1,1,4,451,451,"Tinh Phu Yen"
"54","561","22219","007","011","22219007011",1,4,16,10,4,20,2,"MT10",2,1,NA,3,1,"",2,NA,2,3,1,1,2,2,"",7,2,"",NA,1,2,1,1,1,1,4,451,451,"Tinh Phu Yen"
"54","561","22219","007","012","22219007012",1,4,16,10,4,20,3,"TH3-3",2,1,NA,3,1,"",2,NA,2,3,1,1,2,2,"",5,2,"",NA,2,2,1,1,1,1,4,451,451,"Tinh Phu Yen"
"54","561","22219","007","013","22219007013",1,4,16,10,4,20,2,"MT10",2,1,NA,3,1,"",2,NA,2,3,1,1,2,2,"",8,2,"",NA,2,2,1,1,1,1,4,451,451,"Tinh Phu Yen"
"54","561","22219","007","014","22219007014",1,4,15,10,4,20,3,"QN9",2,1,NA,2,1,"",2,NA,2,3,1,1,2,2,"",10,2,"",NA,2,2,1,1,1,1,4,451,451,"Tinh Phu Yen"
"54","564","22258","022","002","22258022002",1,3,14,15,3,14,2,"giống đà nẵng",2,2,NA,3,1,"",99,NA,0,3,1,2,2,2,"",15,2,"",NA,2,2,2,2,2,2,4,471,471,"Tinh Phu Yen"
"54","564","22258","022","003","22258022003",1,3,12,20,NA,NA,2,"giống đà nẵng",2,2,NA,3,1,"",2,NA,0,3,1,2,2,2,"",20,2,"",NA,2,2,2,2,2,2,4,471,471,"Tinh Phu Yen"
"54","564","22258","022","015","22258022015",1,3,12,20,NA,NA,3,"Đà Nẵng",1,1,NA,3,1,"",2,NA,0,2,1,2,2,2,"",7,2,"",NA,1,2,2,2,2,2,4,471,471,"Tinh Phu Yen"
"54","562","22270","016","001","22270016001",1,3,9,1,3,10,2,"om2695_2",3,1,NA,3,1,"",2,NA,0,3,1,1,2,2,"",10,2,"",NA,3,2,2,2,2,2,4,448,448,"Tinh Phu Yen"
"54","562","22270","016","002","22270016002",1,3,10,3,3,12,99,"OM2695_2",3,1,NA,3,1,"",2,NA,0,3,1,2,2,2,"",10,2,"",NA,2,2,2,2,2,2,4,448,448,"Tinh Phu Yen"
"54","562","22270","016","004","22270016004",1,3,9,2,3,9,2,"QN9",3,1,NA,3,1,"",2,NA,0,3,1,2,2,2,"",11,2,"",NA,2,2,2,2,2,2,4,448,448,"Tinh Phu Yen"
"54","562","22270","016","005","22270016005",1,3,9,4,3,10,3,"OM2695_2",3,1,NA,3,1,"",2,NA,2,3,1,2,2,2,"",10,2,"",NA,2,2,2,2,2,2,4,448,448,"Tinh Phu Yen"
"54","562","22276","014","004","22276014004",1,3,10,2,3,10,2,"ml213",2,2,NA,3,1,"",1,NA,1,3,1,2,2,2,"",4,2,"",NA,2,4,1,1,1,1,4,448,448,"Tinh Phu Yen"
"54","562","22276","014","007","22276014007",1,3,10,1,3,10,2,"OM",3,1,NA,3,1,"",2,NA,2,2,1,2,2,2,"",10,2,"",NA,2,2,2,2,2,2,4,448,448,"Tinh Phu Yen"
"54","562","22276","014","012","22276014012",1,3,12,5,3,12,3,"Py2",2,2,NA,3,1,"",2,NA,3,3,1,1,2,2,"",10,2,"",NA,2,2,2,2,2,2,4,448,448,"Tinh Phu Yen"
"54","562","22276","014","013","22276014013",1,3,11,2,3,13,3,"OM",3,1,NA,3,1,"",2,NA,2,3,1,1,2,2,"",10,2,"",NA,2,2,2,2,2,2,4,448,448,"Tinh Phu Yen"
"54","563","22321","001","001","22321001001",1,3,10,2,3,11,3,"py10",4,3,NA,3,1,"",2,NA,2,3,1,2,2,2,"",5,2,"",NA,2,2,2,2,2,2,4,439,439,"Tinh Phu Yen"
"54","563","22321","001","002","22321001002",1,3,10,1,3,10,3,"py",3,2,NA,3,1,"",2,NA,2,3,1,2,2,2,"",5,2,"",NA,2,2,2,2,2,2,4,439,439,"Tinh Phu Yen"
"54","563","22321","001","003","22321001003",1,3,10,1,3,10,3,"py",3,2,NA,3,1,"",2,NA,2,3,1,2,2,2,"",5,2,"",NA,2,2,2,2,2,2,4,439,439,"Tinh Phu Yen"
"54","563","22321","001","004","22321001004",1,3,11,2,3,12,3,"py",3,2,NA,3,1,"",2,NA,2,3,1,2,2,2,"",5,2,"",NA,2,2,2,2,2,2,4,439,439,"Tinh Phu Yen"
"54","563","22321","001","008","22321001008",1,3,10,99,NA,NA,3,"dv108",3,3,NA,4,1,"",2,NA,0,3,1,2,2,2,"",6,2,"",NA,2,1,2,2,2,2,4,439,439,"Tinh Phu Yen"
"54","563","22321","001","009","22321001009",1,3,8,10,3,10,3,"dv108",3,3,NA,4,1,"",2,NA,0,3,1,2,2,2,"",6,2,"",NA,2,1,2,2,2,2,4,439,439,"Tinh Phu Yen"
"54","563","22321","001","010","22321001010",1,3,8,4,3,10,3,"BD258",4,2,NA,3,1,"",2,NA,2,3,1,2,2,2,"",5,2,"",NA,2,2,99,99,2,99,4,439,439,"Tinh Phu Yen"
"54","563","22321","001","011","22321001011",1,3,8,99,NA,NA,3,"ĐV108",4,2,NA,3,1,"",2,NA,2,3,1,2,2,2,"",5,2,"",NA,2,2,99,99,2,99,4,439,439,"Tinh Phu Yen"
"54","563","22321","001","012","22321001012",1,3,8,4,3,12,3,"ĐV108",3,2,NA,3,1,"",2,NA,2,3,1,2,2,2,"",5,2,"",NA,2,2,99,99,2,99,4,439,439,"Tinh Phu Yen"
"54","563","22321","001","017","22321001017",1,3,8,5,3,12,3,"ĐV108",4,1,NA,3,1,"",2,NA,2,3,1,2,2,2,"",5,2,"",NA,2,2,2,2,2,99,4,439,439,"Tinh Phu Yen"
"56","572","22570","008","003","22570008003",1,3,10,4,3,12,3,"ML202",4,3,NA,3,1,"",2,NA,0,3,1,1,2,2,"",5,8,"",NA,1,1,99,99,99,99,4,560,560,"Tinh Khanh Hoa"
"56","572","22570","008","004","22570008004",1,3,10,6,3,13,3,"ML202",4,3,NA,3,1,"",2,NA,1,3,1,1,2,2,"",7,2,"",NA,2,1,99,99,99,99,4,560,560,"Tinh Khanh Hoa"
"56","572","22570","008","006","22570008006",1,3,12,99,NA,NA,3,"ML48",3,2,NA,2,1,"",99,NA,1,2,1,2,2,2,"",10,8,"",NA,1,4,99,2,2,2,4,560,560,"Tinh Khanh Hoa"
"56","572","22570","008","007","22570008007",1,3,12,5,3,12,3,"ML48",3,2,NA,3,1,"",2,NA,1,2,1,2,2,2,"",10,8,"",NA,1,4,99,1,1,1,4,560,560,"Tinh Khanh Hoa"
"56","572","22570","008","009","22570008009",1,3,12,5,3,12,3,"ML48",3,2,NA,3,1,"",2,NA,1,2,1,2,2,2,"",10,8,"",NA,1,4,1,1,1,1,4,560,560,"Tinh Khanh Hoa"
"56","572","22570","008","011","22570008011",1,3,12,8,3,12,3,"ML202",4,3,NA,3,1,"",2,NA,1,3,1,2,2,2,"",4,8,"",NA,1,1,2,2,2,2,4,560,560,"Tinh Khanh Hoa"
"56","572","22570","008","012","22570008012",1,3,10,3,3,12,3,"ML48",4,3,NA,3,1,"",2,NA,1,3,1,2,2,2,"",5,2,"",NA,2,1,99,99,2,2,4,560,560,"Tinh Khanh Hoa"
"56","572","22570","008","013","22570008013",1,3,10,5,3,12,3,"ML202",4,3,NA,3,1,"",2,NA,1,3,1,1,2,2,"",8,2,"",NA,2,1,99,99,99,99,4,560,560,"Tinh Khanh Hoa"
"56","572","22600","001","002","22600001002",1,3,12,5,3,14,3,"ML202",4,3,NA,3,1,"",2,NA,1,3,1,1,2,2,"",5,2,"",NA,2,1,99,99,99,99,4,504,504,"Tinh Khanh Hoa"
"56","572","22600","001","003","22600001003",1,3,12,4,3,14,3,"ML48",4,3,NA,3,1,"",2,NA,1,3,1,1,2,2,"",5,2,"",NA,2,1,99,99,99,99,4,504,504,"Tinh Khanh Hoa"
"56","572","22600","001","006","22600001006",1,3,12,5,3,13,3,"ML48",4,3,NA,3,1,"",2,NA,1,3,1,1,2,2,"",5,2,"",NA,2,1,99,99,99,99,4,504,504,"Tinh Khanh Hoa"
"56","572","22600","001","011","22600001011",1,3,12,3,3,14,2,"ML48",4,3,NA,3,1,"",2,NA,1,3,1,1,2,2,"",5,2,"",NA,2,1,99,99,99,99,4,504,504,"Tinh Khanh Hoa"
"56","572","22600","001","012","22600001012",1,3,12,99,NA,NA,3,"ML202",3,2,NA,3,1,"",2,NA,1,2,1,2,2,2,"",10,8,"",NA,1,4,2,2,2,2,4,504,504,"Tinh Khanh Hoa"
"56","572","22600","001","013","22600001013",1,3,12,4,3,14,3,"ML202",4,3,NA,3,1,"",2,NA,1,3,1,2,2,2,"",4,2,"",NA,2,1,99,99,99,99,4,504,504,"Tinh Khanh Hoa"
"56","572","22600","001","015","22600001015",1,3,12,10,3,12,3,"ML48",3,2,NA,3,1,"",1,NA,1,2,1,2,2,2,"",10,8,"",NA,1,4,1,1,1,1,4,504,504,"Tinh Khanh Hoa"
"56","572","22603","001","001","22603001001",1,3,12,12,3,13,3,"ML48",3,2,NA,3,1,"",2,NA,0,2,1,2,2,2,"",12,8,"",NA,1,1,2,2,1,2,4,511,511,"Tinh Khanh Hoa"
"56","572","22603","001","002","22603001002",1,3,12,20,NA,NA,3,"ML48",3,2,NA,3,1,"",2,NA,0,2,1,2,2,2,"",12,8,"",NA,1,1,2,2,1,2,4,511,511,"Tinh Khanh Hoa"
"56","572","22603","001","003","22603001003",1,3,12,20,NA,NA,3,"ML48",3,2,NA,3,1,"",2,NA,0,2,1,2,2,2,"",12,2,"",NA,2,2,2,2,1,2,4,511,511,"Tinh Khanh Hoa"
"56","572","22603","001","005","22603001005",1,3,12,99,NA,NA,3,"ML48",3,2,NA,3,1,"",2,NA,0,2,1,2,2,2,"",15,8,"",NA,1,1,2,2,1,2,4,511,511,"Tinh Khanh Hoa"
"56","572","22603","001","006","22603001006",1,3,12,20,NA,NA,3,"ML48",3,2,NA,3,1,"",2,NA,1,2,1,2,2,2,"",12,8,"",NA,1,1,1,2,1,2,4,511,511,"Tinh Khanh Hoa"
"56","572","22603","001","007","22603001007",1,3,12,99,NA,NA,3,"ML48",3,2,NA,3,1,"",2,NA,0,2,1,2,2,2,"",12,8,"",NA,1,1,2,2,1,2,4,511,511,"Tinh Khanh Hoa"
"56","572","22603","001","008","22603001008",1,3,12,15,3,13,3,"ML48",3,2,NA,3,1,"",2,NA,0,2,1,2,2,2,"",12,2,"",NA,2,2,2,2,1,2,4,511,511,"Tinh Khanh Hoa"
"56","572","22603","001","009","22603001009",1,3,12,20,NA,NA,3,"ML48",3,2,NA,3,1,"",2,NA,0,2,1,2,2,2,"",12,8,"",NA,1,1,2,2,1,2,4,511,511,"Tinh Khanh Hoa"
"56","572","22603","001","011","22603001011",1,3,12,12,3,13,3,"ML48",3,2,NA,3,1,"",2,NA,0,2,1,2,2,2,"",12,8,"",NA,1,1,2,2,2,2,4,511,511,"Tinh Khanh Hoa"
"56","572","22603","001","012","22603001012",1,3,12,20,NA,NA,3,"ML48",3,2,NA,3,1,"",2,NA,0,2,1,2,2,2,"",12,8,"",NA,1,1,2,2,2,2,4,511,511,"Tinh Khanh Hoa"
"56","572","22603","001","013","22603001013",1,3,12,4,3,13,3,"ML48",3,2,NA,3,1,"",2,NA,0,2,1,2,2,2,"",4,8,"",NA,1,1,1,2,1,2,4,511,511,"Tinh Khanh Hoa"
"56","572","22603","001","014","22603001014",1,3,12,99,NA,NA,3,"ML48",3,2,NA,3,1,"",2,NA,0,2,1,2,2,2,"",12,8,"",NA,1,1,2,2,1,2,4,511,511,"Tinh Khanh Hoa"
"56","572","22603","001","015","22603001015",1,3,12,22,NA,NA,3,"ML48",3,2,NA,3,1,"",2,NA,0,2,1,2,2,2,"",12,8,"",NA,1,1,1,2,1,2,4,511,511,"Tinh Khanh Hoa"
